annotation_token,instance_token,sample_token,scene,class,range_m,band_m,lidar_points,radar_points
6144e3bb15064b4f9d351854e9925417,2bb3efdc77d34f47b0dd1ad50720f47d,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,67.43906382522772,50-100,22,0
f1644aee23924d49a8d786b3437da523,2d78859ae5494df8b27241ce1f78ae31,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,118.16646477373202,100-150,7,0
c6276083b1c94f93ba2bba92c34b9cdf,2e7e309f19224bd8b17bf7c6e19581a6,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,77.95777171181071,50-100,18,0
5d9b5e01e45c4eb4a86dfc16a0f70e14,311abad016344200951eb5d5faa85f8d,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,146.21243971807087,100-150,3,1
6d0d2aebc76d4ff188f9e6340b8964fa,3182565e68124d96b8baa2e27190d2a3,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.adult,44.82087004888053,0-50,32,0
c49beb0afd4348cb8ab7d9219e50e0c2,33929c7d5bf546948968a84d00e85b8a,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,15.355002237617162,0-50,154,1
c6f9f7cf115445e8b5c344c413c6b242,34221a66e7354e36adca1473e77d1fa8,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,3.3277679392245707,0-50,972,1
42a2a5ace56e454088de902a8e8548c4,3b3a9e897cd748ada67176b26aff04c4,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.ego_trailer,4.323281290139672,0-50,8702,9
b77e63fea5d844d3a0fd9235db659f63,3db6dbc59fbe4a0c98fbeb5ab5dc96ac,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.adult,117.31300072644072,100-150,1,0
380f4ed0ddd642d18d73eee5f23dd632,3ea31f836da64736b16391ac89028cd2,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,57.94288841203434,50-100,31,0
09aaae8c3bee4fe2957c33e77fe72b77,40390766c45b4e1dad5329b1ff097a7e,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,65.00646691139865,50-100,42,0
36dafe74b2484fc5b738bc3847429725,4055b30aa7114370a58ad86a00ef4eb1,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,91.57231125639163,50-100,12,0
baab2e4bbfcc4fd896f1a3d5f3d6ca6b,417f09ce2be54a2c8ae46fd748ce5ddd,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,64.70776374127288,50-100,2,0
2d8136067b9c443da5a9382000b29a56,42ca7a5eac424517b65d16f60ef5c663,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,93.22699730339147,50-100,1,0
7fde41bbdac1411898f66fa25a2f1796,43549d60700f421cac8bbdc20f1e6073,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,70.44680326949413,50-100,169,0
d3e96088f4ed4eae8c70b31564ad5667,4800850d88af405291105f7b548603f6,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,79.96636459447679,50-100,2,0
e229b5f80e954ab9a039b7ba63c1e1e0,486e2de452aa41808c4f3eebe0d7548d,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,49.452633113948266,0-50,73,0
fcf97eb1e2864204a365ec4b8cf96eb4,48d39ac202d54ff7b653777736e99a38,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.adult,101.45160442056671,100-150,1,0
ee4c6de014f0452b8455565015771f1c,48e0e537c6a64c02b885306a81b1866e,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,16.531354043692332,0-50,236,2
53a7880505fa4c33b38a97131e9502d9,496d18671ab342999533561066b0fedb,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,64.24779999116251,50-100,6,0
6c1cc53ef95942bc8bc8fee68714679a,49be2c2943474d6f9e19721e7f5090ec,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,24.425648046570213,0-50,177,0
86624ba74ff143cdb300fe28b9170bda,5190c476793947ae85c06adc3664d6d6,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,11.798756181843771,0-50,778,2
1ef04d9e36c842858ba42f8d8b03183a,51fab63f95704853bcc7f7da63d8eb7f,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,51.71133809829792,50-100,72,0
5840587f97c54d73bfbe5434b1e1bcab,536d255665ab48538a7cfbf734fd496e,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,34.899716268684394,0-50,112,2
0a077dfd179e4667b953efd56f986eff,55117895e28a472aaa6712c45571803b,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,19.58357874702451,0-50,290,0
86af9a68bec94af48a17ec83ae5b9861,57060eb54bf74fcf95e29786d0124ec0,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,38.622676235109324,0-50,94,0
448abdd8be5b4731b93812f0aeb06b85,59834f9ec101452b99b8689d3cccce28,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,143.91095744174584,100-150,4,0
5f98c76d608245b9a2a7064fff994841,5b0c5b90af60440f9aed747a1b8f39b2,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,88.56806225538145,50-100,10,0
ae28b3025e6a449199e7a0218bf38f71,5ce47ed749964537846329407f0ae6d0,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.adult,37.2748615512048,0-50,138,1
c7e41a84553f451686a73b650508bac1,5e9eea7b61cc4fa3bae05e9d137bf93f,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,82.88331678955882,50-100,10,0
eafbaf27e1534d3da8a1e1352aaeddd2,624ea3b7548a4e58a624a74e9f6ea5d2,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,44.273469869040184,0-50,35,0
b23ff5056cc64ad081e6333751d1ef97,64417ca56a36438f97395208b4fc9af5,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,95.5276988955138,50-100,10,0
2c4d98675fab4e12ab1563ea3052c45e,66d9ce76f1334925823036ca43efb1d7,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,162.7562727749605,150-400,5,0
6c1a9ae77def4355bccc050af481373b,67315fae6d8f41a288639bc98a44f310,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.child,24.651910801853283,0-50,196,1
e58fe86d1304471396538a56e7ac9dfc,69c22c9f3d5e4e8ba84575e266e505b4,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,67.79883791263988,50-100,30,0
bc57f3a03e7c4e31a1cf8c5b537f1cb3,6a9b98d902d4407e856757aeae77a502,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,74.0076660778453,50-100,5,0
0d6a2b95151344f7a5f80f7ed46b1ae3,6b0d7346ac9e40e9bfb74fbbe620cf93,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.trailer,12.269965383397208,0-50,661,1
3c47ecf133d6462bb0b7d0ee22e3d784,6bf780c14084498b84adad1ebbe2b792,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.trailer,27.407424378988033,0-50,149,5
6bf118070f044125991f02ffc3365946,6f16260602a84f598173a43e33215967,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,44.526881545677305,0-50,70,0
a18f738ca1394d988e96a7b898a1b5f2,6fca257f28034e8db3f7c04503aa7bb8,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,38.17309547389197,0-50,83,0
e8ee2f74d87944369b9be34ac16c80e9,733b3feae259467f89b65bc3d3f3eae5,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,78.67753292012075,50-100,114,1
2735487a98a744b3b0075bcb37dab5ad,746c05f0a4644c79800c7e9d90b2f02d,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.adult,25.1066226873731,0-50,223,3
5f55cff7e9c1447b8adbdc11dca74ef6,761e49ae052d45c19e37e5a3cd3c1ec3,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,79.24466187872817,50-100,18,0
4d69401df89c4596b601adfc13729e86,7652b27efd43493cab867a39844183ab,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,75.54672759564788,50-100,7,0
e64392eb13f04a369c4d41912643bb28,7e0c71cde800402ebdc6f2b67848d3a5,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,36.07911663519843,0-50,348,0
b09c7a85cadb4c2c87cc49b6d909b3e6,7e48c1cf3da14f3c9fcf05cdd0a9aa8f,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,80.76500905301829,50-100,13,1
3d186238364f43a58ca65d1548931b47,82a355361cd14482be3cf83c31968e47,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.other,19.298711316859265,0-50,410,5
2fab4eff73a44eb79a0c72316fd92c6a,8497733fb00b477abb0f954b20402a30,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,84.77255113678524,50-100,4,0
d56d46307b4042c79caec428c0c33ee1,86954248e7704b319ee5d5dcb9edef4f,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,76.66647354744352,50-100,4,0
215cc0627fd949ceaa07f0b2c7a709a2,88a45938fed042c1a1fbc72972cca82d,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,115.22778829756903,100-150,8,0
7f15182888e948e1a5edc716d5ac6eec,8a9ab305ffc44c10bf314b4abbc20690,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,83.4501265992372,50-100,8,0
0c054710f2fe4495ad39314266cb5a0f,8da4991817524b609948849a327e1f4f,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,36.07459012965192,0-50,87,0
b0d16841aee74681aa921eaf89124441,9036cdb9d9e3445682334ae5af5faddc,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,82.19911910343112,50-100,15,1
1da2ae0ecfbe435583cd911d533ec15d,915c49fa5f5b47958823712893a074af,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,85.7023823484085,50-100,5,0
c429a21e140d42178053b18c1ec82d1c,94042a761fef410cb8f28780a3f46401,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,33.519637640561434,0-50,189,0
45c941ae4a48406190328b7c3e315f07,94f0999310a1488eb2359e89bdb8a0ca,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,106.95744635417851,100-150,5,1
0045f752e1fa4f2ea90ab5f5e6777453,94ffcb55af4648eab53290e3bb9e7908,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.truck,20.91194423958289,0-50,794,4
99361d1e171b488fa5f8e44b6b6dcf88,96be5b471a4c437ba7b64ce29d726062,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.truck,77.96359188923182,50-100,270,3
31a415e0dfab49268290db454a4cb7a9,9777bcfc2429408b8d96510451bf56e4,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,animal,8.798061284026764,0-50,35,1
581c41a0b2b84807aba971d1a398c723,97e42896ffd04aa78316b40ee78ac087,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,78.95119105690581,50-100,4,0
c16d0d0526b44387b62d7db8ad0a5659,9c7e651a51044c4590cadf2b04266784,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,136.28928405537383,100-150,2,0
88ef0331c6df4b3f87f47d433dfebe69,9e80d4bbf1ae44ca92e8b9803a361206,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,46.661165701803824,0-50,46,0
c133580f593b4f6bbed34b3ff44d5426,a4a8fdd23e1544adabab77bfdfab67b3,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,86.10996074262945,50-100,9,0
98ae6916f8bc45e1a2a9e8c0b7f0831d,aaee86af529e45ed8336664fd35fdca9,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,82.50737716241402,50-100,15,0
c4b987b0f9454abd8ff9119d60019c4d,ae4f3f8ff74c439aa427aa7e1fad1e93,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,40.62364718868743,0-50,38,0
88b6b5d24235426ebe8a3efcef502617,b2c17c2881f64041b6000637160088b3,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,64.30616428640772,50-100,52,0
9b2873b55c974508b03738ea5a55693b,b3905a6492f44b7cb4713dbabd986955,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,48.63353436356417,0-50,145,4
562e40eec3fe45a499256aae97257f74,b4bd00af681f45d0ba536ad5f9ef3acf,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.adult,25.761418081392133,0-50,116,6
62db851c3ac64907a879ab195985d304,b7ba7cc6601d4e3cb89f9df092476271,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,73.67590940945655,50-100,40,0
e012b949fa0a44f997da29a6182f55aa,b9604a6c8e8249d58c6b688a351bce33,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,77.58170933129823,50-100,3,0
5d4c3972c69b4fca832f241be86869cd,bdc63ea4d414477daa7c92d6294b5522,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,137.71774463892197,100-150,32,1
16d7344ac405412c8789d6db7e48f915,beec0014d0f04e54a3a37c5a0e1e6df6,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,79.67971263517467,50-100,6,0
efe33c7f82e544ef8a2447f8608f7e2e,c2d3ba78dba54c009555ca337711b720,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,28.10772692682166,0-50,66,0
8573ddd9c0cd4c629cd3fc45a4f6bd25,c52d64cc887a425abc5edf5f8e1f7aaf,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,33.670962861227316,0-50,476,4
046f2df890344526b203917e3945abb4,c761c47a14cc4005b58536e97aef4739,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,28.071121838173603,0-50,129,1
b4d5b8226b624de78b9aabc660655692,cccb47e563fe4b8c917f595c46e8df3e,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,63.91789949314767,50-100,40,0
31d228b91a2c415fa18b9d20b16b2ec9,ce97465a7bb243c389ff5181c7fc650d,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,86.52958822936915,50-100,4,0
2d27dad2064f4f679d5c7267725b3ef4,cf885a770684417cb43949264a6be95f,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,171.3661789730211,150-400,7,0
075cbbed97e14decb8ed3937432fd47f,d326c98002ad4c32825802a302f661d2,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,74.55186745029022,50-100,3,0
79f5c248f8a6424880f090fac11f3204,d3ce0325bafc40639d21a3fb5b2a1792,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,125.0149404185351,100-150,1,0
1c9a58955e134bcc947b195685091c69,d917b81b35bd4773b6b75adc93100f21,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,69.1927639113956,50-100,16,1
ce1fc834366347948bcd01e611a0be50,d93725bcbea74c918d97d12e4624db38,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,167.79698347313996,150-400,4,0
494f60bde34649bfb3c232b05f7082f9,d9987c1c6804417bbe423b1c14de639f,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,140.28403208097785,100-150,2,0
413dc7c5f2474df9943029b87984a322,daddb8b8a29c47ed890e85ecec5d9e26,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,31.250449879041664,0-50,107,0
0f71a80e94964169b5145e533f9f0e98,e190243f230a4300a2096a099ac46659,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,92.34405447639769,50-100,1,0
589693b0f82b46e1acd493b59bbd75eb,e215b47cb34a49e092b8705478e9afea,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,58.661418272449865,50-100,54,0
33f1a72442c44ac99edadd7881153161,e2938f7e3012445e9f0a92f713f557e8,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,71.71951669619848,50-100,2,0
c748a41af5b74f389c4199141e1731a7,e4431c4329ee42b7822731912a41d6f9,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,39.25770140901847,0-50,86,0
8b4d70c6161a4565ad8fb52924cdf8f1,ea4d62da7a9449199970f5cd05191c5f,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,47.30569984719315,0-50,68,0
489a0acacae646beab99abf0cc49abb1,ec1c934a2fc147b7b674163d66409113,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,111.85800005765714,100-150,75,0
85ef2915debf4c839465c33ee68d59e5,ef895e388e524efaa3eca2f94499e7ba,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.truck,124.61310975115282,100-150,3,0
8679daab794049c39537101a2ecb769f,efdde178a0574aac9837dc14f854b4de,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,85.01870895322875,50-100,40,0
5f0641bf86c64c71ad7c9ea4c4db32cc,f1880625d7ff401380e0855cc6581758,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,32.30861078795471,0-50,114,0
dfbc448c9b414a3a894e658be70dc0be,f25589b8df7240ea83d2d183d02dbf96,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,8.21665422420236,0-50,1248,3
57b7125c085142fb92518c30d2ee5488,f307fe729f1e4367a165f08282f5d73e,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.adult,120.45369324006789,100-150,2,0
1b2449ba31514bbdadc2636f850ca909,f4f32f79801e4f58873bede552a6b495,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,38.15407105585425,0-50,151,1
7b7d8ba1a2264398b533c357a1f2a27b,f51b3991b77a402799af9eb19f838e7c,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.stroller,44.81988257728304,0-50,21,0
0b42ac5baeb34f6f817715d15da8fa3c,f5a2c0e3fd954ecdbbddff0355d7d61a,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,123.32958330747559,100-150,18,0
c408d927e4fd4e6bac28358d9aafd057,f6dded9d3f0545c7b5cf0274dfb1a7be,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,79.82472950031342,50-100,20,0
a4e184f2763d497c8769c7b801fc3483,f7223cd172f04b9baa98a5f22bbe29dc,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,51.39993827754311,50-100,100,3
673da0afc6464045a1b803a0d68a924a,f73f2ed4fac54033a0202929d2c60331,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,155.8648797554653,150-400,2,0
6f6bcc082a4346089002039c11c6b858,f901d3fa83f7441abd5d435da2d24a09,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,71.15597194056261,50-100,13,0
9a795d3a50a145c297a55624630b65c0,f924d08907034bc1bdcb2714b17852ba,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,83.34283248065783,50-100,10,0
97741e82ea664509b459c4716751dc6c,fde0ea64a82f44feb28bc3f674cca143,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,34.504846633196244,0-50,16,0
a1d161b272634f5c859bdca6dcbc80bd,fe4d368c89554fde98bd0b726e2ddf59,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,53.7916872458857,50-100,74,1
cbb172a0c0374b4dbb4ea782a58249a6,fe8269dfbf814ec8b50c819c39278a6c,66a01830f80f4eed9d8f405334842f78,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,42.86768493210088,0-50,43,0
871ddb9696424677b71bbb6e2664a617,01483ac3dcd94155bd01e92f88e7a4b7,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,122.33322777422582,100-150,46,3
778a32102e374636b99f2ec8e504a015,043a5828f8a14d9da6e7bd19e33aae75,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,58.92439893373724,50-100,5,0
85fa8e7d478e41d89bf80191e75b1530,0753bd587dc44016b7745efe3f8eeb1f,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,205.2251410499152,150-400,3,0
b586346b56e04b5684d850f3c9c976d4,1013ff3870fc4c5d9d33fe9779192e1e,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,171.122847056598,150-400,3,0
4c0f17b265f147fc8dcdfe02f5c50a67,15e917b6880e4cf4921be539cf31aff3,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,129.87463067145043,100-150,8,0
8cc530f5424d46c698e458676c77c5d8,18abe427fade41398f636ebf976485a9,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,109.35483594968217,100-150,202,3
22961262695c47b8ac896f91aaa060bd,1a7ab0af8e0f4a73820ebead92302762,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,193.1083637117787,150-400,9,0
d2752247686c4c86ae6b565ca0dcbb90,1cbfbdf15ff0476fbcd4d4f032560109,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.trailer,73.8272695248482,50-100,271,11
6d3b8714dc3a492f994d62f3474b033c,1e523be5c5f24bd196bed1f92aa999cf,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,19.43466083991722,0-50,230,0
27dc1c856d7041019750fc5fab740da9,1ef10cdd14c646b680cdd55d08ccbbbc,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,151.89338504482947,150-400,12,1
9f0a150f7d8a443cb14d8da8b9f5f8cb,24305e4f8388449a95021dac3bae924d,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,81.74692096177407,50-100,8,0
bf775f1d8c7046c98f7a17e04acc3367,26c1782e2f224327bbc04598cceca978,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,50.859867467337835,50-100,157,0
16173186a2af4d5e9827f993dd181987,2e28898d19f54c7694b0406794b026ae,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,152.14662654341575,150-400,52,0
def365af31ca432aac3721f4c65edf69,31689291ce024754902a433d2e621515,66b74e3b07944e3093c3ff399906a677,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,30.678454057357424,0-50,193,1
