dataset,variant,margin_m,band_m,category,observations,instances,scenes,lidar_supported,radar_supported,both,lidar_only,radar_only,neither,lidar_percent,radar_percent,difference_pp,min_range_m,max_range_m,lidar_ge_3_percent,lidar_ge_5_percent,lidar_points_p25,lidar_points_p50,lidar_points_p75,lidar_points_p90,lidar_equal_track_percent,radar_ge_3_percent,radar_ge_5_percent,radar_points_p25,radar_points_p50,radar_points_p75,radar_points_p90,radar_equal_track_percent,lidar_unsupported,lidar_missing_percent,radar_unsupported,radar_missing_percent,sparse_cohort,lidar_share_of_missing_percent,radar_share_of_missing_percent
TruckDrive,static,0,300-400,Vehicle-Passenger,30,5,3,20,2,0,20,2,8,66.66666666666666,6.666666666666667,60.0,301.1243306220302,381.10379670133005,50.0,36.666666666666664,0.0,2.5,7.5,9.100000000000001,26.521739130434785,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10,33.33333333333334,28,93.33333333333333,False,5.208333333333333,9.03225806451613
TruckDrive,static,0,300-400,Vehicle-SemiTruck-Cab,17,8,3,11,5,4,7,1,5,64.70588235294117,29.411764705882355,35.294117647058826,301.16614732259706,381.0022030069285,52.94117647058824,47.05882352941176,0.0,4.0,6.0,11.8,72.91666666666666,11.76470588235294,11.76470588235294,0.0,0.0,1.0,3.200000000000001,35.416666666666664,6,35.294117647058826,12,70.58823529411765,True,3.125,3.870967741935484
TruckDrive,static,0,300-400,Vehicle-SemiTruck-Trailer,94,16,4,86,9,9,77,0,8,91.48936170212765,9.574468085106384,81.91489361702128,301.3877330693006,397.2940439717045,90.42553191489363,82.97872340425532,6.0,14.5,31.75,51.80000000000001,83.92857142857143,4.25531914893617,1.0638297872340425,0.0,0.0,0.0,0.0,12.797619047619047,8,8.510638297872347,85,90.42553191489361,False,4.166666666666667,27.419354838709676
TruckDrive,static,0,300-400,Vehicle-SingleUnitTruck,12,1,1,10,4,3,7,1,1,83.33333333333334,33.33333333333333,50.0,320.40407644957935,334.0879888175012,75.0,75.0,4.25,11.5,33.0,49.2,83.33333333333334,0.0,0.0,0.0,0.0,1.0,1.0,33.33333333333333,2,16.666666666666657,8,66.66666666666667,True,1.0416666666666667,2.5806451612903225
TruckDrive,static,0,300-400,Vehicle-Trailer,2,1,1,2,0,0,2,0,0,100.0,0.0,100.0,323.84286928183565,353.2660326621931,50.0,50.0,4.5,8.0,11.5,13.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,100.0,True,0.0,0.6451612903225806
TruckDrive,static,0.5,0-25,RoadDebris,40,2,1,40,39,39,1,0,0,100.0,97.5,2.500000000000002,11.9442314862237,24.44343242479062,100.0,100.0,2909.5,4870.0,6941.75,9145.300000000001,100.0,62.5,52.5,2.0,5.0,8.0,12.100000000000001,97.5,0,0.0,1,2.5,True,0.0,1.5384615384615385
TruckDrive,static,0.5,0-25,RoadObstruction,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,24.52845196217431,24.52845196217431,100.0,100.0,5.0,5.0,5.0,5.0,100.0,0.0,0.0,2.0,2.0,2.0,2.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,0-25,RoadObstruction-Barrel,82,27,1,82,47,47,35,0,0,100.0,57.3170731707317,42.6829268292683,4.0667924260772725,24.646866769216114,100.0,100.0,171.0,252.5,454.0,789.0000000000009,100.0,28.04878048780488,7.317073170731707,0.0,1.0,3.0,4.0,57.407407407407405,0,0.0,35,42.6829268292683,False,0.0,53.84615384615385
TruckDrive,static,0.5,0-25,RoadObstruction-Cone,31,3,1,27,17,17,10,0,4,87.09677419354838,54.83870967741935,32.25806451612904,13.762778094013067,24.887669640586424,87.09677419354838,87.09677419354838,519.5,836.0,1221.5,1511.0,85.18518518518518,22.58064516129032,6.451612903225806,0.0,1.0,2.0,4.0,33.33333333333333,4,12.903225806451616,14,45.16129032258065,True,36.36363636363637,21.53846153846154
TruckDrive,static,0.5,0-25,TrafficSign,17,6,2,11,9,6,5,3,3,64.70588235294117,52.94117647058824,11.764705882352944,8.920967379233169,23.170655453202915,58.82352941176471,58.82352941176471,0.0,7.0,31.0,80.0,66.66666666666666,17.647058823529413,5.88235294117647,0.0,1.0,2.0,3.0,55.55555555555556,6,35.294117647058826,8,47.05882352941176,True,54.54545454545455,12.307692307692308
TruckDrive,static,0.5,0-25,Vehicle-Other,27,1,1,27,27,27,0,0,0,100.0,100.0,0.0,4.8174934170872055,24.84105971525601,100.0,100.0,2879.5,10191.0,23475.0,34246.2,100.0,100.0,100.0,23.0,30.0,39.0,43.40000000000001,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,0-25,Vehicle-Passenger,88,18,3,87,82,82,5,0,1,98.86363636363636,93.18181818181817,5.681818181818188,4.127461076749828,24.657597046296345,98.86363636363636,97.72727272727273,1012.75,2609.5,5034.0,11878.699999999999,94.44444444444444,85.22727272727273,84.0909090909091,7.0,12.0,21.0,35.3,90.2716049382716,1,1.1363636363636402,6,6.818181818181827,False,9.090909090909092,9.23076923076923
TruckDrive,static,0.5,0-25,Vehicle-SemiTruck-Cab,103,11,2,103,102,102,1,0,0,100.0,99.02912621359224,0.9708737864077666,9.048126164941834,24.888872346585853,100.0,100.0,14082.0,20222.0,30362.0,58062.59999999999,100.0,99.02912621359224,99.02912621359224,20.0,26.0,33.0,53.599999999999994,98.86363636363636,0,0.0,1,0.9708737864077648,False,0.0,1.5384615384615385
TruckDrive,static,0.5,0-25,Vehicle-SemiTruck-Trailer,85,8,2,85,85,85,0,0,0,100.0,100.0,0.0,13.102765852938044,24.724275736778992,100.0,100.0,19220.0,25931.0,35955.0,44297.000000000044,100.0,100.0,100.0,21.0,27.0,36.0,52.400000000000034,100.0,0,0.0,0,0.0,False,0.0,0.0
TruckDrive,static,0.5,0-25,Vehicle-Trailer,28,2,1,28,28,28,0,0,0,100.0,100.0,0.0,4.746214212130803,24.317942703931752,100.0,100.0,2614.25,10656.0,27853.25,42703.3,100.0,100.0,100.0,24.25,30.5,52.25,60.10000000000001,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,25-50,RoadDebris,36,2,1,36,34,34,2,0,0,100.0,94.44444444444444,5.555555555555558,25.050115134357902,39.30809723864877,100.0,100.0,1105.5,1197.5,1533.25,1640.5,100.0,58.333333333333336,22.22222222222222,1.0,3.0,4.0,6.0,94.44444444444444,0,0.0,2,5.555555555555557,True,0.0,2.0202020202020203
TruckDrive,static,0.5,25-50,RoadObstruction,8,3,2,7,7,7,0,0,1,87.5,87.5,0.0,38.44834258349711,49.246380254911784,87.5,87.5,201.5,255.5,303.0,314.7,66.66666666666666,12.5,0.0,1.0,2.0,2.0,2.3,66.66666666666666,1,12.5,1,12.5,True,2.5,1.0101010101010102
TruckDrive,static,0.5,25-50,RoadObstruction-Barrel,103,32,2,100,87,87,13,0,3,97.0873786407767,84.46601941747572,12.621359223300976,25.03254526827181,48.64931031257001,96.11650485436894,95.14563106796116,91.0,184.0,302.5,435.8,97.65625,19.41747572815534,1.9417475728155338,1.0,2.0,2.0,3.0,85.0,3,2.9126213592232943,16,15.53398058252428,False,7.5,16.161616161616163
TruckDrive,static,0.5,25-50,RoadObstruction-Cone,70,6,1,65,33,33,32,0,5,92.85714285714286,47.14285714285714,45.714285714285715,26.022577203778912,49.28189802559503,92.85714285714286,92.85714285714286,118.0,232.5,750.0,1667.0000000000002,97.12643678160919,5.714285714285714,0.0,0.0,0.0,1.75,2.0,44.833059660645866,5,7.142857142857139,37,52.85714285714286,False,12.5,37.37373737373738
TruckDrive,static,0.5,25-50,TrafficSign,60,16,2,34,25,14,20,11,15,56.666666666666664,41.66666666666667,14.999999999999996,25.97053012219167,48.62411269372211,48.333333333333336,46.666666666666664,0.0,2.0,36.25,177.10000000000002,57.395833333333336,8.333333333333332,3.3333333333333335,0.0,0.0,1.0,2.0,43.33333333333333,26,43.333333333333336,35,58.33333333333333,False,65.0,35.35353535353536
TruckDrive,static,0.5,25-50,Vehicle,1,1,1,1,0,0,1,0,0,100.0,0.0,100.0,43.746019905719436,43.746019905719436,100.0,100.0,1014.0,1014.0,1014.0,1014.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,100.0,True,0.0,1.0101010101010102
TruckDrive,static,0.5,25-50,Vehicle-Other,14,2,2,14,14,14,0,0,0,100.0,100.0,0.0,26.245324339139334,47.137909975588144,100.0,100.0,276.75,1452.5,6075.25,15552.800000000003,100.0,100.0,100.0,12.25,18.5,24.25,30.1,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,25-50,Vehicle-Passenger,126,31,4,121,120,118,3,2,3,96.03174603174604,95.23809523809523,0.7936507936508019,25.200336914171256,49.91694817168872,95.23809523809523,95.23809523809523,125.25,1484.5,2554.5,3215.0,90.32258064516128,87.3015873015873,79.36507936507937,5.0,11.0,21.0,29.0,85.48387096774194,5,3.9682539682539613,6,4.761904761904773,False,12.5,6.0606060606060606
TruckDrive,static,0.5,25-50,Vehicle-SemiTruck-Cab,244,23,5,244,243,243,1,0,0,100.0,99.59016393442623,0.4098360655737654,25.127248887930293,48.984283514352825,100.0,100.0,2208.0,3625.5,8026.75,19825.500000000007,100.0,98.77049180327869,97.95081967213115,12.0,17.5,23.0,29.0,97.82608695652173,0,0.0,1,0.4098360655737707,False,0.0,1.0101010101010102
TruckDrive,static,0.5,25-50,Vehicle-SemiTruck-Trailer,161,21,5,161,161,161,0,0,0,100.0,100.0,0.0,25.057520300301146,49.97410578532012,100.0,100.0,2038.0,4650.0,11029.0,19329.0,100.0,100.0,98.13664596273291,9.0,16.0,25.0,48.0,100.0,0,0.0,0,0.0,False,0.0,0.0
TruckDrive,static,0.5,25-50,Vehicle-SingleUnitTruck,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,34.56143981626767,37.67323445364764,100.0,100.0,1199.5,1665.0,2130.5,2409.8,100.0,100.0,100.0,19.25,23.5,27.75,30.3,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,25-50,Vehicle-Trailer,16,3,2,16,16,16,0,0,0,100.0,100.0,0.0,25.31439688316307,47.9853367726662,100.0,100.0,408.0,1720.0,7195.5,16017.0,100.0,100.0,100.0,21.75,35.0,50.5,56.5,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,50-75,RoadObstruction,16,4,2,15,4,4,11,0,1,93.75,25.0,68.75,50.579338489788064,60.09848172876717,93.75,93.75,47.25,148.5,222.25,244.5,75.0,6.25,0.0,0.0,0.0,0.25,2.0,8.333333333333332,1,6.25,12,75.0,True,2.5641025641025643,13.953488372093023
TruckDrive,static,0.5,50-75,RoadObstruction-Barrel,94,32,2,88,82,81,7,1,5,93.61702127659575,87.2340425531915,6.382978723404253,50.06462513997624,74.93828019635588,93.61702127659575,93.61702127659575,43.0,76.5,137.0,175.3,94.27083333333333,12.76595744680851,0.0,1.0,2.0,2.0,3.0,88.02083333333333,6,6.38297872340425,12,12.7659574468085,False,15.384615384615385,13.953488372093023
TruckDrive,static,0.5,50-75,RoadObstruction-Cone,3,2,1,3,1,1,2,0,0,100.0,33.33333333333333,66.66666666666667,50.01617020648392,51.93070747963334,100.0,100.0,322.5,371.0,474.0,535.8,100.0,0.0,0.0,0.0,0.0,1.0,1.6,50.0,0,0.0,2,66.66666666666667,True,0.0,2.3255813953488373
TruckDrive,static,0.5,50-75,TrafficSign,78,21,2,52,26,21,31,5,21,66.66666666666666,33.33333333333333,33.33333333333333,50.29443116801692,74.65945587818416,60.256410256410255,56.41025641025641,0.0,6.0,15.0,32.499999999999986,72.82312925170068,5.128205128205128,2.564102564102564,0.0,0.0,1.0,2.0,32.358276643990926,26,33.33333333333334,52,66.66666666666667,False,66.66666666666667,60.46511627906977
TruckDrive,static,0.5,50-75,Vehicle,8,4,2,6,6,6,0,0,2,75.0,75.0,0.0,52.454818190984255,72.06393478190313,75.0,75.0,15.0,51.5,83.75,102.5,68.75,75.0,62.5,2.25,5.0,5.0,5.6,68.75,2,25.0,2,25.0,True,5.128205128205129,2.3255813953488373
TruckDrive,static,0.5,50-75,Vehicle-Other,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,71.0998376305234,71.0998376305234,100.0,100.0,37.0,37.0,37.0,37.0,100.0,100.0,100.0,20.0,20.0,20.0,20.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,50-75,Vehicle-Passenger,80,29,5,76,74,72,4,2,2,95.0,92.5,2.499999999999991,50.0590764861598,74.92382370635568,92.5,90.0,21.75,273.0,1078.75,2006.4000000000005,91.37931034482759,81.25,66.25,3.0,7.0,14.0,22.0,85.05747126436782,4,5.0,6,7.5,False,10.256410256410257,6.976744186046512
TruckDrive,static,0.5,50-75,Vehicle-SemiTruck-Cab,35,15,4,35,35,35,0,0,0,100.0,100.0,0.0,50.48500193467715,73.76288940923955,100.0,100.0,59.5,122.0,263.0,429.8,100.0,100.0,97.14285714285714,12.5,17.0,21.5,26.800000000000004,100.0,0,0.0,0,0.0,False,0.0,0.0
TruckDrive,static,0.5,50-75,Vehicle-SemiTruck-Trailer,40,17,4,40,40,40,0,0,0,100.0,100.0,0.0,51.090636665043604,74.83761077821913,100.0,100.0,152.5,714.5,2652.5,6956.000000000004,100.0,100.0,100.0,34.75,49.5,60.75,68.30000000000001,100.0,0,0.0,0,0.0,False,0.0,0.0
TruckDrive,static,0.5,50-75,Vehicle-SingleUnitTruck,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,53.310796509546265,58.38173468512392,100.0,100.0,106.5,139.0,171.5,191.0,100.0,100.0,100.0,32.5,38.0,43.5,46.8,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,50-75,Vehicle-Trailer,9,3,3,9,9,9,0,0,0,100.0,100.0,0.0,56.224428736441,74.46406161517525,100.0,100.0,569.0,3866.0,6605.0,7710.2,100.0,100.0,100.0,26.0,56.0,67.0,71.2,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,75-100,RoadObstruction,1,1,1,1,0,0,1,0,0,100.0,0.0,100.0,96.28323388441157,96.28323388441157,100.0,100.0,18.0,18.0,18.0,18.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,100.0,True,0.0,0.9803921568627451
TruckDrive,static,0.5,75-100,RoadObstruction-Barrel,91,32,2,91,76,76,15,0,0,100.0,83.51648351648352,16.483516483516482,75.24546062232928,99.96733023075379,98.9010989010989,98.9010989010989,29.0,46.0,71.5,113.0,100.0,7.6923076923076925,0.0,1.0,1.0,2.0,2.0,82.8125,0,0.0,15,16.483516483516482,False,0.0,14.705882352941176
TruckDrive,static,0.5,75-100,TrafficSign,103,25,3,74,24,14,60,10,19,71.84466019417476,23.300970873786408,48.54368932038835,75.5921789461683,99.46342368005197,60.19417475728155,52.42718446601942,0.0,5.0,32.0,327.8,75.33333333333333,3.8834951456310676,0.0,0.0,0.0,0.0,2.0,21.0,29,28.155339805825236,79,76.69902912621359,False,90.625,77.45098039215686
TruckDrive,static,0.5,75-100,Vehicle,2,2,1,2,2,2,0,0,0,100.0,100.0,0.0,78.81625696226494,80.87323848193297,100.0,50.0,4.5,6.0,7.5,8.4,100.0,50.0,0.0,1.5,2.0,2.5,2.8,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,75-100,Vehicle-Other,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,97.44106524276773,97.44106524276773,100.0,100.0,10.0,10.0,10.0,10.0,100.0,100.0,100.0,13.0,13.0,13.0,13.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,75-100,Vehicle-Passenger,63,22,4,61,56,54,7,2,0,96.82539682539682,88.88888888888889,7.936507936507942,75.61068987627937,99.0256875966767,92.06349206349206,84.12698412698413,11.5,61.0,152.5,227.20000000000002,93.18181818181817,73.01587301587301,36.507936507936506,2.0,4.0,6.0,8.800000000000004,77.06611570247934,2,3.1746031746031775,7,11.111111111111114,False,6.25,6.862745098039215
TruckDrive,static,0.5,75-100,Vehicle-RV,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,81.08584500827666,81.08584500827666,100.0,100.0,18.0,18.0,18.0,18.0,100.0,100.0,100.0,24.0,24.0,24.0,24.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,75-100,Vehicle-SemiTruck-Cab,48,16,4,47,48,47,0,1,0,97.91666666666666,100.0,-2.083333333333337,75.899453273696,99.31420207836348,91.66666666666666,91.66666666666666,15.0,37.0,295.5,782.1000000000008,96.875,95.83333333333334,91.66666666666666,6.75,14.5,20.25,24.300000000000004,100.0,1,2.083333333333343,0,0.0,False,3.125,0.0
TruckDrive,static,0.5,75-100,Vehicle-SemiTruck-Trailer,45,17,4,45,45,45,0,0,0,100.0,100.0,0.0,76.0646171209991,99.02934909760017,97.77777777777777,97.77777777777777,59.0,168.0,1356.0,2028.8,100.0,100.0,100.0,24.0,30.0,44.0,49.0,100.0,0,0.0,0,0.0,False,0.0,0.0
TruckDrive,static,0.5,75-100,Vehicle-SingleUnitTruck,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,79.79215444888204,85.01886360441814,100.0,100.0,38.5,46.0,53.5,58.0,100.0,100.0,100.0,20.0,25.0,30.0,33.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,75-100,Vehicle-Trailer,10,4,4,10,10,10,0,0,0,100.0,100.0,0.0,77.27723696745747,99.51421975805016,100.0,100.0,99.0,1651.0,2240.75,2325.3,100.0,100.0,100.0,19.5,52.5,59.0,61.3,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,100-150,RoadObstruction,4,3,2,4,1,1,3,0,0,100.0,25.0,75.0,124.0458251007249,145.2940934507138,75.0,75.0,5.0,7.0,8.75,10.100000000000001,100.0,0.0,0.0,0.0,0.0,0.25,0.7000000000000002,33.33333333333333,0,0.0,3,75.0,True,0.0,1.293103448275862
TruckDrive,static,0.5,100-150,RoadObstruction-Barrel,170,33,2,164,86,83,81,3,3,96.47058823529412,50.588235294117645,45.88235294117647,100.01457537159469,149.85105342932135,94.70588235294117,90.58823529411765,9.0,21.0,35.75,55.0,96.48629148629149,0.0,0.0,0.0,1.0,1.0,1.0,47.139249639249634,6,3.529411764705884,84,49.411764705882355,False,8.450704225352112,36.206896551724135
TruckDrive,static,0.5,100-150,TrafficSign,153,28,3,101,26,12,89,14,38,66.01307189542483,16.99346405228758,49.01960784313725,100.07915340275993,149.8043785510788,49.673202614379086,39.869281045751634,0.0,2.0,13.0,35.80000000000001,69.04336734693877,0.6535947712418301,0.0,0.0,0.0,0.0,1.0,16.322278911564624,52,33.98692810457517,127,83.00653594771242,False,73.2394366197183,54.741379310344826
TruckDrive,static,0.5,100-150,Vehicle,30,3,2,30,30,30,0,0,0,100.0,100.0,0.0,104.37622497689988,148.91381342419794,100.0,100.0,59.0,89.5,124.25,141.60000000000002,100.0,96.66666666666667,76.66666666666667,5.0,7.0,8.75,10.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,100-150,Vehicle-Other,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,130.3234563016597,130.3234563016597,0.0,0.0,2.0,2.0,2.0,2.0,100.0,100.0,100.0,11.0,11.0,11.0,11.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,100-150,Vehicle-Passenger,74,22,3,66,58,55,11,3,5,89.1891891891892,78.37837837837837,10.81081081081081,100.380581386362,149.6341155859118,77.02702702702703,70.27027027027027,4.0,14.0,50.5,85.0,82.95454545454545,62.16216216216216,37.83783783783784,1.25,3.0,5.75,8.0,59.09090909090908,8,10.810810810810807,16,21.621621621621628,False,11.267605633802816,6.896551724137931
TruckDrive,static,0.5,100-150,Vehicle-RV,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,106.64524990446951,133.66667790333872,100.0,100.0,17.0,18.0,19.0,19.6,100.0,100.0,100.0,8.5,11.0,13.5,15.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,100-150,Vehicle-SemiTruck-Cab,87,18,4,82,85,81,1,4,1,94.25287356321839,97.70114942528735,-3.4482758620689724,100.63822132308648,147.84398735180793,91.95402298850574,87.35632183908046,13.0,58.0,176.0,260.6,93.81613756613757,93.10344827586206,80.45977011494253,6.0,7.0,9.0,13.0,94.04761904761905,5,5.747126436781613,2,2.2988505747126453,False,7.042253521126761,0.8620689655172413
TruckDrive,static,0.5,100-150,Vehicle-SemiTruck-Trailer,79,18,4,79,79,79,0,0,0,100.0,100.0,0.0,100.26475808240477,149.72193380985757,100.0,98.73417721518987,39.5,124.0,397.0,662.8000000000001,100.0,98.73417721518987,92.40506329113924,12.0,20.0,32.5,41.2,100.0,0,0.0,0,0.0,False,0.0,0.0
TruckDrive,static,0.5,100-150,Vehicle-SingleUnitTruck,20,2,1,20,20,20,0,0,0,100.0,100.0,0.0,107.89679924334742,143.5236124185936,100.0,100.0,138.5,223.0,296.25,340.50000000000006,100.0,95.0,90.0,7.0,9.0,9.25,13.400000000000006,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,100-150,Vehicle-Trailer,16,4,4,16,16,16,0,0,0,100.0,100.0,0.0,103.27842576703888,148.2364399300797,100.0,100.0,72.25,395.5,733.5,1034.5,100.0,81.25,81.25,6.0,43.5,48.5,52.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,150-200,RoadObstruction,30,11,2,27,4,4,23,0,3,90.0,13.333333333333334,76.66666666666667,150.12315334501665,199.34786625091186,80.0,60.0,4.0,6.0,9.75,14.0,89.39393939393938,3.3333333333333335,0.0,0.0,0.0,0.0,1.0,17.424242424242422,3,10.0,26,86.66666666666667,False,3.3333333333333335,9.848484848484848
TruckDrive,static,0.5,150-200,RoadObstruction-Barrel,99,29,2,91,21,20,71,1,7,91.91919191919192,21.21212121212121,70.70707070707071,150.18881488316208,199.9384513570718,82.82828282828282,76.76767676767676,5.0,11.0,19.0,31.60000000000001,91.37931034482759,0.0,0.0,0.0,0.0,0.0,1.0,23.60016420361248,8,8.080808080808083,78,78.78787878787878,False,8.88888888888889,29.545454545454547
TruckDrive,static,0.5,150-200,TrafficSign,139,34,4,93,17,14,79,3,43,66.90647482014388,12.23021582733813,54.67625899280575,150.3231986970195,199.70237418425347,46.76258992805755,41.007194244604314,0.0,2.0,10.0,23.200000000000003,68.10224089635855,0.0,0.0,0.0,0.0,0.0,1.0,12.81862745098039,46,33.093525179856115,122,87.76978417266187,False,51.111111111111114,46.21212121212121
TruckDrive,static,0.5,150-200,Vehicle,31,5,3,26,28,23,3,5,0,83.87096774193549,90.32258064516128,-6.451612903225801,150.80024684336743,197.38795765737675,83.87096774193549,74.19354838709677,5.5,16.0,24.5,102.0,83.84615384615385,48.38709677419355,19.35483870967742,1.0,2.0,3.5,5.0,86.92307692307693,5,16.129032258064512,3,9.677419354838719,False,5.555555555555555,1.1363636363636365
TruckDrive,static,0.5,150-200,Vehicle-Bus,1,1,1,0,1,0,0,1,0,0.0,100.0,-100.0,177.87542309528652,177.87542309528652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,22.0,22.0,22.0,22.0,100.0,1,100.0,0,0.0,True,1.1111111111111112,0.0
TruckDrive,static,0.5,150-200,Vehicle-Equipment,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,163.3873574148229,176.7192198830252,100.0,50.0,4.25,5.5,6.75,7.5,100.0,0.0,0.0,1.25,1.5,1.75,1.9,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,150-200,Vehicle-Other,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,158.35541605971324,186.78623020504358,100.0,100.0,23.75,26.5,29.25,30.9,100.0,100.0,100.0,14.5,15.0,15.5,15.8,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,150-200,Vehicle-Passenger,64,16,4,56,44,40,16,4,4,87.5,68.75,18.75,150.5748978242395,199.87630076942094,75.0,68.75,3.5,10.0,28.25,38.10000000000001,85.9375,26.5625,3.125,0.0,1.0,3.0,3.0,62.425595238095234,8,12.5,20,31.25,False,8.88888888888889,7.575757575757576
TruckDrive,static,0.5,150-200,Vehicle-RV,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,161.29842305569787,194.50344195811496,50.0,50.0,6.25,11.5,16.75,19.9,100.0,50.0,50.0,2.25,3.5,4.75,5.5,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0.5,150-200,Vehicle-SemiTruck-Cab,70,16,4,54,61,51,3,10,6,77.14285714285715,87.14285714285714,-9.999999999999998,150.28445056882035,199.9727196236663,70.0,65.71428571428571,1.0,8.5,20.75,56.2,92.5,65.71428571428571,55.714285714285715,1.0,6.0,9.0,11.0,88.02083333333333,16,22.857142857142847,9,12.857142857142861,False,17.77777777777778,3.409090909090909
TruckDrive,static,0.5,150-200,Vehicle-SemiTruck-Trailer,97,23,4,95,93,91,4,2,0,97.9381443298969,95.87628865979381,2.0618556701030855,150.2692484722888,199.71118933728965,95.87628865979381,95.87628865979381,29.0,87.0,354.0,518.0000000000003,97.69820971867007,83.50515463917526,73.19587628865979,4.0,7.0,14.0,22.80000000000001,91.17647058823529,2,2.0618556701030997,4,4.123711340206185,False,2.2222222222222223,1.5151515151515151
TruckDrive,static,0.5,150-200,Vehicle-SingleUnitTruck,1,1,1,0,1,0,0,1,0,0.0,100.0,-100.0,180.04087629525,180.04087629525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,100.0,1,100.0,0,0.0,True,1.1111111111111112,0.0
TruckDrive,static,0.5,150-200,Vehicle-Trailer,13,4,4,13,11,11,2,0,0,100.0,84.61538461538461,15.384615384615385,153.51073085354014,196.30757620340373,92.3076923076923,92.3076923076923,61.0,263.0,381.0,532.2,100.0,69.23076923076923,61.53846153846154,1.0,13.0,27.0,37.2,75.0,0,0.0,2,15.384615384615387,True,0.0,0.7575757575757576
TruckDrive,static,0.5,200-250,RoadObstruction,33,11,2,23,2,2,21,0,10,69.6969696969697,6.0606060606060606,63.63636363636365,200.63495369006688,249.01143860608167,60.60606060606061,36.36363636363637,0.0,3.0,6.0,8.0,72.72727272727272,0.0,0.0,0.0,0.0,0.0,0.0,6.8181818181818175,10,30.303030303030297,31,93.93939393939394,False,10.989010989010989,13.777777777777779
TruckDrive,static,0.5,200-250,RoadObstruction-Barrel,60,20,2,48,16,13,35,3,9,80.0,26.666666666666668,53.33333333333334,200.0625118208934,249.88406295481,73.33333333333333,68.33333333333333,2.0,9.5,19.5,24.300000000000004,78.74999999999999,0.0,0.0,0.0,0.0,1.0,1.0,22.08333333333333,12,20.0,44,73.33333333333333,False,13.186813186813186,19.555555555555557
TruckDrive,static,0.5,200-250,TrafficSign,121,34,5,79,8,7,72,1,41,65.28925619834712,6.6115702479338845,58.67768595041323,200.46007809898492,249.66868557030105,47.107438016528924,38.01652892561984,0.0,2.0,8.0,18.0,62.95868347338934,0.0,0.0,0.0,0.0,0.0,0.0,6.61764705882353,42,34.71074380165288,113,93.38842975206612,False,46.15384615384615,50.22222222222222
TruckDrive,static,0.5,200-250,Vehicle,13,4,2,8,8,4,4,4,1,61.53846153846154,61.53846153846154,0.0,200.92372660649855,245.64094980450042,53.84615384615385,53.84615384615385,0.0,8.0,12.0,14.8,82.14285714285714,15.384615384615385,0.0,0.0,1.0,2.0,2.8000000000000007,33.92857142857143,5,38.46153846153846,5,38.46153846153846,True,5.4945054945054945,2.2222222222222223
