dataset,variant,margin_m,band_m,category,scene,observations,instances,scenes,lidar_supported,radar_supported,both,lidar_only,radar_only,neither,lidar_percent,radar_percent,difference_pp,min_range_m,max_range_m,lidar_ge_3_percent,lidar_ge_5_percent,lidar_points_p25,lidar_points_p50,lidar_points_p75,lidar_points_p90,lidar_equal_track_percent,radar_ge_3_percent,radar_ge_5_percent,radar_points_p25,radar_points_p50,radar_points_p75,radar_points_p90,radar_equal_track_percent,lidar_unsupported,lidar_missing_percent,radar_unsupported,radar_missing_percent,sparse_cohort
TruckScenes,paired,0.5,150-200,vehicle.other,scene-3195e3bfd1de4f9ba82f874790c7856c-15,5,1,1,5,1,1,4,0,0,100.0,20.0,80.0,150.88976136300818,197.67500225086388,100.0,100.0,14.0,15.0,16.0,20.2,100.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,20.0,0,0.0,4,80.0,True
TruckScenes,paired,0.5,150-200,vehicle.trailer,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,8,4,1,8,6,6,2,0,0,100.0,75.0,25.0,160.3480618154737,190.7331419580982,87.5,75.0,5.5,28.0,46.0,50.8,100.0,50.0,37.5,0.75,2.0,6.25,7.6,62.5,0,0.0,2,25.0,True
TruckScenes,paired,0.5,150-200,vehicle.trailer,scene-3195e3bfd1de4f9ba82f874790c7856c-15,37,13,1,37,19,19,18,0,0,100.0,51.35135135135135,48.64864864864865,150.13335147530887,197.69045500350484,94.5945945945946,83.78378378378379,9.0,19.0,30.0,39.99999999999999,100.0,24.324324324324326,18.91891891891892,0.0,1.0,2.0,6.399999999999999,45.89743589743589,0,0.0,18,48.64864864864865,False
TruckScenes,paired,0.5,150-200,vehicle.trailer,scene-3f542f89ec5241b6a4e30ca743adcf34-29,86,20,1,86,38,38,48,0,0,100.0,44.18604651162791,55.81395348837209,150.0106029512012,199.5535628715887,91.86046511627907,79.06976744186046,6.0,13.5,28.75,38.0,100.0,10.465116279069768,2.3255813953488373,0.0,0.0,1.0,2.5,42.833333333333336,0,0.0,48,55.81395348837209,False
TruckScenes,paired,0.5,150-200,vehicle.trailer,scene-b13542304b244af585a646082c57a079-1,3,1,1,3,3,3,0,0,0,100.0,100.0,0.0,156.6481733080167,171.92002415898816,100.0,100.0,8.5,9.0,9.0,9.0,100.0,33.33333333333333,33.33333333333333,1.0,1.0,3.0,4.2,100.0,0,0.0,0,0.0,True
TruckScenes,paired,0.5,150-200,vehicle.trailer,scene-b201f6e737e34c2d87830fc1e2911516-6,5,3,1,5,2,2,3,0,0,100.0,40.0,60.0,152.4280856885395,183.0656873078641,80.0,80.0,7.0,7.0,10.0,13.0,100.0,20.0,0.0,0.0,0.0,2.0,2.6,44.44444444444444,0,0.0,3,60.0,True
TruckScenes,paired,0.5,150-200,vehicle.truck,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,19,6,1,19,8,8,11,0,0,100.0,42.10526315789473,57.89473684210527,154.15604721900328,199.91605376392064,84.21052631578947,68.42105263157895,4.0,7.0,62.0,87.19999999999999,100.0,31.57894736842105,15.789473684210526,0.0,0.0,3.5,5.199999999999999,72.22222222222221,0,0.0,11,57.89473684210527,True
TruckScenes,paired,0.5,150-200,vehicle.truck,scene-3195e3bfd1de4f9ba82f874790c7856c-15,28,10,1,28,19,19,9,0,0,100.0,67.85714285714286,32.14285714285714,150.1505883465511,197.60702910251754,100.0,92.85714285714286,25.5,57.0,85.25,110.4,100.0,21.428571428571427,3.571428571428571,0.0,1.0,2.0,3.0,61.25000000000001,0,0.0,9,32.14285714285714,False
TruckScenes,paired,0.5,150-200,vehicle.truck,scene-3f542f89ec5241b6a4e30ca743adcf34-29,142,20,1,142,66,66,76,0,0,100.0,46.478873239436616,53.52112676056338,150.46660713442523,199.16036370603092,95.07042253521126,92.25352112676056,11.0,13.0,28.75,51.900000000000006,100.0,10.56338028169014,4.225352112676056,0.0,0.0,1.0,2.9000000000000057,54.330128205128204,0,0.0,76,53.521126760563384,False
TruckScenes,paired,0.5,150-200,vehicle.truck,scene-6be74229febb4aad9e7ae1a37217b231-4,10,1,1,10,7,7,3,0,0,100.0,70.0,30.000000000000004,151.96914679641168,195.87679825951614,100.0,100.0,20.0,24.0,30.75,34.2,100.0,0.0,0.0,0.25,1.0,1.75,2.0,70.0,0,0.0,3,30.0,True
TruckScenes,paired,0.5,150-200,vehicle.truck,scene-b201f6e737e34c2d87830fc1e2911516-6,74,9,1,74,52,52,22,0,0,100.0,70.27027027027027,29.729729729729726,150.5643016482657,198.0639312636104,91.8918918918919,78.37837837837837,5.25,11.5,20.0,30.0,100.0,27.027027027027028,4.054054054054054,0.0,1.0,3.0,3.0,62.9465449124892,0,0.0,22,29.729729729729726,False
TruckScenes,paired,0.5,200-250,human.pedestrian.construction_worker,scene-3f542f89ec5241b6a4e30ca743adcf34-29,1,1,1,1,0,0,1,0,0,100.0,0.0,100.0,203.2730878939659,203.2730878939659,100.0,100.0,6.0,6.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,100.0,True
TruckScenes,paired,0.5,200-250,movable_object.trafficcone,scene-3f542f89ec5241b6a4e30ca743adcf34-29,34,21,1,33,0,0,33,0,1,97.05882352941177,0.0,97.05882352941177,200.59790691292088,223.08859349302594,41.17647058823529,14.705882352941178,1.25,2.0,3.0,7.399999999999999,97.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.941176470588232,34,100.0,False
TruckScenes,paired,0.5,200-250,static_object.traffic_sign,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,30,17,1,30,0,0,30,0,0,100.0,0.0,100.0,200.00147325915378,220.88370211099877,90.0,80.0,7.0,23.5,56.5,82.40000000000003,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30,100.0,False
TruckScenes,paired,0.5,200-250,static_object.traffic_sign,scene-3195e3bfd1de4f9ba82f874790c7856c-15,13,9,1,13,0,0,13,0,0,100.0,0.0,100.0,201.33744850635765,216.4036404614498,84.61538461538461,84.61538461538461,11.0,47.0,104.0,126.60000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13,100.0,True
TruckScenes,paired,0.5,200-250,static_object.traffic_sign,scene-3f542f89ec5241b6a4e30ca743adcf34-29,25,12,1,25,0,0,25,0,0,100.0,0.0,100.0,201.11412019593985,224.38006738934413,88.0,76.0,5.0,7.0,39.0,70.60000000000004,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25,100.0,False
TruckScenes,paired,0.5,200-250,vehicle.bus.rigid,scene-b201f6e737e34c2d87830fc1e2911516-6,2,1,1,2,0,0,2,0,0,100.0,0.0,100.0,203.19325053068846,217.26247400908738,100.0,50.0,9.5,15.0,20.5,23.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,100.0,True
TruckScenes,paired,0.5,200-250,vehicle.bus.rigid,scene-fb64d203d417452f830ca73efed80c41-11,2,1,1,2,0,0,2,0,0,100.0,0.0,100.0,213.3461358289945,220.78214850317624,0.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,100.0,True
TruckScenes,paired,0.5,200-250,vehicle.car,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,45,21,1,43,0,0,43,0,2,95.55555555555556,0.0,95.55555555555556,200.69379009337305,226.04813191388675,68.88888888888889,57.77777777777777,2.0,6.0,8.0,12.600000000000001,98.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.444444444444443,45,100.0,False
TruckScenes,paired,0.5,200-250,vehicle.car,scene-23160c4bff134cdd86b96ee822b4aca9-14,3,2,1,3,0,0,3,0,0,100.0,0.0,100.0,201.20093634724344,214.78706097094687,66.66666666666666,33.33333333333333,2.0,3.0,5.5,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,100.0,True
TruckScenes,paired,0.5,200-250,vehicle.car,scene-3195e3bfd1de4f9ba82f874790c7856c-15,68,24,1,66,0,0,66,0,2,97.05882352941177,0.0,97.05882352941177,200.22000692876009,226.84401081084647,76.47058823529412,50.0,3.0,4.5,9.25,12.0,97.91666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.941176470588232,68,100.0,False
TruckScenes,paired,0.5,200-250,vehicle.car,scene-3f542f89ec5241b6a4e30ca743adcf34-29,34,25,1,29,0,0,29,0,5,85.29411764705883,0.0,85.29411764705883,200.0710707473922,223.13810090979322,64.70588235294117,38.23529411764706,1.0,4.0,6.75,8.7,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14.705882352941174,34,100.0,False
TruckScenes,paired,0.5,200-250,vehicle.car,scene-a6a87db5125846bda72ccfc9931ee153-11,16,4,1,15,0,0,15,0,1,93.75,0.0,93.75,200.91671899208097,222.1359436738044,62.5,31.25,2.0,3.0,5.0,7.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.25,16,100.0,True
TruckScenes,paired,0.5,200-250,vehicle.car,scene-b201f6e737e34c2d87830fc1e2911516-6,18,7,1,18,0,0,18,0,0,100.0,0.0,100.0,200.79494762305626,223.39715062993918,44.44444444444444,11.11111111111111,1.25,2.0,3.0,4.300000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,100.0,True
TruckScenes,paired,0.5,200-250,vehicle.car,scene-fb64d203d417452f830ca73efed80c41-11,23,9,1,22,0,0,22,0,1,95.65217391304348,0.0,95.65217391304348,200.5601631913057,223.13322066277925,60.86956521739131,52.17391304347826,1.5,5.0,9.0,10.8,94.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.347826086956516,23,100.0,False
TruckScenes,paired,0.5,200-250,vehicle.construction,scene-3f542f89ec5241b6a4e30ca743adcf34-29,4,2,1,4,0,0,4,0,0,100.0,0.0,100.0,200.48305494411403,214.8171436720205,75.0,50.0,2.5,6.0,10.75,13.900000000000002,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,100.0,True
TruckScenes,paired,0.5,200-250,vehicle.other,scene-3195e3bfd1de4f9ba82f874790c7856c-15,1,1,1,1,0,0,1,0,0,100.0,0.0,100.0,209.55825989251767,209.55825989251767,100.0,0.0,4.0,4.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,100.0,True
TruckScenes,paired,0.5,200-250,vehicle.trailer,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,3,3,1,3,0,0,3,0,0,100.0,0.0,100.0,207.6423399860933,214.77470771153978,66.66666666666666,66.66666666666666,4.0,7.0,18.0,24.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,100.0,True
TruckScenes,paired,0.5,200-250,vehicle.trailer,scene-3195e3bfd1de4f9ba82f874790c7856c-15,11,9,1,11,1,1,10,0,0,100.0,9.090909090909092,90.9090909090909,200.52588575532198,221.18164881978126,72.72727272727273,54.54545454545454,2.5,8.0,18.0,23.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0,0.0,10,90.9090909090909,True
TruckScenes,paired,0.5,200-250,vehicle.trailer,scene-3f542f89ec5241b6a4e30ca743adcf34-29,24,15,1,24,0,0,24,0,0,100.0,0.0,100.0,201.1134091209368,227.4924309082738,79.16666666666666,75.0,4.5,12.0,20.75,27.099999999999998,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,24,100.0,False
TruckScenes,paired,0.5,200-250,vehicle.truck,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,12,5,1,12,0,0,12,0,0,100.0,0.0,100.0,201.62463445305974,229.4177589511211,66.66666666666666,41.66666666666667,2.0,3.5,14.25,37.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12,100.0,True
TruckScenes,paired,0.5,200-250,vehicle.truck,scene-3195e3bfd1de4f9ba82f874790c7856c-15,10,8,1,10,0,0,10,0,0,100.0,0.0,100.0,200.18618301257388,223.4411317984915,100.0,70.0,4.75,16.5,32.75,35.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,100.0,True
TruckScenes,paired,0.5,200-250,vehicle.truck,scene-3f542f89ec5241b6a4e30ca743adcf34-29,26,16,1,26,0,0,26,0,0,100.0,0.0,100.0,200.66542780698632,228.22347457330534,92.3076923076923,88.46153846153845,8.5,20.5,28.0,36.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,26,100.0,False
TruckScenes,paired,0.5,200-250,vehicle.truck,scene-6be74229febb4aad9e7ae1a37217b231-4,4,1,1,4,0,0,4,0,0,100.0,0.0,100.0,200.87273873933788,216.07192509408117,75.0,75.0,4.0,7.0,9.25,9.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,100.0,True
TruckScenes,paired,0.5,200-250,vehicle.truck,scene-b201f6e737e34c2d87830fc1e2911516-6,22,2,1,21,0,0,21,0,1,95.45454545454545,0.0,95.45454545454545,200.3442607611171,220.47222600401776,81.81818181818183,50.0,3.0,4.5,6.0,7.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.545454545454547,22,100.0,True
TruckDrive,static,0,0-25,RoadDebris,scene_28_24,40,2,1,40,39,39,1,0,0,100.0,97.5,2.500000000000002,11.9442314862237,24.44343242479062,100.0,100.0,2194.5,4070.5,5107.0,6753.0,100.0,52.5,30.0,2.0,3.0,5.0,7.0,97.5,0,0.0,1,2.5,True
TruckDrive,static,0,0-25,RoadObstruction,scene_28_1,1,1,1,0,0,0,0,0,1,0.0,0.0,0.0,24.52845196217431,24.52845196217431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,1,100.0,True
TruckDrive,static,0,0-25,RoadObstruction-Barrel,scene_28_1,82,27,1,73,22,18,55,4,5,89.02439024390245,26.82926829268293,62.19512195121951,4.0667924260772725,24.646866769216114,85.36585365853658,82.92682926829268,10.0,22.0,30.0,54.200000000000045,85.80246913580247,0.0,0.0,0.0,0.0,1.0,1.0,26.543209876543205,9,10.975609756097555,60,73.17073170731707,False
TruckDrive,static,0,0-25,RoadObstruction-Cone,scene_28_24,31,3,1,25,0,0,25,0,6,80.64516129032258,0.0,80.64516129032258,13.762778094013067,24.887669640586424,77.41935483870968,70.96774193548387,3.5,31.0,41.5,67.0,79.520697167756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,19.354838709677423,31,100.0,True
TruckDrive,static,0,0-25,TrafficSign,scene_28_1,8,3,1,1,1,0,1,1,6,12.5,12.5,0.0,9.082084093303768,21.264343391542102,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,16.666666666666664,7,87.5,7,87.5,True
TruckDrive,static,0,0-25,TrafficSign,scene_28_12,9,3,1,0,0,0,0,0,9,0.0,0.0,0.0,8.920967379233169,23.170655453202915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,100.0,9,100.0,True
TruckDrive,static,0,0-25,Vehicle-Other,scene_28_1,27,1,1,27,27,27,0,0,0,100.0,100.0,0.0,4.8174934170872055,24.84105971525601,100.0,100.0,2573.0,8838.0,21149.5,31636.0,100.0,100.0,100.0,13.5,19.0,32.0,40.000000000000014,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,0-25,Vehicle-Passenger,scene_28_1,60,16,1,57,53,53,4,0,3,95.0,88.33333333333333,6.666666666666665,4.268117935996614,24.657597046296345,95.0,95.0,249.25,1406.5,3045.75,5384.200000000003,81.25,86.66666666666667,80.0,5.0,9.0,13.25,28.300000000000004,65.375,3,5.0,7,11.666666666666671,False
TruckDrive,static,0,0-25,Vehicle-Passenger,scene_28_18,10,1,1,10,9,9,1,0,0,100.0,90.0,9.999999999999998,4.241382266421513,22.077887720310006,100.0,100.0,2226.25,2908.5,6182.0,7432.799999999998,100.0,80.0,80.0,5.25,13.0,19.75,23.2,90.0,0,0.0,1,10.0,True
TruckDrive,static,0,0-25,Vehicle-Passenger,scene_28_6,18,1,1,18,15,15,3,0,0,100.0,83.33333333333334,16.666666666666664,4.127461076749828,23.63897270559409,100.0,100.0,349.5,717.0,1779.75,4845.3,100.0,77.77777777777779,77.77777777777779,5.0,8.5,14.75,25.200000000000003,83.33333333333334,0,0.0,3,16.666666666666657,True
TruckDrive,static,0,0-25,Vehicle-SemiTruck-Cab,scene_28_1,3,3,1,3,3,3,0,0,0,100.0,100.0,0.0,23.82670215810808,24.796777806523664,100.0,100.0,1506.0,2058.0,3007.0,3576.4,100.0,66.66666666666666,66.66666666666666,7.0,13.0,18.0,21.0,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,0-25,Vehicle-SemiTruck-Cab,scene_28_24,100,8,1,100,99,99,1,0,0,100.0,99.0,1.0000000000000009,9.048126164941834,24.888872346585853,100.0,100.0,10155.5,17259.0,27067.75,43399.4,100.0,99.0,98.0,16.0,21.5,27.25,44.20000000000002,98.4375,0,0.0,1,1.0,False
TruckDrive,static,0,0-25,Vehicle-SemiTruck-Trailer,scene_28_1,8,3,1,8,8,8,0,0,0,100.0,100.0,0.0,13.70286726522006,23.373104827528117,100.0,100.0,16082.0,23465.0,42436.25,52794.5,100.0,100.0,100.0,65.0,85.5,101.75,122.9,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,0-25,Vehicle-SemiTruck-Trailer,scene_28_24,77,5,1,77,77,77,0,0,0,100.0,100.0,0.0,13.102765852938044,24.724275736778992,100.0,100.0,6121.0,13488.0,20027.0,28546.80000000001,100.0,100.0,97.40259740259741,12.0,16.0,23.0,28.80000000000001,100.0,0,0.0,0,0.0,False
TruckDrive,static,0,0-25,Vehicle-Trailer,scene_28_1,28,2,1,28,28,28,0,0,0,100.0,100.0,0.0,4.746214212130803,24.317942703931752,100.0,100.0,1892.75,6898.0,13379.25,19981.0,100.0,100.0,92.85714285714286,8.0,11.0,37.5,42.3,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,25-50,RoadDebris,scene_28_24,36,2,1,36,28,28,8,0,0,100.0,77.77777777777779,22.22222222222222,25.050115134357902,39.30809723864877,100.0,100.0,787.5,929.0,1010.5,1090.0,100.0,11.11111111111111,2.7777777777777777,1.0,1.0,2.0,2.5,77.77777777777777,0,0.0,8,22.222222222222214,True
TruckDrive,static,0,25-50,RoadObstruction,scene_28_1,1,1,1,0,0,0,0,0,1,0.0,0.0,0.0,38.44834258349711,38.44834258349711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,1,100.0,True
TruckDrive,static,0,25-50,RoadObstruction,scene_28_24,7,2,1,6,1,1,5,0,1,85.71428571428571,14.285714285714285,71.42857142857142,39.47798508214879,49.246380254911784,85.71428571428571,85.71428571428571,8.5,13.0,14.5,17.400000000000002,50.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000036,8.333333333333332,1,14.285714285714292,6,85.71428571428572,True
TruckDrive,static,0,25-50,RoadObstruction-Barrel,scene_28_1,93,30,1,78,8,7,71,1,14,83.87096774193549,8.60215053763441,75.26881720430107,25.03254526827181,48.64931031257001,70.96774193548387,59.13978494623656,2.0,6.0,16.0,36.599999999999994,83.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,10.833333333333334,15,16.129032258064512,85,91.39784946236558,False
TruckDrive,static,0,25-50,RoadObstruction-Barrel,scene_28_12,10,2,1,8,1,1,7,0,2,80.0,10.0,70.0,28.051191466177514,45.216784548291486,60.0,50.0,2.0,4.0,26.0,77.1,80.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,10.0,2,20.0,9,90.0,True
TruckDrive,static,0,25-50,RoadObstruction-Cone,scene_28_24,70,6,1,53,3,3,50,0,17,75.71428571428571,4.285714285714286,71.42857142857143,26.022577203778912,49.28189802559503,58.57142857142858,55.714285714285715,1.0,6.0,46.75,82.2,71.69540229885058,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344827,17,24.285714285714292,67,95.71428571428571,False
TruckDrive,static,0,25-50,TrafficSign,scene_28_1,22,5,1,8,0,0,8,0,14,36.36363636363637,0.0,36.36363636363637,25.97053012219167,48.62411269372211,22.727272727272727,18.181818181818183,0.0,0.0,2.0,17.400000000000013,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,63.63636363636363,22,100.0,False
TruckDrive,static,0,25-50,TrafficSign,scene_28_12,38,11,1,7,0,0,7,0,31,18.421052631578945,0.0,18.421052631578945,26.79609813334759,48.40271870299452,13.157894736842104,0.0,0.0,0.0,0.0,3.0,23.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,81.57894736842105,38,100.0,False
TruckDrive,static,0,25-50,Vehicle,scene_28_24,1,1,1,1,0,0,1,0,0,100.0,0.0,100.0,43.746019905719436,43.746019905719436,100.0,100.0,808.0,808.0,808.0,808.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,100.0,True
TruckDrive,static,0,25-50,Vehicle-Other,scene_28_1,11,1,1,11,11,11,0,0,0,100.0,100.0,0.0,26.245324339139334,34.89014869181714,100.0,100.0,412.5,4350.0,8359.0,13193.0,100.0,100.0,100.0,8.0,9.0,11.0,12.0,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,25-50,Vehicle-Other,scene_28_6,3,1,1,3,3,3,0,0,0,100.0,100.0,0.0,33.009545868917364,47.137909975588144,100.0,100.0,66.5,110.0,474.5,693.2,100.0,100.0,66.66666666666666,4.5,5.0,8.0,9.8,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,25-50,Vehicle-Passenger,scene_28_1,51,17,1,45,38,37,8,1,5,88.23529411764706,74.50980392156863,13.725490196078427,25.525597494703803,49.91694817168872,86.27450980392157,86.27450980392157,8.0,29.0,154.5,899.0,79.41176470588235,58.82352941176471,39.21568627450981,0.5,3.0,10.0,22.0,50.98039215686274,6,11.764705882352942,13,25.490196078431367,False
TruckDrive,static,0,25-50,Vehicle-Passenger,scene_28_12,4,2,1,4,3,3,1,0,0,100.0,75.0,25.0,35.89157943919521,47.5329193511009,100.0,100.0,74.0,126.0,188.5,221.8,100.0,75.0,75.0,5.25,7.0,9.0,12.600000000000001,75.0,0,0.0,1,25.0,True
TruckDrive,static,0,25-50,Vehicle-Passenger,scene_28_18,16,5,1,16,15,15,1,0,0,100.0,93.75,6.25,25.200336914171256,47.855628735737014,93.75,93.75,204.5,406.0,797.75,916.5,100.0,93.75,81.25,5.0,7.0,8.25,12.5,90.0,0,0.0,1,6.25,True
TruckDrive,static,0,25-50,Vehicle-Passenger,scene_28_6,55,7,1,55,52,52,3,0,0,100.0,94.54545454545455,5.454545454545457,25.79796880087408,49.716890446637464,96.36363636363636,96.36363636363636,170.0,293.0,421.5,563.4000000000001,100.0,87.27272727272727,70.9090909090909,4.0,7.0,10.0,12.600000000000001,86.50793650793652,0,0.0,3,5.454545454545453,False
TruckDrive,static,0,25-50,Vehicle-SemiTruck-Cab,scene_28_1,17,4,1,17,16,16,1,0,0,100.0,94.11764705882352,5.882352941176472,26.17766715722474,48.984283514352825,100.0,100.0,180.0,346.0,1290.0,1972.4000000000005,100.0,94.11764705882352,94.11764705882352,10.0,13.0,16.0,20.4,87.5,0,0.0,1,5.882352941176478,True
TruckDrive,static,0,25-50,Vehicle-SemiTruck-Cab,scene_28_12,8,4,1,8,8,8,0,0,0,100.0,100.0,0.0,32.08395887621567,44.006159352879166,100.0,100.0,389.5,600.5,1493.25,2595.8999999999996,100.0,75.0,75.0,4.75,8.0,10.5,14.099999999999998,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,25-50,Vehicle-SemiTruck-Cab,scene_28_18,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,35.37472887660901,38.291804376134166,100.0,100.0,985.5,1862.0,2738.5,3264.4,100.0,100.0,50.0,3.5,4.0,4.5,4.8,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,25-50,Vehicle-SemiTruck-Cab,scene_28_24,204,8,1,204,204,204,0,0,0,100.0,100.0,0.0,25.127248887930293,47.32385249352799,100.0,100.0,2204.25,3565.5,8055.0,19080.700000000033,100.0,99.50980392156863,96.56862745098039,9.0,13.0,18.0,24.0,100.0,0,0.0,0,0.0,False
TruckDrive,static,0,25-50,Vehicle-SemiTruck-Cab,scene_28_6,13,6,1,13,12,12,1,0,0,100.0,92.3076923076923,7.692307692307687,32.95451326865601,48.66597280283616,100.0,100.0,105.0,604.0,1282.0,2284.0000000000005,100.0,84.61538461538461,61.53846153846154,4.0,6.0,8.0,15.0,91.66666666666666,0,0.0,1,7.692307692307693,True
TruckDrive,static,0,25-50,Vehicle-SemiTruck-Trailer,scene_28_1,17,4,1,17,17,17,0,0,0,100.0,100.0,0.0,25.285935430035025,48.89548352816494,100.0,100.0,2002.0,2487.0,4530.0,6104.400000000001,100.0,100.0,100.0,42.0,49.0,61.0,66.0,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,25-50,Vehicle-SemiTruck-Trailer,scene_28_12,9,4,1,9,9,9,0,0,0,100.0,100.0,0.0,32.76982783631776,49.14907093197326,100.0,100.0,553.0,1581.0,9795.0,13881.2,100.0,100.0,100.0,14.0,19.0,26.0,29.0,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,25-50,Vehicle-SemiTruck-Trailer,scene_28_18,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,34.460792496965134,40.52667958145729,100.0,100.0,3914.25,4243.5,4572.75,4770.3,100.0,100.0,100.0,24.5,25.0,25.5,25.8,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,25-50,Vehicle-SemiTruck-Trailer,scene_28_24,113,5,1,113,113,113,0,0,0,100.0,100.0,0.0,25.057520300301146,46.007553632739416,100.0,100.0,922.0,1969.0,4226.0,11388.4,100.0,93.80530973451327,71.68141592920354,4.0,6.0,10.0,13.0,100.0,0,0.0,0,0.0,False
TruckDrive,static,0,25-50,Vehicle-SemiTruck-Trailer,scene_28_6,20,7,1,20,20,20,0,0,0,100.0,100.0,0.0,29.443577211764016,49.97410578532012,100.0,100.0,358.0,2257.5,6431.75,12957.600000000006,100.0,100.0,100.0,12.75,19.0,24.5,30.30000000000002,100.0,0,0.0,0,0.0,False
TruckDrive,static,0,25-50,Vehicle-SingleUnitTruck,scene_28_18,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,34.56143981626767,37.67323445364764,100.0,100.0,509.75,950.5,1391.25,1655.7,100.0,100.0,100.0,18.5,22.0,25.5,27.6,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,25-50,Vehicle-Trailer,scene_28_1,14,2,1,14,14,14,0,0,0,100.0,100.0,0.0,25.31439688316307,47.9853367726662,100.0,100.0,268.75,2106.5,4375.25,10962.400000000001,100.0,100.0,92.85714285714286,10.0,26.5,29.5,32.1,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,25-50,Vehicle-Trailer,scene_28_18,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,37.6037034988094,38.91775410529271,100.0,100.0,900.25,1327.5,1754.75,2011.1000000000001,100.0,100.0,100.0,6.5,7.0,7.5,7.8,100.0,0,0.0,0,0.0,True
TruckDrive,static,0,50-75,RoadObstruction,scene_28_1,2,2,1,0,0,0,0,0,2,0.0,0.0,0.0,52.808238093158195,60.09848172876717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,2,100.0,True
