sample_token,channel,sample_data_token,calibration_token,acquisition_pose_token,reference_pose_token,sensor_offset_ms
6e169e7d226d47ba88c32424fc414937,RADAR_LEFT_FRONT,ef06ffa4e83b4a848ded7690eb57bf0f,5e6c5afaa842478db6066e9de8dec1ef,f0f16e1012bd46aba4475037ff8e8c24,f0f16e1012bd46aba4475037ff8e8c24,6.952
6e169e7d226d47ba88c32424fc414937,RADAR_LEFT_SIDE,6c9b98a66f6d42b8a34b0189b522ea34,cbecfab3ced24bbeab0a1b1bdd4375a8,f0f16e1012bd46aba4475037ff8e8c24,f0f16e1012bd46aba4475037ff8e8c24,7.055
6e169e7d226d47ba88c32424fc414937,RADAR_RIGHT_BACK,8c41e58bd2424bb09884aaefadc8efd4,f2c73d43e0994ee8a16f930860856c0e,aea5b10d67c344c9a0142fda4fd84525,f0f16e1012bd46aba4475037ff8e8c24,-46.115
6e169e7d226d47ba88c32424fc414937,RADAR_RIGHT_FRONT,bc093ddc5f0b4f1e9b21e27ae3c9786c,3126c35b164c459d85e0a0555ccba628,f0f16e1012bd46aba4475037ff8e8c24,f0f16e1012bd46aba4475037ff8e8c24,6.945
6e169e7d226d47ba88c32424fc414937,RADAR_RIGHT_SIDE,85a518ffc1194195a9b476ef2ce8a769,8bef64c60da74778a5b9ef975c97edb7,f0f16e1012bd46aba4475037ff8e8c24,f0f16e1012bd46aba4475037ff8e8c24,6.815
e4081856fd5349b5a7b89b944a5b543f,LIDAR_LEFT,39096ce321c041ffbc37b33cacb268b8,2e6c7b7b7ceb4f69be01f9006cedf58f,9c2039896a004cf5a6ba4eea7dbe75e4,7a0add566ba445aebef8e1b8e2b29289,-10.635
e4081856fd5349b5a7b89b944a5b543f,LIDAR_REAR,27e2a4d7ada749f7ac45025015a39a37,7198b581279c431bad450deaf7669f87,261d30b8651c4b658d3e367aa577d02d,7a0add566ba445aebef8e1b8e2b29289,-48.303
e4081856fd5349b5a7b89b944a5b543f,LIDAR_RIGHT,c722514517e642c3950be074741e5a32,aefabf5dd96744beb296b9881d60ff8b,c83d7683880244b4b0cbe33b80c6c146,7a0add566ba445aebef8e1b8e2b29289,14.735
e4081856fd5349b5a7b89b944a5b543f,LIDAR_TOP_FRONT,212708957575437dbeb3469301bb9e80,f994daad50a14ac49f1468d66eb8db62,7a0add566ba445aebef8e1b8e2b29289,7a0add566ba445aebef8e1b8e2b29289,1.851
e4081856fd5349b5a7b89b944a5b543f,LIDAR_TOP_LEFT,09778c1a30524480a3552db9e5c0a8a8,373fca46a765439794d1ecbb5839a161,b3bcf1bcb4c24f14b006a13a22cafc28,7a0add566ba445aebef8e1b8e2b29289,-22.521
e4081856fd5349b5a7b89b944a5b543f,LIDAR_TOP_RIGHT,c2febe67188a4c0991e702d30de8b06e,f8849496a35c4af599b8e598afda166d,65b8fe53c54242fcae6aac01fb5fcb3d,7a0add566ba445aebef8e1b8e2b29289,27.754
e4081856fd5349b5a7b89b944a5b543f,RADAR_LEFT_BACK,f6096f0329884ec1a50d903fe65503ee,326989c743c948bf86229f525d0deb2d,7a0add566ba445aebef8e1b8e2b29289,7a0add566ba445aebef8e1b8e2b29289,5.958
e4081856fd5349b5a7b89b944a5b543f,RADAR_LEFT_FRONT,8da7afa314084f058cfe5788248204a7,5e6c5afaa842478db6066e9de8dec1ef,7a0add566ba445aebef8e1b8e2b29289,7a0add566ba445aebef8e1b8e2b29289,4.068
e4081856fd5349b5a7b89b944a5b543f,RADAR_LEFT_SIDE,68b4d5456f8e4c81883e2fc43a4ee122,cbecfab3ced24bbeab0a1b1bdd4375a8,7a0add566ba445aebef8e1b8e2b29289,7a0add566ba445aebef8e1b8e2b29289,4.293
e4081856fd5349b5a7b89b944a5b543f,RADAR_RIGHT_BACK,32f246a06b5442e3b7b386aad644461a,f2c73d43e0994ee8a16f930860856c0e,7a0add566ba445aebef8e1b8e2b29289,7a0add566ba445aebef8e1b8e2b29289,6.025
e4081856fd5349b5a7b89b944a5b543f,RADAR_RIGHT_FRONT,a45ebb9a56b54d89acef8f4e15f61d00,3126c35b164c459d85e0a0555ccba628,7a0add566ba445aebef8e1b8e2b29289,7a0add566ba445aebef8e1b8e2b29289,3.348
e4081856fd5349b5a7b89b944a5b543f,RADAR_RIGHT_SIDE,c806470771b840d6a499e3539612ef59,8bef64c60da74778a5b9ef975c97edb7,7a0add566ba445aebef8e1b8e2b29289,7a0add566ba445aebef8e1b8e2b29289,3.177
30b294a43eae4f00a0856cee1c22502a,LIDAR_LEFT,c389c13a8bd64057b00916b28218130a,2e6c7b7b7ceb4f69be01f9006cedf58f,dccf5e6b361d419d90af429b4d0871fd,d412754ca35f40528c1e35a3444b0bf2,-10.639
30b294a43eae4f00a0856cee1c22502a,LIDAR_REAR,ed593fba140b4014b6ac0ca1e1ae32a5,7198b581279c431bad450deaf7669f87,28c5f5e364564f078147ddf57fbc3d1b,d412754ca35f40528c1e35a3444b0bf2,-47.971
30b294a43eae4f00a0856cee1c22502a,LIDAR_RIGHT,70cb200d19e24409aee0dd00f917bbfd,aefabf5dd96744beb296b9881d60ff8b,3effae2ef1184832b3ec1ac679aa5d4a,d412754ca35f40528c1e35a3444b0bf2,15.901
30b294a43eae4f00a0856cee1c22502a,LIDAR_TOP_FRONT,e06f31982caf4f188a2acf858e71ba9f,f994daad50a14ac49f1468d66eb8db62,d412754ca35f40528c1e35a3444b0bf2,d412754ca35f40528c1e35a3444b0bf2,2.735
30b294a43eae4f00a0856cee1c22502a,LIDAR_TOP_LEFT,3bbace2975624705baceec211a6233ef,373fca46a765439794d1ecbb5839a161,34ff8056114343b780d95df7ff3ffcf0,d412754ca35f40528c1e35a3444b0bf2,-22.031
30b294a43eae4f00a0856cee1c22502a,LIDAR_TOP_RIGHT,def11a0498b94eb996814e4f9016e604,f8849496a35c4af599b8e598afda166d,2955325c2587411aac7c7fb5d18f8f71,d412754ca35f40528c1e35a3444b0bf2,28.275
30b294a43eae4f00a0856cee1c22502a,RADAR_LEFT_BACK,ca37d82aae3546de995a66baa64d9bbf,326989c743c948bf86229f525d0deb2d,d412754ca35f40528c1e35a3444b0bf2,d412754ca35f40528c1e35a3444b0bf2,4.606
30b294a43eae4f00a0856cee1c22502a,RADAR_LEFT_FRONT,384851a238954bcbb9d83ade71220cfc,5e6c5afaa842478db6066e9de8dec1ef,d412754ca35f40528c1e35a3444b0bf2,d412754ca35f40528c1e35a3444b0bf2,5.876
30b294a43eae4f00a0856cee1c22502a,RADAR_LEFT_SIDE,960a5ee8b1f24f7fa5c6a5f3d9aa14de,cbecfab3ced24bbeab0a1b1bdd4375a8,d412754ca35f40528c1e35a3444b0bf2,d412754ca35f40528c1e35a3444b0bf2,6.037
30b294a43eae4f00a0856cee1c22502a,RADAR_RIGHT_BACK,09391e37f72b480b840bed341f24696d,f2c73d43e0994ee8a16f930860856c0e,d412754ca35f40528c1e35a3444b0bf2,d412754ca35f40528c1e35a3444b0bf2,4.617
30b294a43eae4f00a0856cee1c22502a,RADAR_RIGHT_FRONT,933e828775cf435ca80a798c4aff7d4a,3126c35b164c459d85e0a0555ccba628,d412754ca35f40528c1e35a3444b0bf2,d412754ca35f40528c1e35a3444b0bf2,5.974
30b294a43eae4f00a0856cee1c22502a,RADAR_RIGHT_SIDE,642f624768174dbd80211bcaa04747b5,8bef64c60da74778a5b9ef975c97edb7,d412754ca35f40528c1e35a3444b0bf2,d412754ca35f40528c1e35a3444b0bf2,5.813
67256e243cb14abeaa96f0be03dd3e9a,LIDAR_LEFT,21c722cdfa284d519a35d0e1a8db5fcb,2e6c7b7b7ceb4f69be01f9006cedf58f,24ad841e611848428ce577ba24169a5a,df2609b32b0d41b49b618a3b39cb257b,-10.647
67256e243cb14abeaa96f0be03dd3e9a,LIDAR_REAR,b1efeef759604ce18ab66acc9e19f3de,7198b581279c431bad450deaf7669f87,474d49297acb4ed994ae4aee22564dc9,df2609b32b0d41b49b618a3b39cb257b,-47.969
67256e243cb14abeaa96f0be03dd3e9a,LIDAR_RIGHT,3a88b0c24d5247e7af8e5a157a5fce43,aefabf5dd96744beb296b9881d60ff8b,fa45d86591cc42b49d1f74b24ce19ee1,df2609b32b0d41b49b618a3b39cb257b,15.866
67256e243cb14abeaa96f0be03dd3e9a,LIDAR_TOP_FRONT,85b616e8d0eb4332bfa0d05ab44c246b,f994daad50a14ac49f1468d66eb8db62,df2609b32b0d41b49b618a3b39cb257b,df2609b32b0d41b49b618a3b39cb257b,3.058
67256e243cb14abeaa96f0be03dd3e9a,LIDAR_TOP_LEFT,9e361c14b0c74d6080c407f764b762bc,373fca46a765439794d1ecbb5839a161,80719c079bca43a48a9db6195cbf4d35,df2609b32b0d41b49b618a3b39cb257b,-22.021
67256e243cb14abeaa96f0be03dd3e9a,LIDAR_TOP_RIGHT,ce90a1355df8427587d2e22928738702,f8849496a35c4af599b8e598afda166d,691eff2525594c32bd7b8b729665a1d7,df2609b32b0d41b49b618a3b39cb257b,28.281
67256e243cb14abeaa96f0be03dd3e9a,RADAR_LEFT_BACK,8cbaf58fc44540038b1ee6b03f41ee53,326989c743c948bf86229f525d0deb2d,df2609b32b0d41b49b618a3b39cb257b,df2609b32b0d41b49b618a3b39cb257b,5.369
67256e243cb14abeaa96f0be03dd3e9a,RADAR_LEFT_FRONT,3329e3ce683f4502814bda85b33f5c40,5e6c5afaa842478db6066e9de8dec1ef,df2609b32b0d41b49b618a3b39cb257b,df2609b32b0d41b49b618a3b39cb257b,7.438
67256e243cb14abeaa96f0be03dd3e9a,RADAR_LEFT_SIDE,3bd819cf28b640d59d0734208728d91f,cbecfab3ced24bbeab0a1b1bdd4375a8,df2609b32b0d41b49b618a3b39cb257b,df2609b32b0d41b49b618a3b39cb257b,7.635
67256e243cb14abeaa96f0be03dd3e9a,RADAR_RIGHT_BACK,e4e3cb1871f9459e80e404f6ba2740a7,f2c73d43e0994ee8a16f930860856c0e,df2609b32b0d41b49b618a3b39cb257b,df2609b32b0d41b49b618a3b39cb257b,5.333
67256e243cb14abeaa96f0be03dd3e9a,RADAR_RIGHT_FRONT,1c10a493ce7c4d13a5b8b0c2824419ef,3126c35b164c459d85e0a0555ccba628,df2609b32b0d41b49b618a3b39cb257b,df2609b32b0d41b49b618a3b39cb257b,7.532
67256e243cb14abeaa96f0be03dd3e9a,RADAR_RIGHT_SIDE,145497919d7f4b7e99d90bf730a7a954,8bef64c60da74778a5b9ef975c97edb7,df2609b32b0d41b49b618a3b39cb257b,df2609b32b0d41b49b618a3b39cb257b,7.368
0c69f9d5815d4907a8438044c04201ef,LIDAR_LEFT,d12189cf90f54da4b49aea4daad6de12,2e6c7b7b7ceb4f69be01f9006cedf58f,d172dbdccbf54784843415ede8fddb56,f120ddbad6254ca6a2af272c8e0d8894,-10.648
0c69f9d5815d4907a8438044c04201ef,LIDAR_REAR,f2eaee7a16f04d1daf1b6af9e6fd9b5f,7198b581279c431bad450deaf7669f87,bda5f9257f51485396f25bb6817854b2,f120ddbad6254ca6a2af272c8e0d8894,-48.03
0c69f9d5815d4907a8438044c04201ef,LIDAR_RIGHT,efad9bc5d90642e8bfbcf519dbfd5e71,aefabf5dd96744beb296b9881d60ff8b,528a0bb5398445e8b1950e4cd9645b77,f120ddbad6254ca6a2af272c8e0d8894,15.014
0c69f9d5815d4907a8438044c04201ef,LIDAR_TOP_FRONT,c80831714fbc4023be576fa9cea7fd36,f994daad50a14ac49f1468d66eb8db62,f120ddbad6254ca6a2af272c8e0d8894,f120ddbad6254ca6a2af272c8e0d8894,2.953
0c69f9d5815d4907a8438044c04201ef,LIDAR_TOP_LEFT,cfa7d1c42c754c6185dd83ce2f27f9ca,373fca46a765439794d1ecbb5839a161,cc9de9d2a6344724ad783be0700483e1,f120ddbad6254ca6a2af272c8e0d8894,-22.138
0c69f9d5815d4907a8438044c04201ef,LIDAR_TOP_RIGHT,d4142b48fc5a47e098336867c5fba4d6,f8849496a35c4af599b8e598afda166d,1394947481b94188812fcbbbcccb0f10,f120ddbad6254ca6a2af272c8e0d8894,28.086
0c69f9d5815d4907a8438044c04201ef,RADAR_LEFT_BACK,74f6573ae8d84a8b8aa05a63c058acec,326989c743c948bf86229f525d0deb2d,528a0bb5398445e8b1950e4cd9645b77,f120ddbad6254ca6a2af272c8e0d8894,7.853
0c69f9d5815d4907a8438044c04201ef,RADAR_LEFT_FRONT,0ce43b8410b2421c80a96c22652dc60f,5e6c5afaa842478db6066e9de8dec1ef,f120ddbad6254ca6a2af272c8e0d8894,f120ddbad6254ca6a2af272c8e0d8894,3.684
0c69f9d5815d4907a8438044c04201ef,RADAR_LEFT_SIDE,3ca76bab10b24c80839412e03d2ecfd1,cbecfab3ced24bbeab0a1b1bdd4375a8,f120ddbad6254ca6a2af272c8e0d8894,f120ddbad6254ca6a2af272c8e0d8894,3.863
0c69f9d5815d4907a8438044c04201ef,RADAR_RIGHT_BACK,67f1150624f246aa9de1e9d88d8ae41d,f2c73d43e0994ee8a16f930860856c0e,528a0bb5398445e8b1950e4cd9645b77,f120ddbad6254ca6a2af272c8e0d8894,7.851
0c69f9d5815d4907a8438044c04201ef,RADAR_RIGHT_FRONT,b32d0ed9ed124fe4bf3a7ec4f2109e6c,3126c35b164c459d85e0a0555ccba628,f120ddbad6254ca6a2af272c8e0d8894,f120ddbad6254ca6a2af272c8e0d8894,4.329
0c69f9d5815d4907a8438044c04201ef,RADAR_RIGHT_SIDE,5710ee98c3864c1ebbe0c5fad5ed1063,8bef64c60da74778a5b9ef975c97edb7,f120ddbad6254ca6a2af272c8e0d8894,f120ddbad6254ca6a2af272c8e0d8894,4.137
5ba8f82a2e3a4160b9e1243aafb78712,LIDAR_LEFT,bb36564e83a643b193795cad47be4712,2e6c7b7b7ceb4f69be01f9006cedf58f,4fb1781aff4e42e3becbb54f14f46001,54ff8bf853c046e38dfff6a5265b75b9,-10.652
5ba8f82a2e3a4160b9e1243aafb78712,LIDAR_REAR,e2b0291278ab46b485b5131700305b2a,7198b581279c431bad450deaf7669f87,b53e35355df1498c83a064f2dd90ef1b,54ff8bf853c046e38dfff6a5265b75b9,-48.286
5ba8f82a2e3a4160b9e1243aafb78712,LIDAR_RIGHT,20965c8ebe294c75816ec8a23e6529fe,aefabf5dd96744beb296b9881d60ff8b,bf6d15e4239f4b63bb4abd62698a01df,54ff8bf853c046e38dfff6a5265b75b9,14.376
5ba8f82a2e3a4160b9e1243aafb78712,LIDAR_TOP_FRONT,84ad6861dd6546568228c763fde53166,f994daad50a14ac49f1468d66eb8db62,54ff8bf853c046e38dfff6a5265b75b9,54ff8bf853c046e38dfff6a5265b75b9,2.762
5ba8f82a2e3a4160b9e1243aafb78712,LIDAR_TOP_LEFT,cc63253e25554b5395e9d745bfe1cc5d,373fca46a765439794d1ecbb5839a161,a2d0516ada0f4e6496f5f6c49fcf5fdd,54ff8bf853c046e38dfff6a5265b75b9,-22.371
5ba8f82a2e3a4160b9e1243aafb78712,LIDAR_TOP_RIGHT,bc5fa9554ee34beebec8b62644690d8c,f8849496a35c4af599b8e598afda166d,08596681bf9b45c58f43a5ce1d71e61f,54ff8bf853c046e38dfff6a5265b75b9,27.788
5ba8f82a2e3a4160b9e1243aafb78712,RADAR_LEFT_BACK,727da2cfb53c4a14b4bb963f8306aa85,326989c743c948bf86229f525d0deb2d,54ff8bf853c046e38dfff6a5265b75b9,54ff8bf853c046e38dfff6a5265b75b9,3.902
5ba8f82a2e3a4160b9e1243aafb78712,RADAR_LEFT_FRONT,8484acc2929f4d799c885d6f7e284a96,5e6c5afaa842478db6066e9de8dec1ef,54ff8bf853c046e38dfff6a5265b75b9,54ff8bf853c046e38dfff6a5265b75b9,5.607
5ba8f82a2e3a4160b9e1243aafb78712,RADAR_LEFT_SIDE,2fc4feffba3b40efb885bafa66e31ca0,cbecfab3ced24bbeab0a1b1bdd4375a8,54ff8bf853c046e38dfff6a5265b75b9,54ff8bf853c046e38dfff6a5265b75b9,5.75
5ba8f82a2e3a4160b9e1243aafb78712,RADAR_RIGHT_BACK,6e907ae22a0f42ee94e81e5b33c724c7,f2c73d43e0994ee8a16f930860856c0e,54ff8bf853c046e38dfff6a5265b75b9,54ff8bf853c046e38dfff6a5265b75b9,3.923
5ba8f82a2e3a4160b9e1243aafb78712,RADAR_RIGHT_FRONT,84b21cd37925462794f8ad51b2cdf6e5,3126c35b164c459d85e0a0555ccba628,54ff8bf853c046e38dfff6a5265b75b9,54ff8bf853c046e38dfff6a5265b75b9,5.383
5ba8f82a2e3a4160b9e1243aafb78712,RADAR_RIGHT_SIDE,13381e26568d4713b0c9a56700b0d9fc,8bef64c60da74778a5b9ef975c97edb7,54ff8bf853c046e38dfff6a5265b75b9,54ff8bf853c046e38dfff6a5265b75b9,5.221
618a863a1fcf4eb794fc783c366aa20f,LIDAR_LEFT,e1b726cf83444dd091d95b4aea890be3,2e6c7b7b7ceb4f69be01f9006cedf58f,fa972e1c2bd6475e83de4165aa929b00,35e9406e3e3f40a39d90ace9b68f9130,-10.649
618a863a1fcf4eb794fc783c366aa20f,LIDAR_REAR,5e9c46048cce40d2aa6686c9d2cdf559,7198b581279c431bad450deaf7669f87,5c4692391c7243339358ff4f32cdd13e,35e9406e3e3f40a39d90ace9b68f9130,-48.536
618a863a1fcf4eb794fc783c366aa20f,LIDAR_RIGHT,9551736d16864f82b05c500c34b42594,aefabf5dd96744beb296b9881d60ff8b,d047f7009b634024b034b35cf9007cc4,35e9406e3e3f40a39d90ace9b68f9130,13.825
618a863a1fcf4eb794fc783c366aa20f,LIDAR_TOP_FRONT,cc7b2df6ef6e42a1852a10001e8f3b6a,f994daad50a14ac49f1468d66eb8db62,35e9406e3e3f40a39d90ace9b68f9130,35e9406e3e3f40a39d90ace9b68f9130,2.381
618a863a1fcf4eb794fc783c366aa20f,LIDAR_TOP_LEFT,8466c90d93d0469aab30ae5bf58361eb,373fca46a765439794d1ecbb5839a161,8425d237f57940c98c6cdb0011ee01b3,35e9406e3e3f40a39d90ace9b68f9130,-22.542
618a863a1fcf4eb794fc783c366aa20f,LIDAR_TOP_RIGHT,22342d0864784b929efa4c09c1d49324,f8849496a35c4af599b8e598afda166d,74fc51714672488288d921224986227e,35e9406e3e3f40a39d90ace9b68f9130,27.685
618a863a1fcf4eb794fc783c366aa20f,RADAR_LEFT_BACK,23497394a1e74ff59332d00dfe49bf82,326989c743c948bf86229f525d0deb2d,5c4692391c7243339358ff4f32cdd13e,35e9406e3e3f40a39d90ace9b68f9130,-45.68
618a863a1fcf4eb794fc783c366aa20f,RADAR_LEFT_FRONT,b8a838b1ac164cdcbd0f762215e3e736,5e6c5afaa842478db6066e9de8dec1ef,35e9406e3e3f40a39d90ace9b68f9130,35e9406e3e3f40a39d90ace9b68f9130,6.767
618a863a1fcf4eb794fc783c366aa20f,RADAR_LEFT_SIDE,99e9dfdc242443f99a8c0961c3ae9c52,cbecfab3ced24bbeab0a1b1bdd4375a8,35e9406e3e3f40a39d90ace9b68f9130,35e9406e3e3f40a39d90ace9b68f9130,6.961
618a863a1fcf4eb794fc783c366aa20f,RADAR_RIGHT_BACK,802d7a251aa548d78f3f03fb35d7e341,f2c73d43e0994ee8a16f930860856c0e,35e9406e3e3f40a39d90ace9b68f9130,35e9406e3e3f40a39d90ace9b68f9130,5.769
618a863a1fcf4eb794fc783c366aa20f,RADAR_RIGHT_FRONT,28f719d1ea3a425ca0b48bdfa821b616,3126c35b164c459d85e0a0555ccba628,35e9406e3e3f40a39d90ace9b68f9130,35e9406e3e3f40a39d90ace9b68f9130,6.68
618a863a1fcf4eb794fc783c366aa20f,RADAR_RIGHT_SIDE,932cf9fb41a348c282e096bf72cbf3ec,8bef64c60da74778a5b9ef975c97edb7,35e9406e3e3f40a39d90ace9b68f9130,35e9406e3e3f40a39d90ace9b68f9130,6.559
6ae89c7a1da948eb9e935bcc5f7b09e0,LIDAR_LEFT,ddeaf0bf269a41b7a2a62dfa9e590edc,2e6c7b7b7ceb4f69be01f9006cedf58f,dbf4651102014f9e8713ade4021aa692,cd0bb4d691754ccd8e6a933f9f2b3ce5,-10.642
6ae89c7a1da948eb9e935bcc5f7b09e0,LIDAR_REAR,0f4ec75eae434ec089685c91818cc487,7198b581279c431bad450deaf7669f87,ff6790201b3e4d6a812ea66403b4bcd0,cd0bb4d691754ccd8e6a933f9f2b3ce5,-48.393
6ae89c7a1da948eb9e935bcc5f7b09e0,LIDAR_RIGHT,71e871b922294ae2b4d5bbbab27defd6,aefabf5dd96744beb296b9881d60ff8b,7fb88a67cbb445df8bcbe632b9edcde4,cd0bb4d691754ccd8e6a933f9f2b3ce5,14.156
6ae89c7a1da948eb9e935bcc5f7b09e0,LIDAR_TOP_FRONT,e6ea596f62d64db693a893216b6733f1,f994daad50a14ac49f1468d66eb8db62,cd0bb4d691754ccd8e6a933f9f2b3ce5,cd0bb4d691754ccd8e6a933f9f2b3ce5,2.165
6ae89c7a1da948eb9e935bcc5f7b09e0,LIDAR_TOP_LEFT,a83113384c28443db3b42c7c822ddbcc,373fca46a765439794d1ecbb5839a161,e942d60ce9654e79b5a80459997718f7,cd0bb4d691754ccd8e6a933f9f2b3ce5,-22.217
6ae89c7a1da948eb9e935bcc5f7b09e0,LIDAR_TOP_RIGHT,d1c8c5c3ec084961b8a5ce07d48bfcfd,f8849496a35c4af599b8e598afda166d,c69b270116a6493f9648ab05913b094e,cd0bb4d691754ccd8e6a933f9f2b3ce5,27.678
6ae89c7a1da948eb9e935bcc5f7b09e0,RADAR_LEFT_BACK,d6186ca5609c4019ae07f684eacae23a,326989c743c948bf86229f525d0deb2d,cd0bb4d691754ccd8e6a933f9f2b3ce5,cd0bb4d691754ccd8e6a933f9f2b3ce5,7.318
6ae89c7a1da948eb9e935bcc5f7b09e0,RADAR_LEFT_FRONT,0451d6d0752f4abea9b195ab1dd328a8,5e6c5afaa842478db6066e9de8dec1ef,cd0bb4d691754ccd8e6a933f9f2b3ce5,cd0bb4d691754ccd8e6a933f9f2b3ce5,3.723
6ae89c7a1da948eb9e935bcc5f7b09e0,RADAR_LEFT_SIDE,a9471d2efd154824b46e7127f3bac574,cbecfab3ced24bbeab0a1b1bdd4375a8,cd0bb4d691754ccd8e6a933f9f2b3ce5,cd0bb4d691754ccd8e6a933f9f2b3ce5,3.89
6ae89c7a1da948eb9e935bcc5f7b09e0,RADAR_RIGHT_BACK,e23cbeb10e8e4bca9c60f8fa0afcd118,f2c73d43e0994ee8a16f930860856c0e,cd0bb4d691754ccd8e6a933f9f2b3ce5,cd0bb4d691754ccd8e6a933f9f2b3ce5,7.349
6ae89c7a1da948eb9e935bcc5f7b09e0,RADAR_RIGHT_FRONT,9a9511f38ca94e4f94070192c67ad03f,3126c35b164c459d85e0a0555ccba628,cd0bb4d691754ccd8e6a933f9f2b3ce5,cd0bb4d691754ccd8e6a933f9f2b3ce5,4.149
6ae89c7a1da948eb9e935bcc5f7b09e0,RADAR_RIGHT_SIDE,0ea529e2032d45f7a646fcca1c3ff36b,8bef64c60da74778a5b9ef975c97edb7,cd0bb4d691754ccd8e6a933f9f2b3ce5,cd0bb4d691754ccd8e6a933f9f2b3ce5,3.856
32473bdc06a342d4b42c978227abfe55,LIDAR_LEFT,dd4dbc74c51442b3b4aeb43c38d9d75a,2e6c7b7b7ceb4f69be01f9006cedf58f,4e5461659d9348d29e6488f08dae38fb,036573613cb74bc3b8cf8e403423bdd1,-10.641
32473bdc06a342d4b42c978227abfe55,LIDAR_REAR,bb9e12719cc04cbc9432e95d81f388ff,7198b581279c431bad450deaf7669f87,104fb1e31e73483198b6d9a0cbe47a81,036573613cb74bc3b8cf8e403423bdd1,-48.141
32473bdc06a342d4b42c978227abfe55,LIDAR_RIGHT,d9e83667aaab44ea96a66e82fec79c8e,aefabf5dd96744beb296b9881d60ff8b,fa9a849bb8974482bae60de000164cf9,036573613cb74bc3b8cf8e403423bdd1,14.581
32473bdc06a342d4b42c978227abfe55,LIDAR_TOP_FRONT,5711c8a7dad3462f9cfd7ec7ab6cd6d2,f994daad50a14ac49f1468d66eb8db62,036573613cb74bc3b8cf8e403423bdd1,036573613cb74bc3b8cf8e403423bdd1,2.855
32473bdc06a342d4b42c978227abfe55,LIDAR_TOP_LEFT,8f4e4ee123984f42990fde4afd982882,373fca46a765439794d1ecbb5839a161,7918689a7ebc49edb9347bf57451b292,036573613cb74bc3b8cf8e403423bdd1,-21.883
32473bdc06a342d4b42c978227abfe55,LIDAR_TOP_RIGHT,9cb570b0281b4d4ea380360cb39788d3,f8849496a35c4af599b8e598afda166d,9edd74bc0e1c4b1dace109b04ba75c4b,036573613cb74bc3b8cf8e403423bdd1,27.803
32473bdc06a342d4b42c978227abfe55,RADAR_LEFT_BACK,7d439eeac9184a6fbb6c9eb2c59051b1,326989c743c948bf86229f525d0deb2d,036573613cb74bc3b8cf8e403423bdd1,036573613cb74bc3b8cf8e403423bdd1,4.677
32473bdc06a342d4b42c978227abfe55,RADAR_LEFT_FRONT,276508a5ee9a40038d4a4977377f877d,5e6c5afaa842478db6066e9de8dec1ef,036573613cb74bc3b8cf8e403423bdd1,036573613cb74bc3b8cf8e403423bdd1,5.312
32473bdc06a342d4b42c978227abfe55,RADAR_LEFT_SIDE,96d6cb6460a04b9d9f4bd7def4caa008,cbecfab3ced24bbeab0a1b1bdd4375a8,036573613cb74bc3b8cf8e403423bdd1,036573613cb74bc3b8cf8e403423bdd1,5.443
32473bdc06a342d4b42c978227abfe55,RADAR_RIGHT_BACK,0299047232ae4b64bed074c65a8e20ea,f2c73d43e0994ee8a16f930860856c0e,036573613cb74bc3b8cf8e403423bdd1,036573613cb74bc3b8cf8e403423bdd1,4.723
32473bdc06a342d4b42c978227abfe55,RADAR_RIGHT_FRONT,be7284026e3a4e1b885853d67839c5ca,3126c35b164c459d85e0a0555ccba628,036573613cb74bc3b8cf8e403423bdd1,036573613cb74bc3b8cf8e403423bdd1,5.29
32473bdc06a342d4b42c978227abfe55,RADAR_RIGHT_SIDE,236651554b8645139d760427184e9686,8bef64c60da74778a5b9ef975c97edb7,036573613cb74bc3b8cf8e403423bdd1,036573613cb74bc3b8cf8e403423bdd1,5.101
67a6f2f5662d4035984509589c50c6b9,LIDAR_LEFT,b5a2fc53a7554573b881dbe359696d5b,2e6c7b7b7ceb4f69be01f9006cedf58f,a1afe3effa9e442f8914ac65929c6148,5357b1eb32d44f4397ef2162dc425c55,-10.642
67a6f2f5662d4035984509589c50c6b9,LIDAR_REAR,b382a802064d44df9cd7c74463aa8a96,7198b581279c431bad450deaf7669f87,5d43cb09ceb646dab1614b819a5fb7dd,5357b1eb32d44f4397ef2162dc425c55,-48.057
67a6f2f5662d4035984509589c50c6b9,LIDAR_RIGHT,36dd45c8e0e84277aec0a6b85fc0dbc7,aefabf5dd96744beb296b9881d60ff8b,44631d2f93a14bd7b32e6ced024295fe,5357b1eb32d44f4397ef2162dc425c55,14.029
67a6f2f5662d4035984509589c50c6b9,LIDAR_TOP_FRONT,847f3faff97948b5a71e6aad016e56a6,f994daad50a14ac49f1468d66eb8db62,5357b1eb32d44f4397ef2162dc425c55,5357b1eb32d44f4397ef2162dc425c55,3.043
67a6f2f5662d4035984509589c50c6b9,LIDAR_TOP_LEFT,01af66f6b8e2490b97c0500819cefac4,373fca46a765439794d1ecbb5839a161,3a56bff599aa45289ed0fa562837763e,5357b1eb32d44f4397ef2162dc425c55,-21.721
67a6f2f5662d4035984509589c50c6b9,LIDAR_TOP_RIGHT,2e0e2e265a134529811db8f029483b9c,f8849496a35c4af599b8e598afda166d,a3ab3992edf04f2b8fba9fec9a558b58,5357b1eb32d44f4397ef2162dc425c55,27.953
