sample_token,annotation_token,instance_token,scene,category,range_m,band_m,margin_m,lidar_points,radar_points,publisher_lidar_points,publisher_radar_points
ceb501e033a5449fa766450a05e0ba4a,a8bc9250f0584443acdcf6748aedc76c,8a9ab305ffc44c10bf314b4abbc20690,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,77.75973112612695,50-100,0.0,7,0,7,0
ceb501e033a5449fa766450a05e0ba4a,a8bc9250f0584443acdcf6748aedc76c,8a9ab305ffc44c10bf314b4abbc20690,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,77.75973112612695,50-100,0.5,7,0,7,0
ceb501e033a5449fa766450a05e0ba4a,6d3ef5bf373e43c8b3c03cb962db2fd3,8da4991817524b609948849a327e1f4f,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,67.66677260168485,50-100,0.0,35,0,35,0
ceb501e033a5449fa766450a05e0ba4a,6d3ef5bf373e43c8b3c03cb962db2fd3,8da4991817524b609948849a327e1f4f,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,67.66677260168485,50-100,0.5,36,0,35,0
ceb501e033a5449fa766450a05e0ba4a,cb906d2ce19f49f4ba7c2884fae3aabe,9036cdb9d9e3445682334ae5af5faddc,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,77.19419261407435,50-100,0.0,50,0,64,0
ceb501e033a5449fa766450a05e0ba4a,cb906d2ce19f49f4ba7c2884fae3aabe,9036cdb9d9e3445682334ae5af5faddc,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,77.19419261407435,50-100,0.5,73,0,64,0
ceb501e033a5449fa766450a05e0ba4a,f77fd6b580b14fe7925e2f4327679d74,94042a761fef410cb8f28780a3f46401,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,30.444116159325073,0-50,0.0,162,0,132,0
ceb501e033a5449fa766450a05e0ba4a,f77fd6b580b14fe7925e2f4327679d74,94042a761fef410cb8f28780a3f46401,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,30.444116159325073,0-50,0.5,197,0,132,0
ceb501e033a5449fa766450a05e0ba4a,8c67f07e953f484aa89db8da7573d17b,94ffcb55af4648eab53290e3bb9e7908,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.truck,30.495644619914174,0-50,0.0,444,2,442,2
ceb501e033a5449fa766450a05e0ba4a,8c67f07e953f484aa89db8da7573d17b,94ffcb55af4648eab53290e3bb9e7908,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.truck,30.495644619914174,0-50,0.5,509,3,442,2
ceb501e033a5449fa766450a05e0ba4a,74fa97501bac4593b0991b3ec9243f63,96be5b471a4c437ba7b64ce29d726062,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.truck,74.4582042228016,50-100,0.0,340,2,317,2
ceb501e033a5449fa766450a05e0ba4a,74fa97501bac4593b0991b3ec9243f63,96be5b471a4c437ba7b64ce29d726062,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.truck,74.4582042228016,50-100,0.5,356,3,317,2
ceb501e033a5449fa766450a05e0ba4a,fb95e32b3b64417697d958ec8d338896,9777bcfc2429408b8d96510451bf56e4,scene-23160c4bff134cdd86b96ee822b4aca9-14,animal,26.24421595762759,0-50,0.0,19,0,21,0
ceb501e033a5449fa766450a05e0ba4a,fb95e32b3b64417697d958ec8d338896,9777bcfc2429408b8d96510451bf56e4,scene-23160c4bff134cdd86b96ee822b4aca9-14,animal,26.24421595762759,0-50,0.5,44,0,21,0
ceb501e033a5449fa766450a05e0ba4a,4ba50a09672c46478de8942477bb041c,97e42896ffd04aa78316b40ee78ac087,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,86.12527276014711,50-100,0.0,9,0,9,0
ceb501e033a5449fa766450a05e0ba4a,4ba50a09672c46478de8942477bb041c,97e42896ffd04aa78316b40ee78ac087,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,86.12527276014711,50-100,0.5,9,0,9,0
ceb501e033a5449fa766450a05e0ba4a,fe5ff7ebec5a4355950bcdc39c329886,9c7e651a51044c4590cadf2b04266784,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,140.0681805638507,100-150,0.0,11,0,11,0
ceb501e033a5449fa766450a05e0ba4a,fe5ff7ebec5a4355950bcdc39c329886,9c7e651a51044c4590cadf2b04266784,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,140.0681805638507,100-150,0.5,13,0,11,0
ceb501e033a5449fa766450a05e0ba4a,81bd2b45e9994f24baeee5b196b10c68,9e80d4bbf1ae44ca92e8b9803a361206,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,43.17432531548383,0-50,0.0,68,0,52,0
ceb501e033a5449fa766450a05e0ba4a,81bd2b45e9994f24baeee5b196b10c68,9e80d4bbf1ae44ca92e8b9803a361206,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,43.17432531548383,0-50,0.5,74,0,52,0
ceb501e033a5449fa766450a05e0ba4a,13fa405958e148b489ab9751c27dbe99,a4a8fdd23e1544adabab77bfdfab67b3,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,93.83963890109102,50-100,0.0,2,0,2,0
ceb501e033a5449fa766450a05e0ba4a,13fa405958e148b489ab9751c27dbe99,a4a8fdd23e1544adabab77bfdfab67b3,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,93.83963890109102,50-100,0.5,2,0,2,0
ceb501e033a5449fa766450a05e0ba4a,8d13fe7ef8ef4fafa46f3f1a16e79d80,aaee86af529e45ed8336664fd35fdca9,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,91.88541161487703,50-100,0.0,11,0,11,0
ceb501e033a5449fa766450a05e0ba4a,8d13fe7ef8ef4fafa46f3f1a16e79d80,aaee86af529e45ed8336664fd35fdca9,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,91.88541161487703,50-100,0.5,11,0,11,0
ceb501e033a5449fa766450a05e0ba4a,95f668b3b87a4540ade6a33d0478bc78,ae4f3f8ff74c439aa427aa7e1fad1e93,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,49.69369070848164,0-50,0.0,31,0,30,0
ceb501e033a5449fa766450a05e0ba4a,95f668b3b87a4540ade6a33d0478bc78,ae4f3f8ff74c439aa427aa7e1fad1e93,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,49.69369070848164,0-50,0.5,45,1,30,0
ceb501e033a5449fa766450a05e0ba4a,c1f070ea21324d4883dd602fe9308993,b2c17c2881f64041b6000637160088b3,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,63.371104366973285,50-100,0.0,32,0,28,0
ceb501e033a5449fa766450a05e0ba4a,c1f070ea21324d4883dd602fe9308993,b2c17c2881f64041b6000637160088b3,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,63.371104366973285,50-100,0.5,46,1,28,0
ceb501e033a5449fa766450a05e0ba4a,c5a5b33b402a44a79f5cf65a35f558b8,b3905a6492f44b7cb4713dbabd986955,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,42.68830420766627,0-50,0.0,58,0,57,0
ceb501e033a5449fa766450a05e0ba4a,c5a5b33b402a44a79f5cf65a35f558b8,b3905a6492f44b7cb4713dbabd986955,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,42.68830420766627,0-50,0.5,65,0,57,0
ceb501e033a5449fa766450a05e0ba4a,fd3bf62c6154431bacd19bff1c21d7f1,b4bd00af681f45d0ba536ad5f9ef3acf,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.adult,19.135665691366622,0-50,0.0,369,3,270,3
ceb501e033a5449fa766450a05e0ba4a,fd3bf62c6154431bacd19bff1c21d7f1,b4bd00af681f45d0ba536ad5f9ef3acf,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.adult,19.135665691366622,0-50,0.5,1157,5,270,3
ceb501e033a5449fa766450a05e0ba4a,171df3ee6ed44a43abb04844f2ae3c80,b7ba7cc6601d4e3cb89f9df092476271,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,78.95336442682336,50-100,0.0,2,0,1,0
ceb501e033a5449fa766450a05e0ba4a,171df3ee6ed44a43abb04844f2ae3c80,b7ba7cc6601d4e3cb89f9df092476271,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,78.95336442682336,50-100,0.5,2,0,1,0
ceb501e033a5449fa766450a05e0ba4a,31982e617c6b476891405d56c3d5a12d,b9604a6c8e8249d58c6b688a351bce33,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,64.39530457216227,50-100,0.0,27,0,25,0
ceb501e033a5449fa766450a05e0ba4a,31982e617c6b476891405d56c3d5a12d,b9604a6c8e8249d58c6b688a351bce33,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,64.39530457216227,50-100,0.5,31,1,25,0
ceb501e033a5449fa766450a05e0ba4a,b3106e8030444405b57764ce1de43f00,bdc63ea4d414477daa7c92d6294b5522,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,128.04783876718875,100-150,0.0,65,0,63,0
ceb501e033a5449fa766450a05e0ba4a,b3106e8030444405b57764ce1de43f00,bdc63ea4d414477daa7c92d6294b5522,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,128.04783876718875,100-150,0.5,89,1,63,0
ceb501e033a5449fa766450a05e0ba4a,06bada5183854c8ba1ecb079fcd81a92,beec0014d0f04e54a3a37c5a0e1e6df6,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,88.5204424249242,50-100,0.0,3,0,3,0
ceb501e033a5449fa766450a05e0ba4a,06bada5183854c8ba1ecb079fcd81a92,beec0014d0f04e54a3a37c5a0e1e6df6,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,88.5204424249242,50-100,0.5,3,0,3,0
ceb501e033a5449fa766450a05e0ba4a,0d9129f2f5054968bcb40ab173842104,c2d3ba78dba54c009555ca337711b720,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,23.20296959885401,0-50,0.0,153,0,123,0
ceb501e033a5449fa766450a05e0ba4a,0d9129f2f5054968bcb40ab173842104,c2d3ba78dba54c009555ca337711b720,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,23.20296959885401,0-50,0.5,375,1,123,0
ceb501e033a5449fa766450a05e0ba4a,439c65b777ce4f7784f2ea254a9a9431,c52d64cc887a425abc5edf5f8e1f7aaf,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,33.21002665675805,0-50,0.0,326,3,309,3
ceb501e033a5449fa766450a05e0ba4a,439c65b777ce4f7784f2ea254a9a9431,c52d64cc887a425abc5edf5f8e1f7aaf,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,33.21002665675805,0-50,0.5,353,5,309,3
ceb501e033a5449fa766450a05e0ba4a,18a360cf4d7e4c668de4de7ccf741e05,c761c47a14cc4005b58536e97aef4739,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,18.524719201843602,0-50,0.0,387,3,273,3
ceb501e033a5449fa766450a05e0ba4a,18a360cf4d7e4c668de4de7ccf741e05,c761c47a14cc4005b58536e97aef4739,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,18.524719201843602,0-50,0.5,591,4,273,3
ceb501e033a5449fa766450a05e0ba4a,e7884e85be844cc18bc31d31ef2cda41,cccb47e563fe4b8c917f595c46e8df3e,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,62.43018514654506,50-100,0.0,28,0,22,0
ceb501e033a5449fa766450a05e0ba4a,e7884e85be844cc18bc31d31ef2cda41,cccb47e563fe4b8c917f595c46e8df3e,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,62.43018514654506,50-100,0.5,36,0,22,0
ceb501e033a5449fa766450a05e0ba4a,30cfa5816f58475a896c267b35cb5e64,ce97465a7bb243c389ff5181c7fc650d,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,81.294924089832,50-100,0.0,5,0,8,0
ceb501e033a5449fa766450a05e0ba4a,30cfa5816f58475a896c267b35cb5e64,ce97465a7bb243c389ff5181c7fc650d,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,81.294924089832,50-100,0.5,8,0,8,0
ceb501e033a5449fa766450a05e0ba4a,60b22fdb7ab345519aa4b907ae41f864,cf885a770684417cb43949264a6be95f,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,161.70007137949577,150-400,0.0,28,0,5,0
ceb501e033a5449fa766450a05e0ba4a,60b22fdb7ab345519aa4b907ae41f864,cf885a770684417cb43949264a6be95f,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,161.70007137949577,150-400,0.5,45,1,5,0
ceb501e033a5449fa766450a05e0ba4a,57dfedd363534735b58af80e1ee829f6,d3ce0325bafc40639d21a3fb5b2a1792,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,129.14188264876137,100-150,0.0,16,0,13,0
ceb501e033a5449fa766450a05e0ba4a,57dfedd363534735b58af80e1ee829f6,d3ce0325bafc40639d21a3fb5b2a1792,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,129.14188264876137,100-150,0.5,19,0,13,0
ceb501e033a5449fa766450a05e0ba4a,8e1a3646dd1d4c20883bd3104ac6bd09,d917b81b35bd4773b6b75adc93100f21,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,59.78350597512923,50-100,0.0,29,0,25,0
ceb501e033a5449fa766450a05e0ba4a,8e1a3646dd1d4c20883bd3104ac6bd09,d917b81b35bd4773b6b75adc93100f21,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,59.78350597512923,50-100,0.5,90,2,25,0
ceb501e033a5449fa766450a05e0ba4a,a6921e3dc1ec467bb8365af6840746f3,d93725bcbea74c918d97d12e4624db38,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,152.5048594150667,150-400,0.0,3,0,4,0
ceb501e033a5449fa766450a05e0ba4a,a6921e3dc1ec467bb8365af6840746f3,d93725bcbea74c918d97d12e4624db38,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,152.5048594150667,150-400,0.5,3,1,4,0
ceb501e033a5449fa766450a05e0ba4a,fd902b41b3d94d08a21557c331101ace,d9987c1c6804417bbe423b1c14de639f,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,130.58401104192018,100-150,0.0,4,0,3,0
ceb501e033a5449fa766450a05e0ba4a,fd902b41b3d94d08a21557c331101ace,d9987c1c6804417bbe423b1c14de639f,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,130.58401104192018,100-150,0.5,8,0,3,0
ceb501e033a5449fa766450a05e0ba4a,d658f8de4dbd4cf08132f4a20f3765a6,daddb8b8a29c47ed890e85ecec5d9e26,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,22.676523696068426,0-50,0.0,296,0,185,0
ceb501e033a5449fa766450a05e0ba4a,d658f8de4dbd4cf08132f4a20f3765a6,daddb8b8a29c47ed890e85ecec5d9e26,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,22.676523696068426,0-50,0.5,457,1,185,0
ceb501e033a5449fa766450a05e0ba4a,2d5101123bd04dc89ad8283f0f30a56b,e190243f230a4300a2096a099ac46659,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,87.05056861850737,50-100,0.0,0,0,1,0
ceb501e033a5449fa766450a05e0ba4a,2d5101123bd04dc89ad8283f0f30a56b,e190243f230a4300a2096a099ac46659,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,87.05056861850737,50-100,0.5,1,0,1,0
ceb501e033a5449fa766450a05e0ba4a,7825b0f10a074ca9a67d7762ce2d0d3f,e215b47cb34a49e092b8705478e9afea,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,54.58505127865277,50-100,0.0,76,0,66,0
ceb501e033a5449fa766450a05e0ba4a,7825b0f10a074ca9a67d7762ce2d0d3f,e215b47cb34a49e092b8705478e9afea,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,54.58505127865277,50-100,0.5,104,1,66,0
ceb501e033a5449fa766450a05e0ba4a,be5fc79e5f744d48912c3284d1b301cf,e2938f7e3012445e9f0a92f713f557e8,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,59.58590954783373,50-100,0.0,44,3,44,3
ceb501e033a5449fa766450a05e0ba4a,be5fc79e5f744d48912c3284d1b301cf,e2938f7e3012445e9f0a92f713f557e8,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,59.58590954783373,50-100,0.5,48,3,44,3
ceb501e033a5449fa766450a05e0ba4a,f21f67129ebd4110b9bc9ba8a1bef3e3,e4431c4329ee42b7822731912a41d6f9,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,29.78664220917416,0-50,0.0,343,0,212,0
ceb501e033a5449fa766450a05e0ba4a,f21f67129ebd4110b9bc9ba8a1bef3e3,e4431c4329ee42b7822731912a41d6f9,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,29.78664220917416,0-50,0.5,360,3,212,0
ceb501e033a5449fa766450a05e0ba4a,e8422b739ee64fd1a5b10482fd680caf,ea4d62da7a9449199970f5cd05191c5f,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,37.66062050816066,0-50,0.0,175,1,129,1
ceb501e033a5449fa766450a05e0ba4a,e8422b739ee64fd1a5b10482fd680caf,ea4d62da7a9449199970f5cd05191c5f,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,37.66062050816066,0-50,0.5,202,1,129,1
ceb501e033a5449fa766450a05e0ba4a,b66cf7babe0d40e59042a3eeadefa686,ec1c934a2fc147b7b674163d66409113,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,115.22515699442125,100-150,0.0,77,0,69,0
ceb501e033a5449fa766450a05e0ba4a,b66cf7babe0d40e59042a3eeadefa686,ec1c934a2fc147b7b674163d66409113,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,115.22515699442125,100-150,0.5,84,0,69,0
ceb501e033a5449fa766450a05e0ba4a,4de503b973d74989bbcaee0c335f7787,ef895e388e524efaa3eca2f94499e7ba,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.truck,115.3503510343077,100-150,0.0,4,0,5,0
ceb501e033a5449fa766450a05e0ba4a,4de503b973d74989bbcaee0c335f7787,ef895e388e524efaa3eca2f94499e7ba,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.truck,115.3503510343077,100-150,0.5,6,0,5,0
ceb501e033a5449fa766450a05e0ba4a,455721f42fd14763a78822a79e3a9026,efdde178a0574aac9837dc14f854b4de,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,92.06903470822793,50-100,0.0,18,0,17,0
ceb501e033a5449fa766450a05e0ba4a,455721f42fd14763a78822a79e3a9026,efdde178a0574aac9837dc14f854b4de,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,92.06903470822793,50-100,0.5,18,0,17,0
ceb501e033a5449fa766450a05e0ba4a,88e4e51b68dc497dbff0f9cc4a2f985c,f1880625d7ff401380e0855cc6581758,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,32.738533549300016,0-50,0.0,95,0,75,0
ceb501e033a5449fa766450a05e0ba4a,88e4e51b68dc497dbff0f9cc4a2f985c,f1880625d7ff401380e0855cc6581758,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,32.738533549300016,0-50,0.5,105,0,75,0
ceb501e033a5449fa766450a05e0ba4a,3cd3b39226274fc99d75520bdcd11c9e,f25589b8df7240ea83d2d183d02dbf96,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,17.58858635868854,0-50,0.0,560,1,538,1
ceb501e033a5449fa766450a05e0ba4a,3cd3b39226274fc99d75520bdcd11c9e,f25589b8df7240ea83d2d183d02dbf96,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,17.58858635868854,0-50,0.5,656,2,538,1
ceb501e033a5449fa766450a05e0ba4a,0d1844a5115345a1ab5a80c194fb0439,f4f32f79801e4f58873bede552a6b495,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,38.5788534887842,0-50,0.0,69,2,73,2
ceb501e033a5449fa766450a05e0ba4a,0d1844a5115345a1ab5a80c194fb0439,f4f32f79801e4f58873bede552a6b495,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,38.5788534887842,0-50,0.5,86,2,73,2
ceb501e033a5449fa766450a05e0ba4a,34a0040b855c47a78f0683a7a6cb5158,f51b3991b77a402799af9eb19f838e7c,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.stroller,52.095746548844176,50-100,0.0,9,1,12,1
ceb501e033a5449fa766450a05e0ba4a,34a0040b855c47a78f0683a7a6cb5158,f51b3991b77a402799af9eb19f838e7c,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.stroller,52.095746548844176,50-100,0.5,39,1,12,1
ceb501e033a5449fa766450a05e0ba4a,e1c471b06cae4fd1a4fab8e09ff0dcfc,f5a2c0e3fd954ecdbbddff0355d7d61a,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,121.61941804516744,100-150,0.0,12,0,12,0
ceb501e033a5449fa766450a05e0ba4a,e1c471b06cae4fd1a4fab8e09ff0dcfc,f5a2c0e3fd954ecdbbddff0355d7d61a,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,121.61941804516744,100-150,0.5,12,0,12,0
ceb501e033a5449fa766450a05e0ba4a,0c7309f764b4474aa5fb0d1ad5b2d826,f6dded9d3f0545c7b5cf0274dfb1a7be,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,76.20818919058438,50-100,0.0,19,0,18,0
ceb501e033a5449fa766450a05e0ba4a,0c7309f764b4474aa5fb0d1ad5b2d826,f6dded9d3f0545c7b5cf0274dfb1a7be,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,76.20818919058438,50-100,0.5,22,0,18,0
ceb501e033a5449fa766450a05e0ba4a,ef9801b73807462897c7155b63ee403c,f7223cd172f04b9baa98a5f22bbe29dc,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,41.47016369237117,0-50,0.0,120,2,114,2
ceb501e033a5449fa766450a05e0ba4a,ef9801b73807462897c7155b63ee403c,f7223cd172f04b9baa98a5f22bbe29dc,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,41.47016369237117,0-50,0.5,136,3,114,2
ceb501e033a5449fa766450a05e0ba4a,c9f5092a771e47b2bf6970222e06d9c1,f901d3fa83f7441abd5d435da2d24a09,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,67.60219205951705,50-100,0.0,21,0,19,0
ceb501e033a5449fa766450a05e0ba4a,c9f5092a771e47b2bf6970222e06d9c1,f901d3fa83f7441abd5d435da2d24a09,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,67.60219205951705,50-100,0.5,35,0,19,0
ceb501e033a5449fa766450a05e0ba4a,56dbc08002ac404c9d3ea4d0a3a87988,f924d08907034bc1bdcb2714b17852ba,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,90.41221209311026,50-100,0.0,17,0,17,0
ceb501e033a5449fa766450a05e0ba4a,56dbc08002ac404c9d3ea4d0a3a87988,f924d08907034bc1bdcb2714b17852ba,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,90.41221209311026,50-100,0.5,17,0,17,0
ceb501e033a5449fa766450a05e0ba4a,415e42482777436fad52546f8d9da763,fde0ea64a82f44feb28bc3f674cca143,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,43.38282244574105,0-50,0.0,13,0,12,0
ceb501e033a5449fa766450a05e0ba4a,415e42482777436fad52546f8d9da763,fde0ea64a82f44feb28bc3f674cca143,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,43.38282244574105,0-50,0.5,18,1,12,0
ceb501e033a5449fa766450a05e0ba4a,5a2b9fe1f83c4fb480280b09ccb7dedf,fe4d368c89554fde98bd0b726e2ddf59,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,36.31104339539659,0-50,0.0,258,0,110,0
ceb501e033a5449fa766450a05e0ba4a,5a2b9fe1f83c4fb480280b09ccb7dedf,fe4d368c89554fde98bd0b726e2ddf59,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,36.31104339539659,0-50,0.5,328,1,110,0
ceb501e033a5449fa766450a05e0ba4a,52ee9dfb10ea4acc85e88cb4f5afd3ee,fe8269dfbf814ec8b50c819c39278a6c,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,33.70081370105298,0-50,0.0,81,0,72,0
ceb501e033a5449fa766450a05e0ba4a,52ee9dfb10ea4acc85e88cb4f5afd3ee,fe8269dfbf814ec8b50c819c39278a6c,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,33.70081370105298,0-50,0.5,144,1,72,0
724d874e90e446e2af1871a702dc8dd7,13c9e5bea41d4ed890122fbdc135231d,0016b714576d42de98a306c9e4cc0487,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.trailer,15.947536897492713,0-50,0.0,8012,7,5876,7
724d874e90e446e2af1871a702dc8dd7,13c9e5bea41d4ed890122fbdc135231d,0016b714576d42de98a306c9e4cc0487,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.trailer,15.947536897492713,0-50,0.5,9346,10,5876,7
724d874e90e446e2af1871a702dc8dd7,4a95ebf4bcb24359af58fcc4a616d758,01dda313e83c4593965438a5eca197e8,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,45.288109497745076,0-50,0.0,20,0,20,0
724d874e90e446e2af1871a702dc8dd7,4a95ebf4bcb24359af58fcc4a616d758,01dda313e83c4593965438a5eca197e8,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,45.288109497745076,0-50,0.5,25,0,20,0
724d874e90e446e2af1871a702dc8dd7,d077514758cd44b8a9b26f47309d5e95,0a746b650bfd4b508451d5b13ae0ed53,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.adult,98.68531463049274,50-100,0.0,3,0,3,0
724d874e90e446e2af1871a702dc8dd7,d077514758cd44b8a9b26f47309d5e95,0a746b650bfd4b508451d5b13ae0ed53,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.adult,98.68531463049274,50-100,0.5,3,0,3,0
724d874e90e446e2af1871a702dc8dd7,bad677a5b9b34910890584847c23d836,0b5f76745da743c68ede39f37df1b6c4,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,29.888276127852528,0-50,0.0,32,1,35,1
724d874e90e446e2af1871a702dc8dd7,bad677a5b9b34910890584847c23d836,0b5f76745da743c68ede39f37df1b6c4,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,29.888276127852528,0-50,0.5,37,1,35,1
