sample_token,channel,modality,region,band_m,count
bd1b98fca97642d596c968d4df826df0,LIDAR_LEFT,lidar,forward_30deg,150-400,71
bd1b98fca97642d596c968d4df826df0,LIDAR_LEFT,lidar,forward_30deg,>=400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_REAR,lidar,all_azimuth,0-50,11752
bd1b98fca97642d596c968d4df826df0,LIDAR_REAR,lidar,all_azimuth,50-100,0
bd1b98fca97642d596c968d4df826df0,LIDAR_REAR,lidar,all_azimuth,100-150,0
bd1b98fca97642d596c968d4df826df0,LIDAR_REAR,lidar,all_azimuth,150-400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_REAR,lidar,all_azimuth,>=400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_REAR,lidar,forward_30deg,0-50,0
bd1b98fca97642d596c968d4df826df0,LIDAR_REAR,lidar,forward_30deg,50-100,0
bd1b98fca97642d596c968d4df826df0,LIDAR_REAR,lidar,forward_30deg,100-150,0
bd1b98fca97642d596c968d4df826df0,LIDAR_REAR,lidar,forward_30deg,150-400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_REAR,lidar,forward_30deg,>=400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_RIGHT,lidar,all_azimuth,0-50,77158
bd1b98fca97642d596c968d4df826df0,LIDAR_RIGHT,lidar,all_azimuth,50-100,3826
bd1b98fca97642d596c968d4df826df0,LIDAR_RIGHT,lidar,all_azimuth,100-150,530
bd1b98fca97642d596c968d4df826df0,LIDAR_RIGHT,lidar,all_azimuth,150-400,152
bd1b98fca97642d596c968d4df826df0,LIDAR_RIGHT,lidar,all_azimuth,>=400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_RIGHT,lidar,forward_30deg,0-50,21216
bd1b98fca97642d596c968d4df826df0,LIDAR_RIGHT,lidar,forward_30deg,50-100,3537
bd1b98fca97642d596c968d4df826df0,LIDAR_RIGHT,lidar,forward_30deg,100-150,437
bd1b98fca97642d596c968d4df826df0,LIDAR_RIGHT,lidar,forward_30deg,150-400,85
bd1b98fca97642d596c968d4df826df0,LIDAR_RIGHT,lidar,forward_30deg,>=400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_FRONT,lidar,all_azimuth,0-50,17575
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_FRONT,lidar,all_azimuth,50-100,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_FRONT,lidar,all_azimuth,100-150,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_FRONT,lidar,all_azimuth,150-400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_FRONT,lidar,all_azimuth,>=400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_FRONT,lidar,forward_30deg,0-50,10990
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_FRONT,lidar,forward_30deg,50-100,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_FRONT,lidar,forward_30deg,100-150,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_FRONT,lidar,forward_30deg,150-400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_FRONT,lidar,forward_30deg,>=400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_LEFT,lidar,all_azimuth,0-50,26354
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_LEFT,lidar,all_azimuth,50-100,3
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_LEFT,lidar,all_azimuth,100-150,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_LEFT,lidar,all_azimuth,150-400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_LEFT,lidar,all_azimuth,>=400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_LEFT,lidar,forward_30deg,0-50,10108
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_LEFT,lidar,forward_30deg,50-100,2
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_LEFT,lidar,forward_30deg,100-150,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_LEFT,lidar,forward_30deg,150-400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_LEFT,lidar,forward_30deg,>=400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_RIGHT,lidar,all_azimuth,0-50,23530
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_RIGHT,lidar,all_azimuth,50-100,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_RIGHT,lidar,all_azimuth,100-150,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_RIGHT,lidar,all_azimuth,150-400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_RIGHT,lidar,all_azimuth,>=400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_RIGHT,lidar,forward_30deg,0-50,10063
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_RIGHT,lidar,forward_30deg,50-100,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_RIGHT,lidar,forward_30deg,100-150,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_RIGHT,lidar,forward_30deg,150-400,0
bd1b98fca97642d596c968d4df826df0,LIDAR_TOP_RIGHT,lidar,forward_30deg,>=400,0
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_BACK,radar,all_azimuth,0-50,71
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_BACK,radar,all_azimuth,50-100,85
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_BACK,radar,all_azimuth,100-150,50
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_BACK,radar,all_azimuth,150-400,20
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_BACK,radar,all_azimuth,>=400,0
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_BACK,radar,forward_30deg,0-50,1
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_BACK,radar,forward_30deg,50-100,0
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_BACK,radar,forward_30deg,100-150,0
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_BACK,radar,forward_30deg,150-400,0
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_BACK,radar,forward_30deg,>=400,0
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_FRONT,radar,all_azimuth,0-50,75
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_FRONT,radar,all_azimuth,50-100,64
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_FRONT,radar,all_azimuth,100-150,22
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_FRONT,radar,all_azimuth,150-400,20
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_FRONT,radar,all_azimuth,>=400,0
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_FRONT,radar,forward_30deg,0-50,55
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_FRONT,radar,forward_30deg,50-100,44
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_FRONT,radar,forward_30deg,100-150,21
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_FRONT,radar,forward_30deg,150-400,20
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_FRONT,radar,forward_30deg,>=400,0
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_SIDE,radar,all_azimuth,0-50,51
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_SIDE,radar,all_azimuth,50-100,67
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_SIDE,radar,all_azimuth,100-150,8
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_SIDE,radar,all_azimuth,150-400,0
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_SIDE,radar,all_azimuth,>=400,0
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_SIDE,radar,forward_30deg,0-50,19
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_SIDE,radar,forward_30deg,50-100,12
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_SIDE,radar,forward_30deg,100-150,3
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_SIDE,radar,forward_30deg,150-400,0
bd1b98fca97642d596c968d4df826df0,RADAR_LEFT_SIDE,radar,forward_30deg,>=400,0
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_BACK,radar,all_azimuth,0-50,58
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_BACK,radar,all_azimuth,50-100,59
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_BACK,radar,all_azimuth,100-150,53
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_BACK,radar,all_azimuth,150-400,18
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_BACK,radar,all_azimuth,>=400,0
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_BACK,radar,forward_30deg,0-50,0
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_BACK,radar,forward_30deg,50-100,0
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_BACK,radar,forward_30deg,100-150,0
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_BACK,radar,forward_30deg,150-400,0
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_BACK,radar,forward_30deg,>=400,0
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_FRONT,radar,all_azimuth,0-50,72
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_FRONT,radar,all_azimuth,50-100,70
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_FRONT,radar,all_azimuth,100-150,30
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_FRONT,radar,all_azimuth,150-400,9
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_FRONT,radar,all_azimuth,>=400,0
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_FRONT,radar,forward_30deg,0-50,53
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_FRONT,radar,forward_30deg,50-100,49
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_FRONT,radar,forward_30deg,100-150,29
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_FRONT,radar,forward_30deg,150-400,9
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_FRONT,radar,forward_30deg,>=400,0
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_SIDE,radar,all_azimuth,0-50,52
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_SIDE,radar,all_azimuth,50-100,70
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_SIDE,radar,all_azimuth,100-150,26
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_SIDE,radar,all_azimuth,150-400,1
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_SIDE,radar,all_azimuth,>=400,0
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_SIDE,radar,forward_30deg,0-50,6
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_SIDE,radar,forward_30deg,50-100,17
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_SIDE,radar,forward_30deg,100-150,5
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_SIDE,radar,forward_30deg,150-400,1
bd1b98fca97642d596c968d4df826df0,RADAR_RIGHT_SIDE,radar,forward_30deg,>=400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_LEFT,lidar,all_azimuth,0-50,77764
30dbdc20e13249cd8117d7215071b4c8,LIDAR_LEFT,lidar,all_azimuth,50-100,3435
30dbdc20e13249cd8117d7215071b4c8,LIDAR_LEFT,lidar,all_azimuth,100-150,440
30dbdc20e13249cd8117d7215071b4c8,LIDAR_LEFT,lidar,all_azimuth,150-400,67
30dbdc20e13249cd8117d7215071b4c8,LIDAR_LEFT,lidar,all_azimuth,>=400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_LEFT,lidar,forward_30deg,0-50,23381
30dbdc20e13249cd8117d7215071b4c8,LIDAR_LEFT,lidar,forward_30deg,50-100,2401
30dbdc20e13249cd8117d7215071b4c8,LIDAR_LEFT,lidar,forward_30deg,100-150,323
30dbdc20e13249cd8117d7215071b4c8,LIDAR_LEFT,lidar,forward_30deg,150-400,65
30dbdc20e13249cd8117d7215071b4c8,LIDAR_LEFT,lidar,forward_30deg,>=400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_REAR,lidar,all_azimuth,0-50,11793
30dbdc20e13249cd8117d7215071b4c8,LIDAR_REAR,lidar,all_azimuth,50-100,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_REAR,lidar,all_azimuth,100-150,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_REAR,lidar,all_azimuth,150-400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_REAR,lidar,all_azimuth,>=400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_REAR,lidar,forward_30deg,0-50,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_REAR,lidar,forward_30deg,50-100,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_REAR,lidar,forward_30deg,100-150,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_REAR,lidar,forward_30deg,150-400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_REAR,lidar,forward_30deg,>=400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_RIGHT,lidar,all_azimuth,0-50,77162
30dbdc20e13249cd8117d7215071b4c8,LIDAR_RIGHT,lidar,all_azimuth,50-100,3817
30dbdc20e13249cd8117d7215071b4c8,LIDAR_RIGHT,lidar,all_azimuth,100-150,535
30dbdc20e13249cd8117d7215071b4c8,LIDAR_RIGHT,lidar,all_azimuth,150-400,154
30dbdc20e13249cd8117d7215071b4c8,LIDAR_RIGHT,lidar,all_azimuth,>=400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_RIGHT,lidar,forward_30deg,0-50,21204
30dbdc20e13249cd8117d7215071b4c8,LIDAR_RIGHT,lidar,forward_30deg,50-100,3524
30dbdc20e13249cd8117d7215071b4c8,LIDAR_RIGHT,lidar,forward_30deg,100-150,439
30dbdc20e13249cd8117d7215071b4c8,LIDAR_RIGHT,lidar,forward_30deg,150-400,88
30dbdc20e13249cd8117d7215071b4c8,LIDAR_RIGHT,lidar,forward_30deg,>=400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_FRONT,lidar,all_azimuth,0-50,17548
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_FRONT,lidar,all_azimuth,50-100,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_FRONT,lidar,all_azimuth,100-150,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_FRONT,lidar,all_azimuth,150-400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_FRONT,lidar,all_azimuth,>=400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_FRONT,lidar,forward_30deg,0-50,10957
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_FRONT,lidar,forward_30deg,50-100,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_FRONT,lidar,forward_30deg,100-150,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_FRONT,lidar,forward_30deg,150-400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_FRONT,lidar,forward_30deg,>=400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_LEFT,lidar,all_azimuth,0-50,26331
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_LEFT,lidar,all_azimuth,50-100,9
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_LEFT,lidar,all_azimuth,100-150,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_LEFT,lidar,all_azimuth,150-400,1
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_LEFT,lidar,all_azimuth,>=400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_LEFT,lidar,forward_30deg,0-50,10117
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_LEFT,lidar,forward_30deg,50-100,6
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_LEFT,lidar,forward_30deg,100-150,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_LEFT,lidar,forward_30deg,150-400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_LEFT,lidar,forward_30deg,>=400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_RIGHT,lidar,all_azimuth,0-50,23531
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_RIGHT,lidar,all_azimuth,50-100,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_RIGHT,lidar,all_azimuth,100-150,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_RIGHT,lidar,all_azimuth,150-400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_RIGHT,lidar,all_azimuth,>=400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_RIGHT,lidar,forward_30deg,0-50,10034
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_RIGHT,lidar,forward_30deg,50-100,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_RIGHT,lidar,forward_30deg,100-150,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_RIGHT,lidar,forward_30deg,150-400,0
30dbdc20e13249cd8117d7215071b4c8,LIDAR_TOP_RIGHT,lidar,forward_30deg,>=400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_BACK,radar,all_azimuth,0-50,75
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_BACK,radar,all_azimuth,50-100,84
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_BACK,radar,all_azimuth,100-150,45
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_BACK,radar,all_azimuth,150-400,28
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_BACK,radar,all_azimuth,>=400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_BACK,radar,forward_30deg,0-50,1
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_BACK,radar,forward_30deg,50-100,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_BACK,radar,forward_30deg,100-150,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_BACK,radar,forward_30deg,150-400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_BACK,radar,forward_30deg,>=400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_FRONT,radar,all_azimuth,0-50,67
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_FRONT,radar,all_azimuth,50-100,60
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_FRONT,radar,all_azimuth,100-150,35
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_FRONT,radar,all_azimuth,150-400,31
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_FRONT,radar,all_azimuth,>=400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_FRONT,radar,forward_30deg,0-50,47
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_FRONT,radar,forward_30deg,50-100,40
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_FRONT,radar,forward_30deg,100-150,30
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_FRONT,radar,forward_30deg,150-400,30
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_FRONT,radar,forward_30deg,>=400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_SIDE,radar,all_azimuth,0-50,43
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_SIDE,radar,all_azimuth,50-100,68
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_SIDE,radar,all_azimuth,100-150,6
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_SIDE,radar,all_azimuth,150-400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_SIDE,radar,all_azimuth,>=400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_SIDE,radar,forward_30deg,0-50,15
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_SIDE,radar,forward_30deg,50-100,16
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_SIDE,radar,forward_30deg,100-150,3
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_SIDE,radar,forward_30deg,150-400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_LEFT_SIDE,radar,forward_30deg,>=400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_BACK,radar,all_azimuth,0-50,59
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_BACK,radar,all_azimuth,50-100,52
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_BACK,radar,all_azimuth,100-150,53
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_BACK,radar,all_azimuth,150-400,13
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_BACK,radar,all_azimuth,>=400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_BACK,radar,forward_30deg,0-50,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_BACK,radar,forward_30deg,50-100,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_BACK,radar,forward_30deg,100-150,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_BACK,radar,forward_30deg,150-400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_BACK,radar,forward_30deg,>=400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_FRONT,radar,all_azimuth,0-50,60
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_FRONT,radar,all_azimuth,50-100,72
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_FRONT,radar,all_azimuth,100-150,23
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_FRONT,radar,all_azimuth,150-400,18
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_FRONT,radar,all_azimuth,>=400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_FRONT,radar,forward_30deg,0-50,47
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_FRONT,radar,forward_30deg,50-100,53
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_FRONT,radar,forward_30deg,100-150,22
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_FRONT,radar,forward_30deg,150-400,17
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_FRONT,radar,forward_30deg,>=400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_SIDE,radar,all_azimuth,0-50,54
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_SIDE,radar,all_azimuth,50-100,62
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_SIDE,radar,all_azimuth,100-150,16
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_SIDE,radar,all_azimuth,150-400,2
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_SIDE,radar,all_azimuth,>=400,0
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_SIDE,radar,forward_30deg,0-50,6
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_SIDE,radar,forward_30deg,50-100,10
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_SIDE,radar,forward_30deg,100-150,2
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_SIDE,radar,forward_30deg,150-400,2
30dbdc20e13249cd8117d7215071b4c8,RADAR_RIGHT_SIDE,radar,forward_30deg,>=400,0
d5c1c80145214282b058cf815792baa9,LIDAR_LEFT,lidar,all_azimuth,0-50,77759
d5c1c80145214282b058cf815792baa9,LIDAR_LEFT,lidar,all_azimuth,50-100,3451
d5c1c80145214282b058cf815792baa9,LIDAR_LEFT,lidar,all_azimuth,100-150,415
d5c1c80145214282b058cf815792baa9,LIDAR_LEFT,lidar,all_azimuth,150-400,70
d5c1c80145214282b058cf815792baa9,LIDAR_LEFT,lidar,all_azimuth,>=400,0
d5c1c80145214282b058cf815792baa9,LIDAR_LEFT,lidar,forward_30deg,0-50,23358
d5c1c80145214282b058cf815792baa9,LIDAR_LEFT,lidar,forward_30deg,50-100,2369
d5c1c80145214282b058cf815792baa9,LIDAR_LEFT,lidar,forward_30deg,100-150,317
d5c1c80145214282b058cf815792baa9,LIDAR_LEFT,lidar,forward_30deg,150-400,68
d5c1c80145214282b058cf815792baa9,LIDAR_LEFT,lidar,forward_30deg,>=400,0
d5c1c80145214282b058cf815792baa9,LIDAR_REAR,lidar,all_azimuth,0-50,11842
d5c1c80145214282b058cf815792baa9,LIDAR_REAR,lidar,all_azimuth,50-100,0
d5c1c80145214282b058cf815792baa9,LIDAR_REAR,lidar,all_azimuth,100-150,0
d5c1c80145214282b058cf815792baa9,LIDAR_REAR,lidar,all_azimuth,150-400,0
d5c1c80145214282b058cf815792baa9,LIDAR_REAR,lidar,all_azimuth,>=400,0
d5c1c80145214282b058cf815792baa9,LIDAR_REAR,lidar,forward_30deg,0-50,0
d5c1c80145214282b058cf815792baa9,LIDAR_REAR,lidar,forward_30deg,50-100,0
d5c1c80145214282b058cf815792baa9,LIDAR_REAR,lidar,forward_30deg,100-150,0
d5c1c80145214282b058cf815792baa9,LIDAR_REAR,lidar,forward_30deg,150-400,0
d5c1c80145214282b058cf815792baa9,LIDAR_REAR,lidar,forward_30deg,>=400,0
d5c1c80145214282b058cf815792baa9,LIDAR_RIGHT,lidar,all_azimuth,0-50,77140
d5c1c80145214282b058cf815792baa9,LIDAR_RIGHT,lidar,all_azimuth,50-100,3814
d5c1c80145214282b058cf815792baa9,LIDAR_RIGHT,lidar,all_azimuth,100-150,541
d5c1c80145214282b058cf815792baa9,LIDAR_RIGHT,lidar,all_azimuth,150-400,156
d5c1c80145214282b058cf815792baa9,LIDAR_RIGHT,lidar,all_azimuth,>=400,0
d5c1c80145214282b058cf815792baa9,LIDAR_RIGHT,lidar,forward_30deg,0-50,21181
d5c1c80145214282b058cf815792baa9,LIDAR_RIGHT,lidar,forward_30deg,50-100,3521
d5c1c80145214282b058cf815792baa9,LIDAR_RIGHT,lidar,forward_30deg,100-150,443
d5c1c80145214282b058cf815792baa9,LIDAR_RIGHT,lidar,forward_30deg,150-400,88
d5c1c80145214282b058cf815792baa9,LIDAR_RIGHT,lidar,forward_30deg,>=400,0
d5c1c80145214282b058cf815792baa9,LIDAR_TOP_FRONT,lidar,all_azimuth,0-50,17562
d5c1c80145214282b058cf815792baa9,LIDAR_TOP_FRONT,lidar,all_azimuth,50-100,1
d5c1c80145214282b058cf815792baa9,LIDAR_TOP_FRONT,lidar,all_azimuth,100-150,0
d5c1c80145214282b058cf815792baa9,LIDAR_TOP_FRONT,lidar,all_azimuth,150-400,0
d5c1c80145214282b058cf815792baa9,LIDAR_TOP_FRONT,lidar,all_azimuth,>=400,0
d5c1c80145214282b058cf815792baa9,LIDAR_TOP_FRONT,lidar,forward_30deg,0-50,10977
d5c1c80145214282b058cf815792baa9,LIDAR_TOP_FRONT,lidar,forward_30deg,50-100,0
d5c1c80145214282b058cf815792baa9,LIDAR_TOP_FRONT,lidar,forward_30deg,100-150,0
d5c1c80145214282b058cf815792baa9,LIDAR_TOP_FRONT,lidar,forward_30deg,150-400,0
d5c1c80145214282b058cf815792baa9,LIDAR_TOP_FRONT,lidar,forward_30deg,>=400,0
