sample_token,channel,modality,region,band_m,count
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_LEFT,lidar,all_azimuth,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_LEFT,lidar,forward_30deg,0-50,23309
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_LEFT,lidar,forward_30deg,50-100,2414
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_LEFT,lidar,forward_30deg,100-150,311
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_LEFT,lidar,forward_30deg,150-400,61
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_LEFT,lidar,forward_30deg,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_REAR,lidar,all_azimuth,0-50,11774
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_REAR,lidar,all_azimuth,50-100,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_REAR,lidar,all_azimuth,100-150,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_REAR,lidar,all_azimuth,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_REAR,lidar,all_azimuth,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_REAR,lidar,forward_30deg,0-50,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_REAR,lidar,forward_30deg,50-100,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_REAR,lidar,forward_30deg,100-150,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_REAR,lidar,forward_30deg,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_REAR,lidar,forward_30deg,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_RIGHT,lidar,all_azimuth,0-50,77113
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_RIGHT,lidar,all_azimuth,50-100,3822
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_RIGHT,lidar,all_azimuth,100-150,532
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_RIGHT,lidar,all_azimuth,150-400,159
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_RIGHT,lidar,all_azimuth,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_RIGHT,lidar,forward_30deg,0-50,21131
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_RIGHT,lidar,forward_30deg,50-100,3531
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_RIGHT,lidar,forward_30deg,100-150,435
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_RIGHT,lidar,forward_30deg,150-400,89
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_RIGHT,lidar,forward_30deg,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_FRONT,lidar,all_azimuth,0-50,17543
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_FRONT,lidar,all_azimuth,50-100,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_FRONT,lidar,all_azimuth,100-150,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_FRONT,lidar,all_azimuth,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_FRONT,lidar,all_azimuth,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_FRONT,lidar,forward_30deg,0-50,11002
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_FRONT,lidar,forward_30deg,50-100,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_FRONT,lidar,forward_30deg,100-150,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_FRONT,lidar,forward_30deg,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_FRONT,lidar,forward_30deg,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_LEFT,lidar,all_azimuth,0-50,26197
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_LEFT,lidar,all_azimuth,50-100,12
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_LEFT,lidar,all_azimuth,100-150,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_LEFT,lidar,all_azimuth,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_LEFT,lidar,all_azimuth,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_LEFT,lidar,forward_30deg,0-50,9977
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_LEFT,lidar,forward_30deg,50-100,7
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_LEFT,lidar,forward_30deg,100-150,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_LEFT,lidar,forward_30deg,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_LEFT,lidar,forward_30deg,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_RIGHT,lidar,all_azimuth,0-50,23392
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_RIGHT,lidar,all_azimuth,50-100,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_RIGHT,lidar,all_azimuth,100-150,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_RIGHT,lidar,all_azimuth,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_RIGHT,lidar,all_azimuth,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_RIGHT,lidar,forward_30deg,0-50,9849
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_RIGHT,lidar,forward_30deg,50-100,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_RIGHT,lidar,forward_30deg,100-150,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_RIGHT,lidar,forward_30deg,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,LIDAR_TOP_RIGHT,lidar,forward_30deg,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_BACK,radar,all_azimuth,0-50,71
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_BACK,radar,all_azimuth,50-100,61
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_BACK,radar,all_azimuth,100-150,47
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_BACK,radar,all_azimuth,150-400,22
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_BACK,radar,all_azimuth,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_BACK,radar,forward_30deg,0-50,1
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_BACK,radar,forward_30deg,50-100,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_BACK,radar,forward_30deg,100-150,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_BACK,radar,forward_30deg,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_BACK,radar,forward_30deg,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_FRONT,radar,all_azimuth,0-50,63
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_FRONT,radar,all_azimuth,50-100,65
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_FRONT,radar,all_azimuth,100-150,35
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_FRONT,radar,all_azimuth,150-400,19
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_FRONT,radar,all_azimuth,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_FRONT,radar,forward_30deg,0-50,47
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_FRONT,radar,forward_30deg,50-100,38
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_FRONT,radar,forward_30deg,100-150,32
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_FRONT,radar,forward_30deg,150-400,18
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_FRONT,radar,forward_30deg,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_SIDE,radar,all_azimuth,0-50,41
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_SIDE,radar,all_azimuth,50-100,65
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_SIDE,radar,all_azimuth,100-150,18
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_SIDE,radar,all_azimuth,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_SIDE,radar,all_azimuth,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_SIDE,radar,forward_30deg,0-50,12
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_SIDE,radar,forward_30deg,50-100,19
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_SIDE,radar,forward_30deg,100-150,5
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_SIDE,radar,forward_30deg,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_LEFT_SIDE,radar,forward_30deg,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_BACK,radar,all_azimuth,0-50,59
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_BACK,radar,all_azimuth,50-100,53
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_BACK,radar,all_azimuth,100-150,53
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_BACK,radar,all_azimuth,150-400,15
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_BACK,radar,all_azimuth,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_BACK,radar,forward_30deg,0-50,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_BACK,radar,forward_30deg,50-100,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_BACK,radar,forward_30deg,100-150,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_BACK,radar,forward_30deg,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_BACK,radar,forward_30deg,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_FRONT,radar,all_azimuth,0-50,57
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_FRONT,radar,all_azimuth,50-100,68
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_FRONT,radar,all_azimuth,100-150,26
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_FRONT,radar,all_azimuth,150-400,10
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_FRONT,radar,all_azimuth,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_FRONT,radar,forward_30deg,0-50,40
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_FRONT,radar,forward_30deg,50-100,48
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_FRONT,radar,forward_30deg,100-150,24
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_FRONT,radar,forward_30deg,150-400,10
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_FRONT,radar,forward_30deg,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_SIDE,radar,all_azimuth,0-50,51
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_SIDE,radar,all_azimuth,50-100,77
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_SIDE,radar,all_azimuth,100-150,25
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_SIDE,radar,all_azimuth,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_SIDE,radar,all_azimuth,>=400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_SIDE,radar,forward_30deg,0-50,7
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_SIDE,radar,forward_30deg,50-100,22
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_SIDE,radar,forward_30deg,100-150,6
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_SIDE,radar,forward_30deg,150-400,0
1d111bf7b99d4a6cb886c4cc8525c855,RADAR_RIGHT_SIDE,radar,forward_30deg,>=400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_LEFT,lidar,all_azimuth,0-50,77716
9bd153ce54554cc9a028e6456d2751d2,LIDAR_LEFT,lidar,all_azimuth,50-100,3580
9bd153ce54554cc9a028e6456d2751d2,LIDAR_LEFT,lidar,all_azimuth,100-150,375
9bd153ce54554cc9a028e6456d2751d2,LIDAR_LEFT,lidar,all_azimuth,150-400,70
9bd153ce54554cc9a028e6456d2751d2,LIDAR_LEFT,lidar,all_azimuth,>=400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_LEFT,lidar,forward_30deg,0-50,23318
9bd153ce54554cc9a028e6456d2751d2,LIDAR_LEFT,lidar,forward_30deg,50-100,2407
9bd153ce54554cc9a028e6456d2751d2,LIDAR_LEFT,lidar,forward_30deg,100-150,304
9bd153ce54554cc9a028e6456d2751d2,LIDAR_LEFT,lidar,forward_30deg,150-400,68
9bd153ce54554cc9a028e6456d2751d2,LIDAR_LEFT,lidar,forward_30deg,>=400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_REAR,lidar,all_azimuth,0-50,11759
9bd153ce54554cc9a028e6456d2751d2,LIDAR_REAR,lidar,all_azimuth,50-100,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_REAR,lidar,all_azimuth,100-150,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_REAR,lidar,all_azimuth,150-400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_REAR,lidar,all_azimuth,>=400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_REAR,lidar,forward_30deg,0-50,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_REAR,lidar,forward_30deg,50-100,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_REAR,lidar,forward_30deg,100-150,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_REAR,lidar,forward_30deg,150-400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_REAR,lidar,forward_30deg,>=400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_RIGHT,lidar,all_azimuth,0-50,77064
9bd153ce54554cc9a028e6456d2751d2,LIDAR_RIGHT,lidar,all_azimuth,50-100,3847
9bd153ce54554cc9a028e6456d2751d2,LIDAR_RIGHT,lidar,all_azimuth,100-150,543
9bd153ce54554cc9a028e6456d2751d2,LIDAR_RIGHT,lidar,all_azimuth,150-400,155
9bd153ce54554cc9a028e6456d2751d2,LIDAR_RIGHT,lidar,all_azimuth,>=400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_RIGHT,lidar,forward_30deg,0-50,21101
9bd153ce54554cc9a028e6456d2751d2,LIDAR_RIGHT,lidar,forward_30deg,50-100,3551
9bd153ce54554cc9a028e6456d2751d2,LIDAR_RIGHT,lidar,forward_30deg,100-150,445
9bd153ce54554cc9a028e6456d2751d2,LIDAR_RIGHT,lidar,forward_30deg,150-400,87
9bd153ce54554cc9a028e6456d2751d2,LIDAR_RIGHT,lidar,forward_30deg,>=400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_FRONT,lidar,all_azimuth,0-50,17566
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_FRONT,lidar,all_azimuth,50-100,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_FRONT,lidar,all_azimuth,100-150,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_FRONT,lidar,all_azimuth,150-400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_FRONT,lidar,all_azimuth,>=400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_FRONT,lidar,forward_30deg,0-50,11017
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_FRONT,lidar,forward_30deg,50-100,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_FRONT,lidar,forward_30deg,100-150,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_FRONT,lidar,forward_30deg,150-400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_FRONT,lidar,forward_30deg,>=400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_LEFT,lidar,all_azimuth,0-50,26154
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_LEFT,lidar,all_azimuth,50-100,7
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_LEFT,lidar,all_azimuth,100-150,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_LEFT,lidar,all_azimuth,150-400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_LEFT,lidar,all_azimuth,>=400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_LEFT,lidar,forward_30deg,0-50,9924
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_LEFT,lidar,forward_30deg,50-100,3
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_LEFT,lidar,forward_30deg,100-150,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_LEFT,lidar,forward_30deg,150-400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_LEFT,lidar,forward_30deg,>=400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_RIGHT,lidar,all_azimuth,0-50,23269
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_RIGHT,lidar,all_azimuth,50-100,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_RIGHT,lidar,all_azimuth,100-150,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_RIGHT,lidar,all_azimuth,150-400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_RIGHT,lidar,all_azimuth,>=400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_RIGHT,lidar,forward_30deg,0-50,9792
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_RIGHT,lidar,forward_30deg,50-100,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_RIGHT,lidar,forward_30deg,100-150,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_RIGHT,lidar,forward_30deg,150-400,0
9bd153ce54554cc9a028e6456d2751d2,LIDAR_TOP_RIGHT,lidar,forward_30deg,>=400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_BACK,radar,all_azimuth,0-50,71
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_BACK,radar,all_azimuth,50-100,73
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_BACK,radar,all_azimuth,100-150,43
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_BACK,radar,all_azimuth,150-400,27
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_BACK,radar,all_azimuth,>=400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_BACK,radar,forward_30deg,0-50,1
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_BACK,radar,forward_30deg,50-100,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_BACK,radar,forward_30deg,100-150,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_BACK,radar,forward_30deg,150-400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_BACK,radar,forward_30deg,>=400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_FRONT,radar,all_azimuth,0-50,59
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_FRONT,radar,all_azimuth,50-100,59
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_FRONT,radar,all_azimuth,100-150,44
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_FRONT,radar,all_azimuth,150-400,23
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_FRONT,radar,all_azimuth,>=400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_FRONT,radar,forward_30deg,0-50,44
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_FRONT,radar,forward_30deg,50-100,45
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_FRONT,radar,forward_30deg,100-150,41
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_FRONT,radar,forward_30deg,150-400,23
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_FRONT,radar,forward_30deg,>=400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_SIDE,radar,all_azimuth,0-50,45
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_SIDE,radar,all_azimuth,50-100,69
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_SIDE,radar,all_azimuth,100-150,8
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_SIDE,radar,all_azimuth,150-400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_SIDE,radar,all_azimuth,>=400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_SIDE,radar,forward_30deg,0-50,16
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_SIDE,radar,forward_30deg,50-100,13
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_SIDE,radar,forward_30deg,100-150,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_SIDE,radar,forward_30deg,150-400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_LEFT_SIDE,radar,forward_30deg,>=400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_BACK,radar,all_azimuth,0-50,57
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_BACK,radar,all_azimuth,50-100,57
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_BACK,radar,all_azimuth,100-150,55
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_BACK,radar,all_azimuth,150-400,22
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_BACK,radar,all_azimuth,>=400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_BACK,radar,forward_30deg,0-50,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_BACK,radar,forward_30deg,50-100,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_BACK,radar,forward_30deg,100-150,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_BACK,radar,forward_30deg,150-400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_BACK,radar,forward_30deg,>=400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_FRONT,radar,all_azimuth,0-50,55
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_FRONT,radar,all_azimuth,50-100,69
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_FRONT,radar,all_azimuth,100-150,31
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_FRONT,radar,all_azimuth,150-400,9
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_FRONT,radar,all_azimuth,>=400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_FRONT,radar,forward_30deg,0-50,39
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_FRONT,radar,forward_30deg,50-100,48
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_FRONT,radar,forward_30deg,100-150,30
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_FRONT,radar,forward_30deg,150-400,9
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_FRONT,radar,forward_30deg,>=400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_SIDE,radar,all_azimuth,0-50,52
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_SIDE,radar,all_azimuth,50-100,66
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_SIDE,radar,all_azimuth,100-150,26
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_SIDE,radar,all_azimuth,150-400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_SIDE,radar,all_azimuth,>=400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_SIDE,radar,forward_30deg,0-50,7
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_SIDE,radar,forward_30deg,50-100,15
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_SIDE,radar,forward_30deg,100-150,5
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_SIDE,radar,forward_30deg,150-400,0
9bd153ce54554cc9a028e6456d2751d2,RADAR_RIGHT_SIDE,radar,forward_30deg,>=400,0
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_LEFT,lidar,all_azimuth,0-50,77692
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_LEFT,lidar,all_azimuth,50-100,3632
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_LEFT,lidar,all_azimuth,100-150,381
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_LEFT,lidar,all_azimuth,150-400,70
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_LEFT,lidar,all_azimuth,>=400,0
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_LEFT,lidar,forward_30deg,0-50,23292
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_LEFT,lidar,forward_30deg,50-100,2430
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_LEFT,lidar,forward_30deg,100-150,319
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_LEFT,lidar,forward_30deg,150-400,68
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_LEFT,lidar,forward_30deg,>=400,0
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_REAR,lidar,all_azimuth,0-50,11676
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_REAR,lidar,all_azimuth,50-100,0
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_REAR,lidar,all_azimuth,100-150,0
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_REAR,lidar,all_azimuth,150-400,0
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_REAR,lidar,all_azimuth,>=400,0
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_REAR,lidar,forward_30deg,0-50,0
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_REAR,lidar,forward_30deg,50-100,0
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_REAR,lidar,forward_30deg,100-150,0
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_REAR,lidar,forward_30deg,150-400,0
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_REAR,lidar,forward_30deg,>=400,0
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_RIGHT,lidar,all_azimuth,0-50,77037
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_RIGHT,lidar,all_azimuth,50-100,3853
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_RIGHT,lidar,all_azimuth,100-150,542
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_RIGHT,lidar,all_azimuth,150-400,163
ac66e06eade741ea8e18d7ed4ce20120,LIDAR_RIGHT,lidar,all_azimuth,>=400,0
