annotation_token,sample_token,range_m,publisher,point_all_six,point_main_two,rigid_all_six,sector_mean_1deg_all_six
4a173006b2da4beaa9432239169dd03c,d6d99b8b342f4683b8d98bb6d9d27c2f,116.7579082929496,2,3,3,4,3
7a94954a7e1f4f33aefb8e1cbb2cb129,d6d99b8b342f4683b8d98bb6d9d27c2f,13.640315098376165,68,81,61,76,80
83e7aae0622949f397d70fc5f485254c,d6d99b8b342f4683b8d98bb6d9d27c2f,80.49513552432262,8,6,6,6,6
8bf925ea6dd5462f9eece6a4067b95f3,d6d99b8b342f4683b8d98bb6d9d27c2f,51.76181740497934,27,28,28,26,29
f41b45819c5c4998b8080f0f8a9e0d51,d6d99b8b342f4683b8d98bb6d9d27c2f,54.97839814736238,57,51,50,41,52
bb12bd6507d84fe6971b0e63aa92c329,d6d99b8b342f4683b8d98bb6d9d27c2f,16.678841765455623,433,599,513,535,598
a2ea3abe26024c78923295c54af5f561,d6d99b8b342f4683b8d98bb6d9d27c2f,23.94829055747692,315,472,454,446,472
25c57386a2a546c1af5c5c2f3602a074,d6d99b8b342f4683b8d98bb6d9d27c2f,121.36688823958329,70,76,74,70,76
93ac8df00b7e47e98e868b7407a6dccd,d6d99b8b342f4683b8d98bb6d9d27c2f,94.41588088541005,18,18,18,15,18
fc8904661a3d485d9218cb99c9cec2f2,d6d99b8b342f4683b8d98bb6d9d27c2f,102.37343407792507,6,4,4,4,4
e725ebdc5b044f8588ec88c2846bd144,d6d99b8b342f4683b8d98bb6d9d27c2f,102.88223585440869,18,18,18,11,18
bd0769695f9c4e938a341f4acd234818,d6d99b8b342f4683b8d98bb6d9d27c2f,38.00598346396427,72,75,75,57,75
74b820cee2f9477192827ea45bf1aa41,d6d99b8b342f4683b8d98bb6d9d27c2f,31.304368164280557,188,185,184,139,185
fcfceac0fca341569d835ab2f733828d,d6d99b8b342f4683b8d98bb6d9d27c2f,126.47165841954214,1,1,1,1,1
5a7160831bc041ca90a9b83834582269,d6d99b8b342f4683b8d98bb6d9d27c2f,42.61437178309627,56,53,53,35,53
8a2bb0481b144a3787a0aac328d87115,d6d99b8b342f4683b8d98bb6d9d27c2f,63.09997730110496,13,11,11,11,11
5a8caf2c2a3f4875b76e558f632d62a2,d6d99b8b342f4683b8d98bb6d9d27c2f,72.90680677675284,12,11,11,9,11
996113d6948c4779921e52aeaf830ea9,d6d99b8b342f4683b8d98bb6d9d27c2f,40.54220320431894,165,168,167,99,168
0ec1c24e2eb94fa48d4f3281a6afe59a,d6d99b8b342f4683b8d98bb6d9d27c2f,64.84509578451569,11,11,10,14,11
398f794b937c45c08d21465af986ace1,d6d99b8b342f4683b8d98bb6d9d27c2f,101.21738394570804,6,6,6,3,6
3452b20820cc4292bfa2ba92824f7380,d6d99b8b342f4683b8d98bb6d9d27c2f,56.576009159751216,7,9,9,0,9
be3b7300de70494fad035d3bc1f43085,d6d99b8b342f4683b8d98bb6d9d27c2f,21.1076811759452,1151,1266,1154,1231,1266
a63985d841204f92a07960585027c4e1,d6d99b8b342f4683b8d98bb6d9d27c2f,21.47794701183339,116,158,154,102,158
31944198bc804271b1eb628cc0cc66e4,7794802fda86401d8d0a7935731f18a8,19.10295571384737,3785,4937,4471,4910,4937
da8a2ba2d28b458793858d7549eca4b9,7794802fda86401d8d0a7935731f18a8,72.38277117764386,38,32,32,11,32
b329cce3400e44bbaacf754381a85950,7794802fda86401d8d0a7935731f18a8,49.54207399831263,68,58,58,23,58
6f97da3e81d443ab814dd144aef2392d,7794802fda86401d8d0a7935731f18a8,141.08264697672377,16,15,15,12,14
a32da38ab0d74847ba24b52814a2e211,7794802fda86401d8d0a7935731f18a8,33.229441124293885,86,97,96,17,97
1b42f7358a2e490fbd6f0e5ef5f0d22a,7794802fda86401d8d0a7935731f18a8,149.8093878648809,2,2,2,2,2
8aca139ccfa542ca963fa183f9453062,7794802fda86401d8d0a7935731f18a8,92.41743171801305,5,5,5,5,5
e084957af94c429596995733ba38c8fa,7794802fda86401d8d0a7935731f18a8,55.38096140003725,7,8,8,0,8
0c17830b77324badadda20aae9706cd9,7794802fda86401d8d0a7935731f18a8,128.0609475906422,2,2,2,2,2
8e4d94ff3a7045c5b48929dbd404a096,7794802fda86401d8d0a7935731f18a8,53.36117772187745,25,24,24,23,24
e805a1deb25f462c8a2bf760fdb8a36f,7794802fda86401d8d0a7935731f18a8,73.5141084578448,19,19,19,14,19
d32f7bf79cf844fd9d2f1fee9b0e9125,7794802fda86401d8d0a7935731f18a8,106.10024727087507,7,7,7,7,7
bce83dde52d64f0596ca3babd66783f8,7794802fda86401d8d0a7935731f18a8,65.70566741508468,16,7,7,7,7
193569fea25948f28ad0ab146f0461b8,7794802fda86401d8d0a7935731f18a8,43.13662301903451,9,9,9,2,9
c4a82523dc2644b497e4840bb21492b8,7794802fda86401d8d0a7935731f18a8,59.1862241486691,31,31,31,22,31
f024aada3b9a4aa49a8a033f1b4f8635,7794802fda86401d8d0a7935731f18a8,84.02757840502866,6,6,6,2,6
8e8642b81ce044d6b26a4714d6941ae7,7794802fda86401d8d0a7935731f18a8,36.41570206834421,36,56,50,26,57
60be0121d1844d7096b09192736aa443,7794802fda86401d8d0a7935731f18a8,122.22578545026094,7,7,7,3,7
1e90a2cc9cc44ee9878f8466116babef,7794802fda86401d8d0a7935731f18a8,100.47569118854884,2,2,2,1,2
bcd05328af3f4056b91a59d31dd66d8a,7794802fda86401d8d0a7935731f18a8,81.31891825628452,4,4,4,1,4
ac78431d99fa4ff6a4d70a40a4ba5d0d,7794802fda86401d8d0a7935731f18a8,93.48756193346763,3,3,3,3,3
5f9d67d6e8974fae883799496d1c2157,7794802fda86401d8d0a7935731f18a8,63.51730376941882,28,33,33,0,33
ff128bc4b2a0405a9f9a79404e0661ac,7794802fda86401d8d0a7935731f18a8,57.33236163845992,34,35,35,14,35
9b87f76072d941d08088ebbd363236fb,7794802fda86401d8d0a7935731f18a8,142.51065653197838,6,6,6,6,6
0e9988e9a08f446987d751baf3523f57,7794802fda86401d8d0a7935731f18a8,4.474311158246578,9613,17875,416,17876,17875
d8d3cc66ca3c4b579283925c15ae982d,7794802fda86401d8d0a7935731f18a8,70.81085758575101,37,39,39,15,39
e89b2ec2e62942d09ea055d96fabd331,7794802fda86401d8d0a7935731f18a8,124.28962467912518,6,6,6,2,6
ddd0a39eabfe4f4ebd86f6e6f44f8a34,7794802fda86401d8d0a7935731f18a8,118.6548030747242,6,5,5,5,5
0c5254948e624f87807b44452309c881,7794802fda86401d8d0a7935731f18a8,140.71305869973315,1,1,1,1,1
4c9464b7b23143df976659e43b2c57c9,7794802fda86401d8d0a7935731f18a8,71.89931886690624,18,18,18,7,18
7144949d353941029efe7e952b088f4d,7794802fda86401d8d0a7935731f18a8,88.36877675832449,78,92,85,83,93
af3e43dae79040e0a5f0966f482dbb39,7794802fda86401d8d0a7935731f18a8,58.60174297423115,13,14,14,14,13
75c1db61461d48d593ac7437f07fa875,7794802fda86401d8d0a7935731f18a8,67.1282222649991,1,0,0,0,0
76c77993af214fde81e1b78e1bdd802d,7794802fda86401d8d0a7935731f18a8,61.71027386972192,38,39,39,33,39
20a9c492ade24628847774b7b73e0e79,7794802fda86401d8d0a7935731f18a8,161.11747585246863,1,1,1,1,1
936f75fb923644b7a2de4112735a2811,7794802fda86401d8d0a7935731f18a8,46.08833619714403,30,33,33,3,33
4def3a9c4c024a08b297dafd593aeb92,7794802fda86401d8d0a7935731f18a8,63.2019785376705,30,32,32,21,32
cd52192e063f4c428a1343d7af4da7cc,7794802fda86401d8d0a7935731f18a8,43.956099727094795,68,71,69,29,71
f6d25cacb56b452c9248949a44a57707,7794802fda86401d8d0a7935731f18a8,14.411653505453003,553,563,533,455,563
7e33933ecda3411583fe4c8fb0cc1f41,7794802fda86401d8d0a7935731f18a8,34.236021530364354,19,21,21,12,21
a89a60df0cd84e11a62d58fd6a84e12b,7794802fda86401d8d0a7935731f18a8,40.167961217116314,39,46,46,4,47
eef6387b0fae40c2abc8bb5b06b44f4f,7794802fda86401d8d0a7935731f18a8,25.5113435559866,68,93,85,6,92
9b706bd5138647dcba5973d6eabd5a58,7794802fda86401d8d0a7935731f18a8,109.45727723601064,1,1,1,0,1
538e3f2b30ce4553bed2e19b1463ede1,7794802fda86401d8d0a7935731f18a8,140.1579637120746,1,1,1,0,1
d013da562a134789a69ac544bcef0a26,7794802fda86401d8d0a7935731f18a8,53.477120398275524,25,25,25,25,25
77507d4504de47bbb93607795443a600,7794802fda86401d8d0a7935731f18a8,38.60972957659813,53,57,57,18,57
5df5bd67fb854bda9f516f41624aad77,7794802fda86401d8d0a7935731f18a8,145.85815886281912,2,2,2,1,2
f29e1c1360f040d4ba11ce5fc1fc6b7e,7794802fda86401d8d0a7935731f18a8,103.80177049615544,26,27,27,21,28
9eff0af9876b4b37a314724398c06fd8,7794802fda86401d8d0a7935731f18a8,42.552654450465816,6,3,3,4,3
798ec3f1426e44d3902ce596f67b3944,7794802fda86401d8d0a7935731f18a8,8.758824094661074,1723,1872,1312,1668,1872
b9cfb87c07b04e8baee63307bfc61bb6,7794802fda86401d8d0a7935731f18a8,58.31263946709017,44,46,46,46,46
ea75e7c954c94030a83486555f4fab8f,7794802fda86401d8d0a7935731f18a8,77.6474593519003,12,12,12,0,12
3838261cea364a35a6f7d4eb9f18d029,7794802fda86401d8d0a7935731f18a8,78.93267232125167,7,8,8,2,8
14e54e20b16f42af9deea46954bda553,7794802fda86401d8d0a7935731f18a8,148.60881022879633,5,6,6,5,6
6836e7c1288c42ee9332fb8882340c0f,7794802fda86401d8d0a7935731f18a8,41.903289893502674,2,2,2,3,2
76e9e460448b45549bc657be30f69ae8,7794802fda86401d8d0a7935731f18a8,17.129659713593792,357,372,366,231,372
76df9a82479443c0a53da30d8810c75d,7794802fda86401d8d0a7935731f18a8,123.42471350661351,2,0,0,0,0
9dfc3dc7e10d41cab5e2fa3ca7746d0b,7794802fda86401d8d0a7935731f18a8,60.70309894525546,34,26,26,8,26
40e2f0f450704f939269de9fcddc941b,7794802fda86401d8d0a7935731f18a8,23.565051490722308,230,333,308,342,333
5809103447534fbb836469c1f8c62cc1,7794802fda86401d8d0a7935731f18a8,141.6612746978781,2,2,2,1,2
0498ee4f665e42d5ad6d4381c8d70a51,7794802fda86401d8d0a7935731f18a8,53.593806327131574,60,68,68,30,68
d832a71b5b14482f9450bfc4d0be0193,7794802fda86401d8d0a7935731f18a8,70.93910458547666,92,102,102,74,102
07e7718acffe4812b18c9751c6001aaf,7794802fda86401d8d0a7935731f18a8,56.73284947378931,21,25,25,18,25
61f2550891f74bd4b868d3aecbdfd030,7794802fda86401d8d0a7935731f18a8,98.21527174374806,4,7,7,0,7
2f6cdbfda47a4297810d7ed3322dec1d,7794802fda86401d8d0a7935731f18a8,80.07095999457623,13,14,14,12,14
e9c6329d8a5f4d46811e594c3007845c,7794802fda86401d8d0a7935731f18a8,70.81270486613157,50,50,50,9,50
9ab0743a46ce4d45bfc31c7d9bccc369,7794802fda86401d8d0a7935731f18a8,41.44545960122738,12,12,12,33,12
d6a4ea60d47e4d5c98559f149a398346,7794802fda86401d8d0a7935731f18a8,64.66361537184234,16,17,17,17,17
5d14efea11794308ab37f178b1aa40f5,7794802fda86401d8d0a7935731f18a8,79.07911133905658,160,193,193,187,193
86281ceb7ee6445ba180ec9b33244ee0,7794802fda86401d8d0a7935731f18a8,137.04451244686484,3,3,3,1,3
ad557dee409941c6a75c6b7d6ef64670,7794802fda86401d8d0a7935731f18a8,47.236528396663566,1,1,0,0,1
5f09b7d07cd840fdb7f4921be32246ca,7794802fda86401d8d0a7935731f18a8,62.469990687079644,50,53,53,19,53
391738037785476b82e756229951a880,7794802fda86401d8d0a7935731f18a8,31.895005998819375,31,34,34,25,34
7297bdf15d7540f6adabe2eb702edd58,7794802fda86401d8d0a7935731f18a8,77.6419450942376,11,12,12,8,12
b79dc88446d14e1fa2b42f2daef70026,7794802fda86401d8d0a7935731f18a8,111.98635478421872,42,56,52,53,56
6ad34eba411b4c8dba1ded4f5de979ac,7794802fda86401d8d0a7935731f18a8,129.79618420475146,9,9,9,4,9
b4c45ab6e8f04bfc9a9f0f1ac8116b26,7794802fda86401d8d0a7935731f18a8,157.91270550978524,12,11,11,9,11
27b47908e5bc4fedb8da8b3563b2bc0c,7794802fda86401d8d0a7935731f18a8,19.395101711588072,305,447,430,331,445
997e0ae3fe5a49da95405797923d2820,7794802fda86401d8d0a7935731f18a8,104.24095553583639,11,10,10,10,10
9baea6fb4c3746c69cfda5763451e08c,7794802fda86401d8d0a7935731f18a8,80.9180240518818,11,14,14,13,14
0567e042a9f549bc86ce91832e7955ca,7794802fda86401d8d0a7935731f18a8,33.454209854370596,13,14,14,0,14
5ae163105f264e439113e2590d6f4d1a,7794802fda86401d8d0a7935731f18a8,60.42248111419747,13,16,16,4,16
b0dd8dddfc5846fa926470c9470ef34a,7794802fda86401d8d0a7935731f18a8,21.939617884143107,104,117,103,52,117
8914a1fd09ce4e8d836eb70f72a6bde3,7794802fda86401d8d0a7935731f18a8,12.972915266013029,207,229,207,63,229
b87baf65ac4947bcb3cbcc2fefd68fd0,7794802fda86401d8d0a7935731f18a8,142.41818316923755,47,54,50,31,54
5e0d59a78f474412bec96ebe683d666a,7794802fda86401d8d0a7935731f18a8,91.66044434675767,16,13,13,8,13
164399ac14f04499bbf8f78acb0a5bb1,7794802fda86401d8d0a7935731f18a8,70.15447518272616,20,15,15,15,15
457c851be54a444da6c07d1f6b688e03,7794802fda86401d8d0a7935731f18a8,133.63707777410792,9,9,9,4,9
b1e0ca7398b64ccda972e9f965b8d44c,7794802fda86401d8d0a7935731f18a8,64.54642115495022,6,7,7,5,7
f8217882e60d401ab2646195beb74ad0,7794802fda86401d8d0a7935731f18a8,54.084697450633165,64,57,57,36,57
aede4aba3d2e44339f692ecc131bcf31,7794802fda86401d8d0a7935731f18a8,67.38671748415818,9,9,9,9,9
a583201a9f834899b216151f89455746,7794802fda86401d8d0a7935731f18a8,93.2341315912059,5,4,4,4,4
a3a763f5ffdb40d8b7d593e82bd783ba,7794802fda86401d8d0a7935731f18a8,70.15144538329812,32,33,33,9,33
7430e170734f4e2f95df4e3ae9d22704,7794802fda86401d8d0a7935731f18a8,70.95060530510762,13,15,15,10,15
8c2adf1aaa354811baf8c405550bb440,7794802fda86401d8d0a7935731f18a8,131.58351428969715,1,1,1,0,1
fd23d7017dad45e8aa570a6155dab9a9,7794802fda86401d8d0a7935731f18a8,91.69206439028012,4,4,3,0,4
fc41d14cb20c4aaebf51187cadd7b7b7,7794802fda86401d8d0a7935731f18a8,15.142585468667155,483,511,480,218,511
1203417cde94409a9ae935f7fe7ebe59,5ba8f82a2e3a4160b9e1243aafb78712,46.52531709525945,39,45,44,44,45
ed9e0a2455a0487fbd224745c568f54b,5ba8f82a2e3a4160b9e1243aafb78712,14.657310364312416,30541,41498,37820,41499,41498
1736b9a517a949439b11b6c8af90fd77,5ba8f82a2e3a4160b9e1243aafb78712,18.227072126412256,2905,3874,3324,3874,3874
a122035545794f0cbff7606236c0fd04,5ba8f82a2e3a4160b9e1243aafb78712,45.88226686475149,47,45,45,45,45
6bd2a4810e9540bc8e872ddeb4b8175f,5ba8f82a2e3a4160b9e1243aafb78712,37.59926835263079,969,1046,1046,1046,1046
db15967f4f6440f1889115b3ad95f0fc,5ba8f82a2e3a4160b9e1243aafb78712,9.805217887236081,23456,24703,14149,24704,24703
7d9293cdda38443eb98b3601176f24fb,5ba8f82a2e3a4160b9e1243aafb78712,46.782388607925256,9,9,9,9,9
46fc6dfbacf647dfb60ddb8b93eee85a,5ba8f82a2e3a4160b9e1243aafb78712,46.67269254762375,55,56,53,56,56
424fc3c3a60c4b229286ffcbf57a15d5,5ba8f82a2e3a4160b9e1243aafb78712,4.4219298704801036,4360,7578,541,7579,7578
c9d845f6f71b409cbed37ea6b68730fa,5ba8f82a2e3a4160b9e1243aafb78712,24.935016936533074,127,148,141,148,148
4c604ab8d7d14d00a0cf7f6972fa4c9e,5ba8f82a2e3a4160b9e1243aafb78712,39.54269890792682,3381,3890,3870,3890,3890
5057b5c3ddd348e48094f6857e60c82f,5ba8f82a2e3a4160b9e1243aafb78712,9.630538588976881,11996,13188,11134,13188,13188
172780e8f495454eaf12f90d87d5d061,5ba8f82a2e3a4160b9e1243aafb78712,38.87016524476433,23,121,117,121,121
67acb5045e9b45c095302c0ef74f0d68,5ba8f82a2e3a4160b9e1243aafb78712,25.100670994926922,105,204,197,204,204
f6448afc155b437e8fc958e25ccaa033,5ba8f82a2e3a4160b9e1243aafb78712,190.96023400179072,10,11,11,11,11
12783121e0ae4cf9aefc53b0f13cc2ff,5ba8f82a2e3a4160b9e1243aafb78712,43.830663039744984,103,107,105,107,107
c5aa9dda007e4c1f8929107838ab2700,6fc67d6877724bbea6efa6d09a5f97d6,44.50109353151332,79,98,96,98,98
d73b8fb4cb1e4adca27e31a7349f2648,6fc67d6877724bbea6efa6d09a5f97d6,14.674600640104345,30503,41530,37828,41529,41530
41f793cd94da48c8a00a2848302b1310,6fc67d6877724bbea6efa6d09a5f97d6,18.20659776245941,3607,4126,3707,4126,4126
f9b6221befb3441dbed910a27619445a,6fc67d6877724bbea6efa6d09a5f97d6,42.39264575138302,111,129,127,129,129
bfdd0e04ede44768abac9eb1d54a0f9d,6fc67d6877724bbea6efa6d09a5f97d6,37.633461865127295,910,991,991,967,989
d9e2090934e24e039fea3cef4a887e19,6fc67d6877724bbea6efa6d09a5f97d6,9.656167264121768,23482,24813,14307,24813,24814
b16e2059181e4204a46a9c5cbe1314d2,6fc67d6877724bbea6efa6d09a5f97d6,46.73538755664434,8,0,0,0,0
78ebb4ad20aa43d3b3f830a3a6fdf5a5,6fc67d6877724bbea6efa6d09a5f97d6,44.23241933478534,90,114,111,114,114
3de5e64ff9d84806a6eadb872dc02147,6fc67d6877724bbea6efa6d09a5f97d6,4.716352337946357,4360,7261,566,7261,7260
b1e7d17592d34526a59ddf9a1743e7ec,6fc67d6877724bbea6efa6d09a5f97d6,28.040741154968398,167,224,219,224,224
5f99109fc3d6419ca6f88f4790a12ff3,6fc67d6877724bbea6efa6d09a5f97d6,39.64163392545868,3338,3864,3842,3864,3864
388d51ca93494118abf68955bf34d8ec,6fc67d6877724bbea6efa6d09a5f97d6,9.605287731339038,12005,13203,11153,13201,13203
8337a4761f524d8e8a063e7e090840b7,6fc67d6877724bbea6efa6d09a5f97d6,38.85319715330167,72,113,108,113,113
62cafa41462d4c0aa64267f0bb235eb9,6fc67d6877724bbea6efa6d09a5f97d6,25.090025534813048,1250,1826,1810,1826,1826
932c577eb50b44bfaca67e478d856228,6fc67d6877724bbea6efa6d09a5f97d6,142.30397449492725,39,40,39,40,40
1130c8db8b5d43e7b468783e603d4fed,6fc67d6877724bbea6efa6d09a5f97d6,43.828337671535245,237,271,269,271,271
1fe106d828174a26a008775b973c697d,9aaeea7462be41baacf3ceb9126136e7,39.01177497650649,45,50,50,49,50
1f355b41f5914e0489e23fb387f12ec6,9aaeea7462be41baacf3ceb9126136e7,14.650869628204646,30631,41578,37897,41578,41578
4c47e159f3784c219274ca11e305025a,9aaeea7462be41baacf3ceb9126136e7,18.293558084834824,3596,4117,3663,4121,4117
c839222894a544c297e470332128059b,9aaeea7462be41baacf3ceb9126136e7,35.7794521861643,149,196,189,196,196
5e1685463a6d449d9cebac994367df3a,9aaeea7462be41baacf3ceb9126136e7,37.63028736538974,940,1018,1018,1018,1018
e35460d743304c1fa6b03d8ef2ddf67c,9aaeea7462be41baacf3ceb9126136e7,9.513885266445216,23442,24779,14250,24778,24778
411928dc4e4c4c88a18d3e707a9b6024,9aaeea7462be41baacf3ceb9126136e7,46.787562863505144,6,6,6,6,6
92188573a8ba4e52a4f647d4a43e3e42,9aaeea7462be41baacf3ceb9126136e7,38.601641861342365,122,160,153,162,160
8904a685690c48d88dfa6a7f8cb5891a,9aaeea7462be41baacf3ceb9126136e7,4.539267701941649,4593,7649,563,7649,7649
22650a284c3649308f06e983ce125d98,9aaeea7462be41baacf3ceb9126136e7,27.315992258169885,72,94,83,94,94
441693c1f340460c96bf8735ae75aeb9,9aaeea7462be41baacf3ceb9126136e7,39.6899579271503,3324,3855,3838,3860,3855
14ed5df38d8f4f8b8a7c148cd750caef,9aaeea7462be41baacf3ceb9126136e7,9.576813018815432,12039,13234,11190,13236,13234
76f4fba0363b48b2bf1c9cb9df92c9be,9aaeea7462be41baacf3ceb9126136e7,38.85128473913471,93,118,113,118,119
35cf2e608f8644f6a29007f8da504003,9aaeea7462be41baacf3ceb9126136e7,25.203828176781258,2158,2974,2782,2974,2974
389ae06bb6e6497c9b30ccc7f87fce64,9aaeea7462be41baacf3ceb9126136e7,95.0675245579102,114,122,121,121,122
16e54a80c8404354a17ab26e5c544842,9aaeea7462be41baacf3ceb9126136e7,43.80249133266278,203,236,234,235,236
487c9a55cd764087a92f94a638c7301f,728fb789245746ae9c5979f49181de0a,14.059522073866049,634,659,649,591,660
600723418ed34757beca45136d018d6f,728fb789245746ae9c5979f49181de0a,126.38546270467153,4,4,4,4,4
061316b5e76a4c97aa8a315fd12acb7e,728fb789245746ae9c5979f49181de0a,13.139524873935464,3151,3612,3231,3610,3613
ef44bcbb6db2475daee12c221ebaf8b1,728fb789245746ae9c5979f49181de0a,115.88930930399177,7,4,4,2,4
099a48175e194447bdc09316e8996f18,728fb789245746ae9c5979f49181de0a,187.1446576012417,5,4,4,5,3
5a52729e3bcc4d048004c60d83fdc8da,728fb789245746ae9c5979f49181de0a,85.87558229451638,65,75,75,76,75
8e7f0e5c392c4b32ae2c2207165bea25,728fb789245746ae9c5979f49181de0a,140.25379150828434,5,3,3,4,3
2cc2b407507549cba4e317180c3bfba4,728fb789245746ae9c5979f49181de0a,106.58754659166758,29,36,36,35,36
312324d13a194459b1f7193aa43dcce2,728fb789245746ae9c5979f49181de0a,65.02899731586464,123,143,143,146,143
935c48c6a3a740529e97c77caa8ef147,728fb789245746ae9c5979f49181de0a,4.851727787148224,7658,12874,474,12584,12876
5bac09badcd44a05a46fd9fe89c015a4,728fb789245746ae9c5979f49181de0a,152.60114749716547,2,2,2,0,2
23c60a2d17db4b4eb40018449fba9390,728fb789245746ae9c5979f49181de0a,53.153584498004776,54,53,51,42,54
4690d417b0964cba875554f1ffb3520f,728fb789245746ae9c5979f49181de0a,68.12403774222958,449,486,485,500,488
06e7ec8228454c66bcde01bd3f83c4b6,728fb789245746ae9c5979f49181de0a,64.4843577023857,39,40,40,40,42
3649925d4e324b53847dd107dd0dcb00,728fb789245746ae9c5979f49181de0a,166.86882350825184,12,10,10,9,10
e01cc6593cbe4561aadb84795a0534cd,728fb789245746ae9c5979f49181de0a,39.14870816755111,1432,1973,1842,1959,1974
5350961841a34d1795af27d913b139f6,728fb789245746ae9c5979f49181de0a,43.94564102378219,116,137,137,137,137
be0247b2535c4f5185dc8d4a1157301a,728fb789245746ae9c5979f49181de0a,117.32340015060939,19,19,19,18,17
f4196b8e515e40b3a818c65e95345b3a,728fb789245746ae9c5979f49181de0a,51.87316429401252,191,209,209,210,209
8b9316ede11a4e55a86452ff91499e29,728fb789245746ae9c5979f49181de0a,130.40302539627945,8,8,8,4,8
38f8cbab24854229b6950743ba56286f,728fb789245746ae9c5979f49181de0a,107.50131588789982,4,3,3,3,3
840c40088f2446fd8925101c16cb33ea,728fb789245746ae9c5979f49181de0a,63.58151277316016,8,10,9,10,10
e920de7fc3074af5ab09cfaf7986fce1,728fb789245746ae9c5979f49181de0a,39.60887847643345,268,311,308,309,311
7a123d8b8839490eb72ab5a0d6b3dabd,728fb789245746ae9c5979f49181de0a,72.82796739106692,19,19,19,6,19
2756811e9e3f4d149246206fb3e0699d,728fb789245746ae9c5979f49181de0a,36.25112177646301,65,69,69,71,69
df43d270518448e483e6b267367b84e3,728fb789245746ae9c5979f49181de0a,80.47485361955908,16,13,13,6,13
78f5f94537224349b0019e3d0f194c6b,728fb789245746ae9c5979f49181de0a,187.19583377107026,2,2,2,2,2
cce11a0a45514132bc79ac4561d372d5,728fb789245746ae9c5979f49181de0a,44.11800667403087,154,158,156,100,159
2b9a525abc464684b44a353518b4a328,728fb789245746ae9c5979f49181de0a,119.9962674572799,5,9,9,9,9
8ca9b011ea784319b363eeef9b3fab8d,728fb789245746ae9c5979f49181de0a,5.007570044652215,3827,3870,1221,3836,3868
167543058db0404db9df801a4be4c3a3,728fb789245746ae9c5979f49181de0a,53.04105890913277,100,116,116,119,115
d33b5d900f5244f5a413ce59be1caa76,728fb789245746ae9c5979f49181de0a,105.45449486408269,19,20,20,21,19
87ac85e5212f4a1e8189670d917322fd,728fb789245746ae9c5979f49181de0a,49.36646942220605,638,674,671,604,674
da7b47295f084c0ab76fcd2ef8f5e739,728fb789245746ae9c5979f49181de0a,78.33049211148787,102,110,110,111,110
0b9d395f864746ff8a50b9e19c3b7b1d,728fb789245746ae9c5979f49181de0a,121.05122901118976,4,2,2,2,2
8bdfe6dfbf294247878d4efacb2600ee,728fb789245746ae9c5979f49181de0a,115.648513183757,36,28,28,33,28
06708b240ea84467b94b0fe58e0e9afb,728fb789245746ae9c5979f49181de0a,165.73668928452662,1,0,0,0,0
f6d596fc71904af09b551dbefcad5932,728fb789245746ae9c5979f49181de0a,101.66960017793542,9,6,6,6,6
a0d267ecd65e412cb2cf35d23be347c7,728fb789245746ae9c5979f49181de0a,73.61781381035196,82,98,98,98,98
a0cc37a770a64cd18f72cf2eeb0fa37d,728fb789245746ae9c5979f49181de0a,87.87152168874584,1,0,0,0,0
755738494b6d4e30b0be06d3f57c8088,728fb789245746ae9c5979f49181de0a,38.439975081602114,788,845,845,837,845
956a6e0ec9ba4ec881350b3c680e6c48,728fb789245746ae9c5979f49181de0a,77.02253568087733,2,2,2,0,2
ddab3dd1196b45c1830311ace4d1e233,728fb789245746ae9c5979f49181de0a,129.13739403777515,5,2,2,3,2
6189a63e5c9846ccaa3d7e04c3ee554b,728fb789245746ae9c5979f49181de0a,77.61275822051878,51,61,61,35,61
0f43b00f5ac549e88157d96e9a95257f,728fb789245746ae9c5979f49181de0a,125.80201937778668,5,8,8,5,8
c6cc9c5652c04905925e5806b30d2539,728fb789245746ae9c5979f49181de0a,94.34222685367287,1,1,1,0,1
de5f492303d449f9866aa14e5b184b24,728fb789245746ae9c5979f49181de0a,217.4726965208574,2,2,2,1,2
289df4c6f76649e3ae5310a7bd78de34,728fb789245746ae9c5979f49181de0a,66.24212179063572,7,10,10,11,10
62d5159dbf204f1aaf816cb6c5dfc734,728fb789245746ae9c5979f49181de0a,96.61224490360871,11,7,7,5,7
1c0e73b008284df4967a76e0a0fc146a,728fb789245746ae9c5979f49181de0a,106.07343939327032,384,403,401,286,405
5216207139e64203bcd28be5030ff8ac,728fb789245746ae9c5979f49181de0a,40.93482098859777,3062,3680,3559,3699,3678
c8f02debd61c47e59ed79a981925145a,728fb789245746ae9c5979f49181de0a,54.3088658429064,674,698,693,689,699
e25826ebcf804d8e9982d61f52c606e7,728fb789245746ae9c5979f49181de0a,114.22035402617097,6,5,5,3,5
d0aa190cd4de46fbb895d6e5ff66d53b,728fb789245746ae9c5979f49181de0a,77.26872604611343,2,2,2,0,2
fc4f4f8becc342a5a500dcd6f3717446,728fb789245746ae9c5979f49181de0a,31.38305966888713,3920,4784,4753,4765,4785
04a0912e991c40d09d249ece673fa8af,728fb789245746ae9c5979f49181de0a,137.14336858939254,4,3,3,1,3
392b85caca254e2592f446f203bf473a,728fb789245746ae9c5979f49181de0a,50.36877362972244,77,75,75,65,75
21c1e126871f4117b9de8cf6eca8804a,728fb789245746ae9c5979f49181de0a,28.02529662734723,1071,1362,1352,1321,1367
