sample_token,source,region,band_m,count,denominator
85c5ca01cfb34d3e92d1c0c265235d04,camera_one,all_azimuth,>=400,0,8
85c5ca01cfb34d3e92d1c0c265235d04,camera_one,forward_30deg,0-50,3,7
85c5ca01cfb34d3e92d1c0c265235d04,camera_one,forward_30deg,50-100,4,7
85c5ca01cfb34d3e92d1c0c265235d04,camera_one,forward_30deg,100-150,0,7
85c5ca01cfb34d3e92d1c0c265235d04,camera_one,forward_30deg,150-400,0,7
85c5ca01cfb34d3e92d1c0c265235d04,camera_one,forward_30deg,>=400,0,7
85c5ca01cfb34d3e92d1c0c265235d04,camera_four,all_azimuth,0-50,7,15
85c5ca01cfb34d3e92d1c0c265235d04,camera_four,all_azimuth,50-100,8,15
85c5ca01cfb34d3e92d1c0c265235d04,camera_four,all_azimuth,100-150,0,15
85c5ca01cfb34d3e92d1c0c265235d04,camera_four,all_azimuth,150-400,0,15
85c5ca01cfb34d3e92d1c0c265235d04,camera_four,all_azimuth,>=400,0,15
85c5ca01cfb34d3e92d1c0c265235d04,camera_four,forward_30deg,0-50,6,14
85c5ca01cfb34d3e92d1c0c265235d04,camera_four,forward_30deg,50-100,8,14
85c5ca01cfb34d3e92d1c0c265235d04,camera_four,forward_30deg,100-150,0,14
85c5ca01cfb34d3e92d1c0c265235d04,camera_four,forward_30deg,150-400,0,14
85c5ca01cfb34d3e92d1c0c265235d04,camera_four,forward_30deg,>=400,0,14
85c5ca01cfb34d3e92d1c0c265235d04,ground_truth,all_azimuth,0-50,6,31
85c5ca01cfb34d3e92d1c0c265235d04,ground_truth,all_azimuth,50-100,10,31
85c5ca01cfb34d3e92d1c0c265235d04,ground_truth,all_azimuth,100-150,10,31
85c5ca01cfb34d3e92d1c0c265235d04,ground_truth,all_azimuth,150-400,5,31
85c5ca01cfb34d3e92d1c0c265235d04,ground_truth,all_azimuth,>=400,0,31
85c5ca01cfb34d3e92d1c0c265235d04,ground_truth,forward_30deg,0-50,2,13
85c5ca01cfb34d3e92d1c0c265235d04,ground_truth,forward_30deg,50-100,4,13
85c5ca01cfb34d3e92d1c0c265235d04,ground_truth,forward_30deg,100-150,5,13
85c5ca01cfb34d3e92d1c0c265235d04,ground_truth,forward_30deg,150-400,2,13
85c5ca01cfb34d3e92d1c0c265235d04,ground_truth,forward_30deg,>=400,0,13
68d8f0410d4342a1a6d2687b0deeb24c,RADAR_LEFT_FRONT,all_azimuth,0-50,219,511
68d8f0410d4342a1a6d2687b0deeb24c,RADAR_LEFT_FRONT,all_azimuth,50-100,155,511
68d8f0410d4342a1a6d2687b0deeb24c,RADAR_LEFT_FRONT,all_azimuth,100-150,98,511
68d8f0410d4342a1a6d2687b0deeb24c,RADAR_LEFT_FRONT,all_azimuth,150-400,39,511
68d8f0410d4342a1a6d2687b0deeb24c,RADAR_LEFT_FRONT,all_azimuth,>=400,0,511
68d8f0410d4342a1a6d2687b0deeb24c,RADAR_LEFT_FRONT,forward_30deg,0-50,162,445
68d8f0410d4342a1a6d2687b0deeb24c,RADAR_LEFT_FRONT,forward_30deg,50-100,150,445
68d8f0410d4342a1a6d2687b0deeb24c,RADAR_LEFT_FRONT,forward_30deg,100-150,95,445
68d8f0410d4342a1a6d2687b0deeb24c,RADAR_LEFT_FRONT,forward_30deg,150-400,38,445
68d8f0410d4342a1a6d2687b0deeb24c,RADAR_LEFT_FRONT,forward_30deg,>=400,0,445
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_LEFT,all_azimuth,0-50,50596,72379
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_LEFT,all_azimuth,50-100,18242,72379
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_LEFT,all_azimuth,100-150,2806,72379
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_LEFT,all_azimuth,150-400,735,72379
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_LEFT,all_azimuth,>=400,0,72379
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_LEFT,forward_30deg,0-50,18322,21905
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_LEFT,forward_30deg,50-100,2157,21905
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_LEFT,forward_30deg,100-150,1120,21905
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_LEFT,forward_30deg,150-400,306,21905
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_LEFT,forward_30deg,>=400,0,21905
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_TOP_FRONT,all_azimuth,0-50,17907,17932
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_TOP_FRONT,all_azimuth,50-100,25,17932
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_TOP_FRONT,all_azimuth,100-150,0,17932
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_TOP_FRONT,all_azimuth,150-400,0,17932
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_TOP_FRONT,all_azimuth,>=400,0,17932
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_TOP_FRONT,forward_30deg,0-50,13407,13407
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13407
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13407
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13407
68d8f0410d4342a1a6d2687b0deeb24c,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13407
68d8f0410d4342a1a6d2687b0deeb24c,camera_one,all_azimuth,0-50,2,7
68d8f0410d4342a1a6d2687b0deeb24c,camera_one,all_azimuth,50-100,5,7
68d8f0410d4342a1a6d2687b0deeb24c,camera_one,all_azimuth,100-150,0,7
68d8f0410d4342a1a6d2687b0deeb24c,camera_one,all_azimuth,150-400,0,7
68d8f0410d4342a1a6d2687b0deeb24c,camera_one,all_azimuth,>=400,0,7
68d8f0410d4342a1a6d2687b0deeb24c,camera_one,forward_30deg,0-50,2,7
68d8f0410d4342a1a6d2687b0deeb24c,camera_one,forward_30deg,50-100,5,7
68d8f0410d4342a1a6d2687b0deeb24c,camera_one,forward_30deg,100-150,0,7
68d8f0410d4342a1a6d2687b0deeb24c,camera_one,forward_30deg,150-400,0,7
68d8f0410d4342a1a6d2687b0deeb24c,camera_one,forward_30deg,>=400,0,7
68d8f0410d4342a1a6d2687b0deeb24c,camera_four,all_azimuth,0-50,8,18
68d8f0410d4342a1a6d2687b0deeb24c,camera_four,all_azimuth,50-100,10,18
68d8f0410d4342a1a6d2687b0deeb24c,camera_four,all_azimuth,100-150,0,18
68d8f0410d4342a1a6d2687b0deeb24c,camera_four,all_azimuth,150-400,0,18
68d8f0410d4342a1a6d2687b0deeb24c,camera_four,all_azimuth,>=400,0,18
68d8f0410d4342a1a6d2687b0deeb24c,camera_four,forward_30deg,0-50,8,18
68d8f0410d4342a1a6d2687b0deeb24c,camera_four,forward_30deg,50-100,10,18
68d8f0410d4342a1a6d2687b0deeb24c,camera_four,forward_30deg,100-150,0,18
68d8f0410d4342a1a6d2687b0deeb24c,camera_four,forward_30deg,150-400,0,18
68d8f0410d4342a1a6d2687b0deeb24c,camera_four,forward_30deg,>=400,0,18
68d8f0410d4342a1a6d2687b0deeb24c,ground_truth,all_azimuth,0-50,8,35
68d8f0410d4342a1a6d2687b0deeb24c,ground_truth,all_azimuth,50-100,8,35
68d8f0410d4342a1a6d2687b0deeb24c,ground_truth,all_azimuth,100-150,14,35
68d8f0410d4342a1a6d2687b0deeb24c,ground_truth,all_azimuth,150-400,5,35
68d8f0410d4342a1a6d2687b0deeb24c,ground_truth,all_azimuth,>=400,0,35
68d8f0410d4342a1a6d2687b0deeb24c,ground_truth,forward_30deg,0-50,2,16
68d8f0410d4342a1a6d2687b0deeb24c,ground_truth,forward_30deg,50-100,4,16
68d8f0410d4342a1a6d2687b0deeb24c,ground_truth,forward_30deg,100-150,7,16
68d8f0410d4342a1a6d2687b0deeb24c,ground_truth,forward_30deg,150-400,3,16
68d8f0410d4342a1a6d2687b0deeb24c,ground_truth,forward_30deg,>=400,0,16
3c15136415cb4333964d4cc2936356dd,RADAR_LEFT_FRONT,all_azimuth,0-50,210,477
3c15136415cb4333964d4cc2936356dd,RADAR_LEFT_FRONT,all_azimuth,50-100,147,477
3c15136415cb4333964d4cc2936356dd,RADAR_LEFT_FRONT,all_azimuth,100-150,74,477
3c15136415cb4333964d4cc2936356dd,RADAR_LEFT_FRONT,all_azimuth,150-400,46,477
3c15136415cb4333964d4cc2936356dd,RADAR_LEFT_FRONT,all_azimuth,>=400,0,477
3c15136415cb4333964d4cc2936356dd,RADAR_LEFT_FRONT,forward_30deg,0-50,161,414
3c15136415cb4333964d4cc2936356dd,RADAR_LEFT_FRONT,forward_30deg,50-100,141,414
3c15136415cb4333964d4cc2936356dd,RADAR_LEFT_FRONT,forward_30deg,100-150,70,414
3c15136415cb4333964d4cc2936356dd,RADAR_LEFT_FRONT,forward_30deg,150-400,42,414
3c15136415cb4333964d4cc2936356dd,RADAR_LEFT_FRONT,forward_30deg,>=400,0,414
3c15136415cb4333964d4cc2936356dd,LIDAR_LEFT,all_azimuth,0-50,55929,73738
3c15136415cb4333964d4cc2936356dd,LIDAR_LEFT,all_azimuth,50-100,14123,73738
3c15136415cb4333964d4cc2936356dd,LIDAR_LEFT,all_azimuth,100-150,2924,73738
3c15136415cb4333964d4cc2936356dd,LIDAR_LEFT,all_azimuth,150-400,762,73738
3c15136415cb4333964d4cc2936356dd,LIDAR_LEFT,all_azimuth,>=400,0,73738
3c15136415cb4333964d4cc2936356dd,LIDAR_LEFT,forward_30deg,0-50,18103,21960
3c15136415cb4333964d4cc2936356dd,LIDAR_LEFT,forward_30deg,50-100,2093,21960
3c15136415cb4333964d4cc2936356dd,LIDAR_LEFT,forward_30deg,100-150,1459,21960
3c15136415cb4333964d4cc2936356dd,LIDAR_LEFT,forward_30deg,150-400,305,21960
3c15136415cb4333964d4cc2936356dd,LIDAR_LEFT,forward_30deg,>=400,0,21960
3c15136415cb4333964d4cc2936356dd,LIDAR_TOP_FRONT,all_azimuth,0-50,19099,19106
3c15136415cb4333964d4cc2936356dd,LIDAR_TOP_FRONT,all_azimuth,50-100,7,19106
3c15136415cb4333964d4cc2936356dd,LIDAR_TOP_FRONT,all_azimuth,100-150,0,19106
3c15136415cb4333964d4cc2936356dd,LIDAR_TOP_FRONT,all_azimuth,150-400,0,19106
3c15136415cb4333964d4cc2936356dd,LIDAR_TOP_FRONT,all_azimuth,>=400,0,19106
3c15136415cb4333964d4cc2936356dd,LIDAR_TOP_FRONT,forward_30deg,0-50,13579,13579
3c15136415cb4333964d4cc2936356dd,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13579
3c15136415cb4333964d4cc2936356dd,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13579
3c15136415cb4333964d4cc2936356dd,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13579
3c15136415cb4333964d4cc2936356dd,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13579
3c15136415cb4333964d4cc2936356dd,camera_one,all_azimuth,0-50,3,4
3c15136415cb4333964d4cc2936356dd,camera_one,all_azimuth,50-100,1,4
3c15136415cb4333964d4cc2936356dd,camera_one,all_azimuth,100-150,0,4
3c15136415cb4333964d4cc2936356dd,camera_one,all_azimuth,150-400,0,4
3c15136415cb4333964d4cc2936356dd,camera_one,all_azimuth,>=400,0,4
3c15136415cb4333964d4cc2936356dd,camera_one,forward_30deg,0-50,3,4
3c15136415cb4333964d4cc2936356dd,camera_one,forward_30deg,50-100,1,4
3c15136415cb4333964d4cc2936356dd,camera_one,forward_30deg,100-150,0,4
3c15136415cb4333964d4cc2936356dd,camera_one,forward_30deg,150-400,0,4
3c15136415cb4333964d4cc2936356dd,camera_one,forward_30deg,>=400,0,4
3c15136415cb4333964d4cc2936356dd,camera_four,all_azimuth,0-50,14,19
3c15136415cb4333964d4cc2936356dd,camera_four,all_azimuth,50-100,5,19
3c15136415cb4333964d4cc2936356dd,camera_four,all_azimuth,100-150,0,19
3c15136415cb4333964d4cc2936356dd,camera_four,all_azimuth,150-400,0,19
3c15136415cb4333964d4cc2936356dd,camera_four,all_azimuth,>=400,0,19
3c15136415cb4333964d4cc2936356dd,camera_four,forward_30deg,0-50,14,17
3c15136415cb4333964d4cc2936356dd,camera_four,forward_30deg,50-100,3,17
3c15136415cb4333964d4cc2936356dd,camera_four,forward_30deg,100-150,0,17
3c15136415cb4333964d4cc2936356dd,camera_four,forward_30deg,150-400,0,17
3c15136415cb4333964d4cc2936356dd,camera_four,forward_30deg,>=400,0,17
3c15136415cb4333964d4cc2936356dd,ground_truth,all_azimuth,0-50,5,31
3c15136415cb4333964d4cc2936356dd,ground_truth,all_azimuth,50-100,10,31
3c15136415cb4333964d4cc2936356dd,ground_truth,all_azimuth,100-150,10,31
3c15136415cb4333964d4cc2936356dd,ground_truth,all_azimuth,150-400,6,31
3c15136415cb4333964d4cc2936356dd,ground_truth,all_azimuth,>=400,0,31
3c15136415cb4333964d4cc2936356dd,ground_truth,forward_30deg,0-50,2,15
3c15136415cb4333964d4cc2936356dd,ground_truth,forward_30deg,50-100,5,15
3c15136415cb4333964d4cc2936356dd,ground_truth,forward_30deg,100-150,4,15
3c15136415cb4333964d4cc2936356dd,ground_truth,forward_30deg,150-400,4,15
3c15136415cb4333964d4cc2936356dd,ground_truth,forward_30deg,>=400,0,15
39dae22600564a6b9c130435f3475a77,RADAR_LEFT_FRONT,all_azimuth,0-50,213,483
39dae22600564a6b9c130435f3475a77,RADAR_LEFT_FRONT,all_azimuth,50-100,137,483
39dae22600564a6b9c130435f3475a77,RADAR_LEFT_FRONT,all_azimuth,100-150,86,483
39dae22600564a6b9c130435f3475a77,RADAR_LEFT_FRONT,all_azimuth,150-400,47,483
39dae22600564a6b9c130435f3475a77,RADAR_LEFT_FRONT,all_azimuth,>=400,0,483
39dae22600564a6b9c130435f3475a77,RADAR_LEFT_FRONT,forward_30deg,0-50,187,445
39dae22600564a6b9c130435f3475a77,RADAR_LEFT_FRONT,forward_30deg,50-100,128,445
39dae22600564a6b9c130435f3475a77,RADAR_LEFT_FRONT,forward_30deg,100-150,83,445
39dae22600564a6b9c130435f3475a77,RADAR_LEFT_FRONT,forward_30deg,150-400,47,445
39dae22600564a6b9c130435f3475a77,RADAR_LEFT_FRONT,forward_30deg,>=400,0,445
39dae22600564a6b9c130435f3475a77,LIDAR_LEFT,all_azimuth,0-50,59113,75749
39dae22600564a6b9c130435f3475a77,LIDAR_LEFT,all_azimuth,50-100,12102,75749
39dae22600564a6b9c130435f3475a77,LIDAR_LEFT,all_azimuth,100-150,3683,75749
39dae22600564a6b9c130435f3475a77,LIDAR_LEFT,all_azimuth,150-400,851,75749
39dae22600564a6b9c130435f3475a77,LIDAR_LEFT,all_azimuth,>=400,0,75749
39dae22600564a6b9c130435f3475a77,LIDAR_LEFT,forward_30deg,0-50,18518,22357
39dae22600564a6b9c130435f3475a77,LIDAR_LEFT,forward_30deg,50-100,2506,22357
39dae22600564a6b9c130435f3475a77,LIDAR_LEFT,forward_30deg,100-150,968,22357
39dae22600564a6b9c130435f3475a77,LIDAR_LEFT,forward_30deg,150-400,365,22357
39dae22600564a6b9c130435f3475a77,LIDAR_LEFT,forward_30deg,>=400,0,22357
39dae22600564a6b9c130435f3475a77,LIDAR_TOP_FRONT,all_azimuth,0-50,20127,20127
39dae22600564a6b9c130435f3475a77,LIDAR_TOP_FRONT,all_azimuth,50-100,0,20127
39dae22600564a6b9c130435f3475a77,LIDAR_TOP_FRONT,all_azimuth,100-150,0,20127
39dae22600564a6b9c130435f3475a77,LIDAR_TOP_FRONT,all_azimuth,150-400,0,20127
39dae22600564a6b9c130435f3475a77,LIDAR_TOP_FRONT,all_azimuth,>=400,0,20127
39dae22600564a6b9c130435f3475a77,LIDAR_TOP_FRONT,forward_30deg,0-50,13652,13652
39dae22600564a6b9c130435f3475a77,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13652
39dae22600564a6b9c130435f3475a77,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13652
39dae22600564a6b9c130435f3475a77,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13652
39dae22600564a6b9c130435f3475a77,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13652
39dae22600564a6b9c130435f3475a77,camera_one,all_azimuth,0-50,5,11
39dae22600564a6b9c130435f3475a77,camera_one,all_azimuth,50-100,2,11
39dae22600564a6b9c130435f3475a77,camera_one,all_azimuth,100-150,4,11
39dae22600564a6b9c130435f3475a77,camera_one,all_azimuth,150-400,0,11
39dae22600564a6b9c130435f3475a77,camera_one,all_azimuth,>=400,0,11
39dae22600564a6b9c130435f3475a77,camera_one,forward_30deg,0-50,5,11
39dae22600564a6b9c130435f3475a77,camera_one,forward_30deg,50-100,2,11
39dae22600564a6b9c130435f3475a77,camera_one,forward_30deg,100-150,4,11
39dae22600564a6b9c130435f3475a77,camera_one,forward_30deg,150-400,0,11
39dae22600564a6b9c130435f3475a77,camera_one,forward_30deg,>=400,0,11
39dae22600564a6b9c130435f3475a77,camera_four,all_azimuth,0-50,6,15
39dae22600564a6b9c130435f3475a77,camera_four,all_azimuth,50-100,3,15
39dae22600564a6b9c130435f3475a77,camera_four,all_azimuth,100-150,6,15
39dae22600564a6b9c130435f3475a77,camera_four,all_azimuth,150-400,0,15
39dae22600564a6b9c130435f3475a77,camera_four,all_azimuth,>=400,0,15
39dae22600564a6b9c130435f3475a77,camera_four,forward_30deg,0-50,6,14
39dae22600564a6b9c130435f3475a77,camera_four,forward_30deg,50-100,2,14
39dae22600564a6b9c130435f3475a77,camera_four,forward_30deg,100-150,6,14
39dae22600564a6b9c130435f3475a77,camera_four,forward_30deg,150-400,0,14
39dae22600564a6b9c130435f3475a77,camera_four,forward_30deg,>=400,0,14
39dae22600564a6b9c130435f3475a77,ground_truth,all_azimuth,0-50,5,30
39dae22600564a6b9c130435f3475a77,ground_truth,all_azimuth,50-100,11,30
39dae22600564a6b9c130435f3475a77,ground_truth,all_azimuth,100-150,9,30
39dae22600564a6b9c130435f3475a77,ground_truth,all_azimuth,150-400,5,30
39dae22600564a6b9c130435f3475a77,ground_truth,all_azimuth,>=400,0,30
39dae22600564a6b9c130435f3475a77,ground_truth,forward_30deg,0-50,2,13
39dae22600564a6b9c130435f3475a77,ground_truth,forward_30deg,50-100,5,13
39dae22600564a6b9c130435f3475a77,ground_truth,forward_30deg,100-150,4,13
39dae22600564a6b9c130435f3475a77,ground_truth,forward_30deg,150-400,2,13
39dae22600564a6b9c130435f3475a77,ground_truth,forward_30deg,>=400,0,13
a9b293108091418c9170311735a14d38,RADAR_LEFT_FRONT,all_azimuth,0-50,214,451
a9b293108091418c9170311735a14d38,RADAR_LEFT_FRONT,all_azimuth,50-100,117,451
a9b293108091418c9170311735a14d38,RADAR_LEFT_FRONT,all_azimuth,100-150,82,451
a9b293108091418c9170311735a14d38,RADAR_LEFT_FRONT,all_azimuth,150-400,38,451
a9b293108091418c9170311735a14d38,RADAR_LEFT_FRONT,all_azimuth,>=400,0,451
a9b293108091418c9170311735a14d38,RADAR_LEFT_FRONT,forward_30deg,0-50,162,381
a9b293108091418c9170311735a14d38,RADAR_LEFT_FRONT,forward_30deg,50-100,104,381
a9b293108091418c9170311735a14d38,RADAR_LEFT_FRONT,forward_30deg,100-150,79,381
a9b293108091418c9170311735a14d38,RADAR_LEFT_FRONT,forward_30deg,150-400,36,381
a9b293108091418c9170311735a14d38,RADAR_LEFT_FRONT,forward_30deg,>=400,0,381
a9b293108091418c9170311735a14d38,LIDAR_LEFT,all_azimuth,0-50,59798,75872
a9b293108091418c9170311735a14d38,LIDAR_LEFT,all_azimuth,50-100,11919,75872
a9b293108091418c9170311735a14d38,LIDAR_LEFT,all_azimuth,100-150,3098,75872
a9b293108091418c9170311735a14d38,LIDAR_LEFT,all_azimuth,150-400,1057,75872
a9b293108091418c9170311735a14d38,LIDAR_LEFT,all_azimuth,>=400,0,75872
a9b293108091418c9170311735a14d38,LIDAR_LEFT,forward_30deg,0-50,18133,21964
a9b293108091418c9170311735a14d38,LIDAR_LEFT,forward_30deg,50-100,2277,21964
a9b293108091418c9170311735a14d38,LIDAR_LEFT,forward_30deg,100-150,1081,21964
a9b293108091418c9170311735a14d38,LIDAR_LEFT,forward_30deg,150-400,473,21964
a9b293108091418c9170311735a14d38,LIDAR_LEFT,forward_30deg,>=400,0,21964
a9b293108091418c9170311735a14d38,LIDAR_TOP_FRONT,all_azimuth,0-50,20866,20872
a9b293108091418c9170311735a14d38,LIDAR_TOP_FRONT,all_azimuth,50-100,6,20872
a9b293108091418c9170311735a14d38,LIDAR_TOP_FRONT,all_azimuth,100-150,0,20872
a9b293108091418c9170311735a14d38,LIDAR_TOP_FRONT,all_azimuth,150-400,0,20872
a9b293108091418c9170311735a14d38,LIDAR_TOP_FRONT,all_azimuth,>=400,0,20872
a9b293108091418c9170311735a14d38,LIDAR_TOP_FRONT,forward_30deg,0-50,13550,13552
a9b293108091418c9170311735a14d38,LIDAR_TOP_FRONT,forward_30deg,50-100,2,13552
a9b293108091418c9170311735a14d38,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13552
a9b293108091418c9170311735a14d38,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13552
a9b293108091418c9170311735a14d38,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13552
a9b293108091418c9170311735a14d38,camera_one,all_azimuth,0-50,2,5
a9b293108091418c9170311735a14d38,camera_one,all_azimuth,50-100,3,5
a9b293108091418c9170311735a14d38,camera_one,all_azimuth,100-150,0,5
a9b293108091418c9170311735a14d38,camera_one,all_azimuth,150-400,0,5
a9b293108091418c9170311735a14d38,camera_one,all_azimuth,>=400,0,5
a9b293108091418c9170311735a14d38,camera_one,forward_30deg,0-50,2,2
a9b293108091418c9170311735a14d38,camera_one,forward_30deg,50-100,0,2
a9b293108091418c9170311735a14d38,camera_one,forward_30deg,100-150,0,2
a9b293108091418c9170311735a14d38,camera_one,forward_30deg,150-400,0,2
a9b293108091418c9170311735a14d38,camera_one,forward_30deg,>=400,0,2
a9b293108091418c9170311735a14d38,camera_four,all_azimuth,0-50,10,16
a9b293108091418c9170311735a14d38,camera_four,all_azimuth,50-100,6,16
a9b293108091418c9170311735a14d38,camera_four,all_azimuth,100-150,0,16
a9b293108091418c9170311735a14d38,camera_four,all_azimuth,150-400,0,16
a9b293108091418c9170311735a14d38,camera_four,all_azimuth,>=400,0,16
a9b293108091418c9170311735a14d38,camera_four,forward_30deg,0-50,5,5
a9b293108091418c9170311735a14d38,camera_four,forward_30deg,50-100,0,5
a9b293108091418c9170311735a14d38,camera_four,forward_30deg,100-150,0,5
a9b293108091418c9170311735a14d38,camera_four,forward_30deg,150-400,0,5
a9b293108091418c9170311735a14d38,camera_four,forward_30deg,>=400,0,5
a9b293108091418c9170311735a14d38,ground_truth,all_azimuth,0-50,8,31
a9b293108091418c9170311735a14d38,ground_truth,all_azimuth,50-100,9,31
a9b293108091418c9170311735a14d38,ground_truth,all_azimuth,100-150,8,31
a9b293108091418c9170311735a14d38,ground_truth,all_azimuth,150-400,6,31
a9b293108091418c9170311735a14d38,ground_truth,all_azimuth,>=400,0,31
a9b293108091418c9170311735a14d38,ground_truth,forward_30deg,0-50,2,13
a9b293108091418c9170311735a14d38,ground_truth,forward_30deg,50-100,4,13
a9b293108091418c9170311735a14d38,ground_truth,forward_30deg,100-150,5,13
a9b293108091418c9170311735a14d38,ground_truth,forward_30deg,150-400,2,13
a9b293108091418c9170311735a14d38,ground_truth,forward_30deg,>=400,0,13
6f6b53e9b5144d3eb5efa6759877586e,RADAR_LEFT_FRONT,all_azimuth,0-50,168,430
6f6b53e9b5144d3eb5efa6759877586e,RADAR_LEFT_FRONT,all_azimuth,50-100,129,430
6f6b53e9b5144d3eb5efa6759877586e,RADAR_LEFT_FRONT,all_azimuth,100-150,87,430
6f6b53e9b5144d3eb5efa6759877586e,RADAR_LEFT_FRONT,all_azimuth,150-400,46,430
6f6b53e9b5144d3eb5efa6759877586e,RADAR_LEFT_FRONT,all_azimuth,>=400,0,430
6f6b53e9b5144d3eb5efa6759877586e,RADAR_LEFT_FRONT,forward_30deg,0-50,132,380
6f6b53e9b5144d3eb5efa6759877586e,RADAR_LEFT_FRONT,forward_30deg,50-100,122,380
6f6b53e9b5144d3eb5efa6759877586e,RADAR_LEFT_FRONT,forward_30deg,100-150,80,380
6f6b53e9b5144d3eb5efa6759877586e,RADAR_LEFT_FRONT,forward_30deg,150-400,46,380
6f6b53e9b5144d3eb5efa6759877586e,RADAR_LEFT_FRONT,forward_30deg,>=400,0,380
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_LEFT,all_azimuth,0-50,60888,77523
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_LEFT,all_azimuth,50-100,12417,77523
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_LEFT,all_azimuth,100-150,3240,77523
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_LEFT,all_azimuth,150-400,978,77523
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_LEFT,all_azimuth,>=400,0,77523
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_LEFT,forward_30deg,0-50,18092,21776
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_LEFT,forward_30deg,50-100,1917,21776
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_LEFT,forward_30deg,100-150,1239,21776
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_LEFT,forward_30deg,150-400,528,21776
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_LEFT,forward_30deg,>=400,0,21776
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_TOP_FRONT,all_azimuth,0-50,20959,20959
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_TOP_FRONT,all_azimuth,50-100,0,20959
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_TOP_FRONT,all_azimuth,100-150,0,20959
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_TOP_FRONT,all_azimuth,150-400,0,20959
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_TOP_FRONT,all_azimuth,>=400,0,20959
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_TOP_FRONT,forward_30deg,0-50,13476,13476
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13476
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13476
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13476
6f6b53e9b5144d3eb5efa6759877586e,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13476
6f6b53e9b5144d3eb5efa6759877586e,camera_one,all_azimuth,0-50,3,3
6f6b53e9b5144d3eb5efa6759877586e,camera_one,all_azimuth,50-100,0,3
6f6b53e9b5144d3eb5efa6759877586e,camera_one,all_azimuth,100-150,0,3
6f6b53e9b5144d3eb5efa6759877586e,camera_one,all_azimuth,150-400,0,3
6f6b53e9b5144d3eb5efa6759877586e,camera_one,all_azimuth,>=400,0,3
6f6b53e9b5144d3eb5efa6759877586e,camera_one,forward_30deg,0-50,3,3
6f6b53e9b5144d3eb5efa6759877586e,camera_one,forward_30deg,50-100,0,3
6f6b53e9b5144d3eb5efa6759877586e,camera_one,forward_30deg,100-150,0,3
6f6b53e9b5144d3eb5efa6759877586e,camera_one,forward_30deg,150-400,0,3
6f6b53e9b5144d3eb5efa6759877586e,camera_one,forward_30deg,>=400,0,3
