scenario,class_id,class,band_m,points
2022-09-21_garching_uebungsplatz_2,60,barrel,50-100,0
2022-09-21_garching_uebungsplatz_2,60,barrel,100-150,0
2022-09-21_garching_uebungsplatz_2,60,barrel,150-400,0
2022-09-21_garching_uebungsplatz_2,60,barrel,>=400,0
2022-09-21_garching_uebungsplatz_2,61,pipe,0-50,0
2022-09-21_garching_uebungsplatz_2,61,pipe,50-100,0
2022-09-21_garching_uebungsplatz_2,61,pipe,100-150,0
2022-09-21_garching_uebungsplatz_2,61,pipe,150-400,0
2022-09-21_garching_uebungsplatz_2,61,pipe,>=400,0
2022-09-21_garching_uebungsplatz_2,62,tree_root,0-50,0
2022-09-21_garching_uebungsplatz_2,62,tree_root,50-100,0
2022-09-21_garching_uebungsplatz_2,62,tree_root,100-150,0
2022-09-21_garching_uebungsplatz_2,62,tree_root,150-400,0
2022-09-21_garching_uebungsplatz_2,62,tree_root,>=400,0
2022-09-21_garching_uebungsplatz_2,63,military_vehicle,0-50,0
2022-09-21_garching_uebungsplatz_2,63,military_vehicle,50-100,0
2022-09-21_garching_uebungsplatz_2,63,military_vehicle,100-150,0
2022-09-21_garching_uebungsplatz_2,63,military_vehicle,150-400,0
2022-09-21_garching_uebungsplatz_2,63,military_vehicle,>=400,0
2022-12-07_aying_hills,0,undefined,0-50,1526
2022-12-07_aying_hills,0,undefined,50-100,954
2022-12-07_aying_hills,0,undefined,100-150,498
2022-12-07_aying_hills,0,undefined,150-400,255
2022-12-07_aying_hills,0,undefined,>=400,0
2022-12-07_aying_hills,1,traffic_cone,0-50,0
2022-12-07_aying_hills,1,traffic_cone,50-100,0
2022-12-07_aying_hills,1,traffic_cone,100-150,0
2022-12-07_aying_hills,1,traffic_cone,150-400,0
2022-12-07_aying_hills,1,traffic_cone,>=400,0
2022-12-07_aying_hills,2,snow,0-50,965981
2022-12-07_aying_hills,2,snow,50-100,44357
2022-12-07_aying_hills,2,snow,100-150,4543
2022-12-07_aying_hills,2,snow,150-400,1121
2022-12-07_aying_hills,2,snow,>=400,0
2022-12-07_aying_hills,3,cobble,0-50,38212
2022-12-07_aying_hills,3,cobble,50-100,176
2022-12-07_aying_hills,3,cobble,100-150,22
2022-12-07_aying_hills,3,cobble,150-400,0
2022-12-07_aying_hills,3,cobble,>=400,0
2022-12-07_aying_hills,4,obstacle,0-50,106487
2022-12-07_aying_hills,4,obstacle,50-100,2470
2022-12-07_aying_hills,4,obstacle,100-150,742
2022-12-07_aying_hills,4,obstacle,150-400,75
2022-12-07_aying_hills,4,obstacle,>=400,0
2022-12-07_aying_hills,5,leaves,0-50,259709
2022-12-07_aying_hills,5,leaves,50-100,507
2022-12-07_aying_hills,5,leaves,100-150,314
2022-12-07_aying_hills,5,leaves,150-400,98
2022-12-07_aying_hills,5,leaves,>=400,0
2022-12-07_aying_hills,6,street_light,0-50,11944
2022-12-07_aying_hills,6,street_light,50-100,91
2022-12-07_aying_hills,6,street_light,100-150,0
2022-12-07_aying_hills,6,street_light,150-400,0
2022-12-07_aying_hills,6,street_light,>=400,0
2022-12-07_aying_hills,7,bikeway,0-50,0
2022-12-07_aying_hills,7,bikeway,50-100,0
2022-12-07_aying_hills,7,bikeway,100-150,0
2022-12-07_aying_hills,7,bikeway,150-400,0
2022-12-07_aying_hills,7,bikeway,>=400,0
2022-12-07_aying_hills,8,ego_vehicle,0-50,45930
2022-12-07_aying_hills,8,ego_vehicle,50-100,0
2022-12-07_aying_hills,8,ego_vehicle,100-150,0
2022-12-07_aying_hills,8,ego_vehicle,150-400,0
2022-12-07_aying_hills,8,ego_vehicle,>=400,0
2022-12-07_aying_hills,9,pedestrian_crossing,0-50,0
2022-12-07_aying_hills,9,pedestrian_crossing,50-100,0
2022-12-07_aying_hills,9,pedestrian_crossing,100-150,0
2022-12-07_aying_hills,9,pedestrian_crossing,150-400,0
2022-12-07_aying_hills,9,pedestrian_crossing,>=400,0
2022-12-07_aying_hills,10,road_block,0-50,79
2022-12-07_aying_hills,10,road_block,50-100,0
2022-12-07_aying_hills,10,road_block,100-150,0
2022-12-07_aying_hills,10,road_block,150-400,0
2022-12-07_aying_hills,10,road_block,>=400,0
2022-12-07_aying_hills,11,road_marking,0-50,859
2022-12-07_aying_hills,11,road_marking,50-100,0
2022-12-07_aying_hills,11,road_marking,100-150,0
2022-12-07_aying_hills,11,road_marking,150-400,0
2022-12-07_aying_hills,11,road_marking,>=400,0
2022-12-07_aying_hills,12,car,0-50,40452
2022-12-07_aying_hills,12,car,50-100,498
2022-12-07_aying_hills,12,car,100-150,261
2022-12-07_aying_hills,12,car,150-400,29
2022-12-07_aying_hills,12,car,>=400,0
2022-12-07_aying_hills,13,bicycle,0-50,42
2022-12-07_aying_hills,13,bicycle,50-100,0
2022-12-07_aying_hills,13,bicycle,100-150,0
2022-12-07_aying_hills,13,bicycle,150-400,0
2022-12-07_aying_hills,13,bicycle,>=400,0
2022-12-07_aying_hills,14,person,0-50,1068
2022-12-07_aying_hills,14,person,50-100,27
2022-12-07_aying_hills,14,person,100-150,0
2022-12-07_aying_hills,14,person,150-400,0
2022-12-07_aying_hills,14,person,>=400,0
2022-12-07_aying_hills,15,bus,0-50,0
2022-12-07_aying_hills,15,bus,50-100,0
2022-12-07_aying_hills,15,bus,100-150,0
2022-12-07_aying_hills,15,bus,150-400,0
2022-12-07_aying_hills,15,bus,>=400,0
2022-12-07_aying_hills,16,forest,0-50,8373222
2022-12-07_aying_hills,16,forest,50-100,1940258
2022-12-07_aying_hills,16,forest,100-150,837343
2022-12-07_aying_hills,16,forest,150-400,447058
2022-12-07_aying_hills,16,forest,>=400,0
2022-12-07_aying_hills,17,bush,0-50,825359
2022-12-07_aying_hills,17,bush,50-100,55204
2022-12-07_aying_hills,17,bush,100-150,23279
2022-12-07_aying_hills,17,bush,150-400,8947
2022-12-07_aying_hills,17,bush,>=400,0
2022-12-07_aying_hills,18,moss,0-50,0
2022-12-07_aying_hills,18,moss,50-100,0
2022-12-07_aying_hills,18,moss,100-150,0
2022-12-07_aying_hills,18,moss,150-400,0
2022-12-07_aying_hills,18,moss,>=400,0
2022-12-07_aying_hills,19,traffic_light,0-50,0
2022-12-07_aying_hills,19,traffic_light,50-100,0
2022-12-07_aying_hills,19,traffic_light,100-150,0
2022-12-07_aying_hills,19,traffic_light,150-400,0
2022-12-07_aying_hills,19,traffic_light,>=400,0
2022-12-07_aying_hills,20,motorcycle,0-50,0
2022-12-07_aying_hills,20,motorcycle,50-100,0
2022-12-07_aying_hills,20,motorcycle,100-150,0
2022-12-07_aying_hills,20,motorcycle,150-400,0
2022-12-07_aying_hills,20,motorcycle,>=400,0
2022-12-07_aying_hills,21,sidewalk,0-50,8947
2022-12-07_aying_hills,21,sidewalk,50-100,351
2022-12-07_aying_hills,21,sidewalk,100-150,0
2022-12-07_aying_hills,21,sidewalk,150-400,0
2022-12-07_aying_hills,21,sidewalk,>=400,0
2022-12-07_aying_hills,22,curb,0-50,3787
2022-12-07_aying_hills,22,curb,50-100,100
2022-12-07_aying_hills,22,curb,100-150,0
2022-12-07_aying_hills,22,curb,150-400,0
2022-12-07_aying_hills,22,curb,>=400,0
2022-12-07_aying_hills,23,asphalt,0-50,406978
2022-12-07_aying_hills,23,asphalt,50-100,16143
2022-12-07_aying_hills,23,asphalt,100-150,839
2022-12-07_aying_hills,23,asphalt,150-400,92
2022-12-07_aying_hills,23,asphalt,>=400,0
2022-12-07_aying_hills,24,gravel,0-50,488518
2022-12-07_aying_hills,24,gravel,50-100,18177
2022-12-07_aying_hills,24,gravel,100-150,746
2022-12-07_aying_hills,24,gravel,150-400,13
2022-12-07_aying_hills,24,gravel,>=400,0
2022-12-07_aying_hills,25,boom_barrier,0-50,0
2022-12-07_aying_hills,25,boom_barrier,50-100,0
2022-12-07_aying_hills,25,boom_barrier,100-150,0
2022-12-07_aying_hills,25,boom_barrier,150-400,0
2022-12-07_aying_hills,25,boom_barrier,>=400,0
2022-12-07_aying_hills,26,rail_track,0-50,0
2022-12-07_aying_hills,26,rail_track,50-100,0
2022-12-07_aying_hills,26,rail_track,100-150,0
2022-12-07_aying_hills,26,rail_track,150-400,0
2022-12-07_aying_hills,26,rail_track,>=400,0
2022-12-07_aying_hills,27,tree_crown,0-50,339021
2022-12-07_aying_hills,27,tree_crown,50-100,74635
2022-12-07_aying_hills,27,tree_crown,100-150,16987
2022-12-07_aying_hills,27,tree_crown,150-400,4661
2022-12-07_aying_hills,27,tree_crown,>=400,0
2022-12-07_aying_hills,28,tree_trunk,0-50,3340671
2022-12-07_aying_hills,28,tree_trunk,50-100,467547
2022-12-07_aying_hills,28,tree_trunk,100-150,54660
2022-12-07_aying_hills,28,tree_trunk,150-400,9352
2022-12-07_aying_hills,28,tree_trunk,>=400,0
2022-12-07_aying_hills,29,debris,0-50,10468
2022-12-07_aying_hills,29,debris,50-100,1090
2022-12-07_aying_hills,29,debris,100-150,195
2022-12-07_aying_hills,29,debris,150-400,115
2022-12-07_aying_hills,29,debris,>=400,0
2022-12-07_aying_hills,30,crops,0-50,0
2022-12-07_aying_hills,30,crops,50-100,0
2022-12-07_aying_hills,30,crops,100-150,0
2022-12-07_aying_hills,30,crops,150-400,0
2022-12-07_aying_hills,30,crops,>=400,0
2022-12-07_aying_hills,31,soil,0-50,223667
2022-12-07_aying_hills,31,soil,50-100,3806
2022-12-07_aying_hills,31,soil,100-150,223
2022-12-07_aying_hills,31,soil,150-400,0
2022-12-07_aying_hills,31,soil,>=400,0
2022-12-07_aying_hills,32,rider,0-50,303
2022-12-07_aying_hills,32,rider,50-100,0
2022-12-07_aying_hills,32,rider,100-150,0
2022-12-07_aying_hills,32,rider,150-400,0
2022-12-07_aying_hills,32,rider,>=400,0
2022-12-07_aying_hills,33,animal,0-50,608
2022-12-07_aying_hills,33,animal,50-100,170
2022-12-07_aying_hills,33,animal,100-150,0
2022-12-07_aying_hills,33,animal,150-400,0
2022-12-07_aying_hills,33,animal,>=400,0
2022-12-07_aying_hills,34,truck,0-50,1860
2022-12-07_aying_hills,34,truck,50-100,259
2022-12-07_aying_hills,34,truck,100-150,0
2022-12-07_aying_hills,34,truck,150-400,0
2022-12-07_aying_hills,34,truck,>=400,0
2022-12-07_aying_hills,35,on_rails,0-50,0
2022-12-07_aying_hills,35,on_rails,50-100,0
2022-12-07_aying_hills,35,on_rails,100-150,0
2022-12-07_aying_hills,35,on_rails,150-400,0
2022-12-07_aying_hills,35,on_rails,>=400,0
2022-12-07_aying_hills,36,caravan,0-50,11464
2022-12-07_aying_hills,36,caravan,50-100,130
2022-12-07_aying_hills,36,caravan,100-150,0
2022-12-07_aying_hills,36,caravan,150-400,0
2022-12-07_aying_hills,36,caravan,>=400,0
2022-12-07_aying_hills,37,trailer,0-50,6193
2022-12-07_aying_hills,37,trailer,50-100,207
2022-12-07_aying_hills,37,trailer,100-150,0
2022-12-07_aying_hills,37,trailer,150-400,0
2022-12-07_aying_hills,37,trailer,>=400,0
2022-12-07_aying_hills,38,building,0-50,1419633
2022-12-07_aying_hills,38,building,50-100,118703
2022-12-07_aying_hills,38,building,100-150,21466
2022-12-07_aying_hills,38,building,150-400,5953
2022-12-07_aying_hills,38,building,>=400,0
2022-12-07_aying_hills,39,wall,0-50,9988
2022-12-07_aying_hills,39,wall,50-100,1177
2022-12-07_aying_hills,39,wall,100-150,0
2022-12-07_aying_hills,39,wall,150-400,0
2022-12-07_aying_hills,39,wall,>=400,0
2022-12-07_aying_hills,40,rock,0-50,9981
2022-12-07_aying_hills,40,rock,50-100,19
2022-12-07_aying_hills,40,rock,100-150,0
2022-12-07_aying_hills,40,rock,150-400,0
2022-12-07_aying_hills,40,rock,>=400,0
2022-12-07_aying_hills,41,fence,0-50,206540
2022-12-07_aying_hills,41,fence,50-100,11955
2022-12-07_aying_hills,41,fence,100-150,1707
2022-12-07_aying_hills,41,fence,150-400,240
2022-12-07_aying_hills,41,fence,>=400,0
2022-12-07_aying_hills,42,guard_rail,0-50,36
2022-12-07_aying_hills,42,guard_rail,50-100,138
2022-12-07_aying_hills,42,guard_rail,100-150,0
2022-12-07_aying_hills,42,guard_rail,150-400,0
2022-12-07_aying_hills,42,guard_rail,>=400,0
2022-12-07_aying_hills,43,bridge,0-50,0
2022-12-07_aying_hills,43,bridge,50-100,0
2022-12-07_aying_hills,43,bridge,100-150,0
2022-12-07_aying_hills,43,bridge,150-400,0
2022-12-07_aying_hills,43,bridge,>=400,0
2022-12-07_aying_hills,44,tunnel,0-50,0
2022-12-07_aying_hills,44,tunnel,50-100,0
2022-12-07_aying_hills,44,tunnel,100-150,0
2022-12-07_aying_hills,44,tunnel,150-400,0
2022-12-07_aying_hills,44,tunnel,>=400,0
2022-12-07_aying_hills,45,pole,0-50,53751
2022-12-07_aying_hills,45,pole,50-100,3266
2022-12-07_aying_hills,45,pole,100-150,392
2022-12-07_aying_hills,45,pole,150-400,40
2022-12-07_aying_hills,45,pole,>=400,0
2022-12-07_aying_hills,46,traffic_sign,0-50,15709
2022-12-07_aying_hills,46,traffic_sign,50-100,105
2022-12-07_aying_hills,46,traffic_sign,100-150,4
2022-12-07_aying_hills,46,traffic_sign,150-400,0
2022-12-07_aying_hills,46,traffic_sign,>=400,0
2022-12-07_aying_hills,47,misc_sign,0-50,77597
2022-12-07_aying_hills,47,misc_sign,50-100,799
2022-12-07_aying_hills,47,misc_sign,100-150,56
2022-12-07_aying_hills,47,misc_sign,150-400,5
2022-12-07_aying_hills,47,misc_sign,>=400,0
2022-12-07_aying_hills,48,barrier_tape,0-50,52
2022-12-07_aying_hills,48,barrier_tape,50-100,0
2022-12-07_aying_hills,48,barrier_tape,100-150,0
2022-12-07_aying_hills,48,barrier_tape,150-400,0
2022-12-07_aying_hills,48,barrier_tape,>=400,0
2022-12-07_aying_hills,49,kick_scooter,0-50,0
2022-12-07_aying_hills,49,kick_scooter,50-100,0
2022-12-07_aying_hills,49,kick_scooter,100-150,0
2022-12-07_aying_hills,49,kick_scooter,150-400,0
2022-12-07_aying_hills,49,kick_scooter,>=400,0
2022-12-07_aying_hills,50,low_grass,0-50,1754004
2022-12-07_aying_hills,50,low_grass,50-100,330105
2022-12-07_aying_hills,50,low_grass,100-150,89082
2022-12-07_aying_hills,50,low_grass,150-400,42874
2022-12-07_aying_hills,50,low_grass,>=400,0
2022-12-07_aying_hills,51,high_grass,0-50,2274283
2022-12-07_aying_hills,51,high_grass,50-100,77056
2022-12-07_aying_hills,51,high_grass,100-150,5244
2022-12-07_aying_hills,51,high_grass,150-400,1888
2022-12-07_aying_hills,51,high_grass,>=400,0
2022-12-07_aying_hills,52,scenery_vegetation,0-50,0
2022-12-07_aying_hills,52,scenery_vegetation,50-100,0
2022-12-07_aying_hills,52,scenery_vegetation,100-150,0
2022-12-07_aying_hills,52,scenery_vegetation,150-400,0
2022-12-07_aying_hills,52,scenery_vegetation,>=400,0
2022-12-07_aying_hills,53,sky,0-50,0
2022-12-07_aying_hills,53,sky,50-100,0
2022-12-07_aying_hills,53,sky,100-150,0
2022-12-07_aying_hills,53,sky,150-400,0
2022-12-07_aying_hills,53,sky,>=400,0
2022-12-07_aying_hills,54,water,0-50,0
2022-12-07_aying_hills,54,water,50-100,0
2022-12-07_aying_hills,54,water,100-150,0
2022-12-07_aying_hills,54,water,150-400,0
2022-12-07_aying_hills,54,water,>=400,0
2022-12-07_aying_hills,55,wire,0-50,1906
2022-12-07_aying_hills,55,wire,50-100,798
2022-12-07_aying_hills,55,wire,100-150,935
2022-12-07_aying_hills,55,wire,150-400,68
2022-12-07_aying_hills,55,wire,>=400,0
2022-12-07_aying_hills,56,outlier,0-50,0
2022-12-07_aying_hills,56,outlier,50-100,0
2022-12-07_aying_hills,56,outlier,100-150,0
2022-12-07_aying_hills,56,outlier,150-400,0
2022-12-07_aying_hills,56,outlier,>=400,0
2022-12-07_aying_hills,57,heavy_machinery,0-50,2058
2022-12-07_aying_hills,57,heavy_machinery,50-100,0
2022-12-07_aying_hills,57,heavy_machinery,100-150,105
2022-12-07_aying_hills,57,heavy_machinery,150-400,0
2022-12-07_aying_hills,57,heavy_machinery,>=400,0
2022-12-07_aying_hills,58,container,0-50,0
2022-12-07_aying_hills,58,container,50-100,0
2022-12-07_aying_hills,58,container,100-150,0
2022-12-07_aying_hills,58,container,150-400,0
2022-12-07_aying_hills,58,container,>=400,0
2022-12-07_aying_hills,59,hedge,0-50,105470
2022-12-07_aying_hills,59,hedge,50-100,457
2022-12-07_aying_hills,59,hedge,100-150,148
2022-12-07_aying_hills,59,hedge,150-400,0
2022-12-07_aying_hills,59,hedge,>=400,0
2022-12-07_aying_hills,60,barrel,0-50,0
2022-12-07_aying_hills,60,barrel,50-100,0
2022-12-07_aying_hills,60,barrel,100-150,0
2022-12-07_aying_hills,60,barrel,150-400,0
2022-12-07_aying_hills,60,barrel,>=400,0
2022-12-07_aying_hills,61,pipe,0-50,0
2022-12-07_aying_hills,61,pipe,50-100,0
2022-12-07_aying_hills,61,pipe,100-150,0
2022-12-07_aying_hills,61,pipe,150-400,0
2022-12-07_aying_hills,61,pipe,>=400,0
2022-12-07_aying_hills,62,tree_root,0-50,0
2022-12-07_aying_hills,62,tree_root,50-100,0
2022-12-07_aying_hills,62,tree_root,100-150,0
2022-12-07_aying_hills,62,tree_root,150-400,0
2022-12-07_aying_hills,62,tree_root,>=400,0
2022-12-07_aying_hills,63,military_vehicle,0-50,0
2022-12-07_aying_hills,63,military_vehicle,50-100,0
2022-12-07_aying_hills,63,military_vehicle,100-150,0
2022-12-07_aying_hills,63,military_vehicle,150-400,0
2022-12-07_aying_hills,63,military_vehicle,>=400,0
2023-01-20_aying_mangfall_2,0,undefined,0-50,3569
2023-01-20_aying_mangfall_2,0,undefined,50-100,645
2023-01-20_aying_mangfall_2,0,undefined,100-150,1919
2023-01-20_aying_mangfall_2,0,undefined,150-400,1450
2023-01-20_aying_mangfall_2,0,undefined,>=400,0
2023-01-20_aying_mangfall_2,1,traffic_cone,0-50,76
2023-01-20_aying_mangfall_2,1,traffic_cone,50-100,0
2023-01-20_aying_mangfall_2,1,traffic_cone,100-150,0
2023-01-20_aying_mangfall_2,1,traffic_cone,150-400,0
2023-01-20_aying_mangfall_2,1,traffic_cone,>=400,0
2023-01-20_aying_mangfall_2,2,snow,0-50,6206561
2023-01-20_aying_mangfall_2,2,snow,50-100,461153
2023-01-20_aying_mangfall_2,2,snow,100-150,73307
2023-01-20_aying_mangfall_2,2,snow,150-400,16827
2023-01-20_aying_mangfall_2,2,snow,>=400,0
2023-01-20_aying_mangfall_2,3,cobble,0-50,49378
2023-01-20_aying_mangfall_2,3,cobble,50-100,343
2023-01-20_aying_mangfall_2,3,cobble,100-150,6
2023-01-20_aying_mangfall_2,3,cobble,150-400,0
2023-01-20_aying_mangfall_2,3,cobble,>=400,0
2023-01-20_aying_mangfall_2,4,obstacle,0-50,159215
2023-01-20_aying_mangfall_2,4,obstacle,50-100,13828
2023-01-20_aying_mangfall_2,4,obstacle,100-150,3049
2023-01-20_aying_mangfall_2,4,obstacle,150-400,1541
2023-01-20_aying_mangfall_2,4,obstacle,>=400,0
2023-01-20_aying_mangfall_2,5,leaves,0-50,48007
2023-01-20_aying_mangfall_2,5,leaves,50-100,627
2023-01-20_aying_mangfall_2,5,leaves,100-150,0
2023-01-20_aying_mangfall_2,5,leaves,150-400,45
2023-01-20_aying_mangfall_2,5,leaves,>=400,0
2023-01-20_aying_mangfall_2,6,street_light,0-50,5422
2023-01-20_aying_mangfall_2,6,street_light,50-100,261
2023-01-20_aying_mangfall_2,6,street_light,100-150,29
2023-01-20_aying_mangfall_2,6,street_light,150-400,1
2023-01-20_aying_mangfall_2,6,street_light,>=400,0
2023-01-20_aying_mangfall_2,7,bikeway,0-50,0
2023-01-20_aying_mangfall_2,7,bikeway,50-100,0
2023-01-20_aying_mangfall_2,7,bikeway,100-150,0
2023-01-20_aying_mangfall_2,7,bikeway,150-400,0
2023-01-20_aying_mangfall_2,7,bikeway,>=400,0
2023-01-20_aying_mangfall_2,8,ego_vehicle,0-50,64635
2023-01-20_aying_mangfall_2,8,ego_vehicle,50-100,0
2023-01-20_aying_mangfall_2,8,ego_vehicle,100-150,0
2023-01-20_aying_mangfall_2,8,ego_vehicle,150-400,0
2023-01-20_aying_mangfall_2,8,ego_vehicle,>=400,0
2023-01-20_aying_mangfall_2,9,pedestrian_crossing,0-50,0
2023-01-20_aying_mangfall_2,9,pedestrian_crossing,50-100,0
2023-01-20_aying_mangfall_2,9,pedestrian_crossing,100-150,0
2023-01-20_aying_mangfall_2,9,pedestrian_crossing,150-400,0
2023-01-20_aying_mangfall_2,9,pedestrian_crossing,>=400,0
2023-01-20_aying_mangfall_2,10,road_block,0-50,648
2023-01-20_aying_mangfall_2,10,road_block,50-100,0
2023-01-20_aying_mangfall_2,10,road_block,100-150,0
2023-01-20_aying_mangfall_2,10,road_block,150-400,0
2023-01-20_aying_mangfall_2,10,road_block,>=400,0
2023-01-20_aying_mangfall_2,11,road_marking,0-50,14078
2023-01-20_aying_mangfall_2,11,road_marking,50-100,813
2023-01-20_aying_mangfall_2,11,road_marking,100-150,39
2023-01-20_aying_mangfall_2,11,road_marking,150-400,1
2023-01-20_aying_mangfall_2,11,road_marking,>=400,0
2023-01-20_aying_mangfall_2,12,car,0-50,160373
2023-01-20_aying_mangfall_2,12,car,50-100,5236
2023-01-20_aying_mangfall_2,12,car,100-150,372
2023-01-20_aying_mangfall_2,12,car,150-400,63
2023-01-20_aying_mangfall_2,12,car,>=400,0
2023-01-20_aying_mangfall_2,13,bicycle,0-50,115
2023-01-20_aying_mangfall_2,13,bicycle,50-100,24
2023-01-20_aying_mangfall_2,13,bicycle,100-150,0
2023-01-20_aying_mangfall_2,13,bicycle,150-400,0
2023-01-20_aying_mangfall_2,13,bicycle,>=400,0
2023-01-20_aying_mangfall_2,14,person,0-50,920
2023-01-20_aying_mangfall_2,14,person,50-100,26
2023-01-20_aying_mangfall_2,14,person,100-150,31
2023-01-20_aying_mangfall_2,14,person,150-400,0
2023-01-20_aying_mangfall_2,14,person,>=400,0
2023-01-20_aying_mangfall_2,15,bus,0-50,0
2023-01-20_aying_mangfall_2,15,bus,50-100,0
2023-01-20_aying_mangfall_2,15,bus,100-150,0
2023-01-20_aying_mangfall_2,15,bus,150-400,0
2023-01-20_aying_mangfall_2,15,bus,>=400,0
2023-01-20_aying_mangfall_2,16,forest,0-50,9881854
2023-01-20_aying_mangfall_2,16,forest,50-100,1409934
2023-01-20_aying_mangfall_2,16,forest,100-150,424417
2023-01-20_aying_mangfall_2,16,forest,150-400,247376
2023-01-20_aying_mangfall_2,16,forest,>=400,0
2023-01-20_aying_mangfall_2,17,bush,0-50,905023
2023-01-20_aying_mangfall_2,17,bush,50-100,60506
2023-01-20_aying_mangfall_2,17,bush,100-150,10907
2023-01-20_aying_mangfall_2,17,bush,150-400,5992
2023-01-20_aying_mangfall_2,17,bush,>=400,0
2023-01-20_aying_mangfall_2,18,moss,0-50,8271
2023-01-20_aying_mangfall_2,18,moss,50-100,0
2023-01-20_aying_mangfall_2,18,moss,100-150,0
2023-01-20_aying_mangfall_2,18,moss,150-400,0
2023-01-20_aying_mangfall_2,18,moss,>=400,0
2023-01-20_aying_mangfall_2,19,traffic_light,0-50,0
2023-01-20_aying_mangfall_2,19,traffic_light,50-100,0
2023-01-20_aying_mangfall_2,19,traffic_light,100-150,0
2023-01-20_aying_mangfall_2,19,traffic_light,150-400,0
2023-01-20_aying_mangfall_2,19,traffic_light,>=400,0
2023-01-20_aying_mangfall_2,20,motorcycle,0-50,1658
2023-01-20_aying_mangfall_2,20,motorcycle,50-100,0
2023-01-20_aying_mangfall_2,20,motorcycle,100-150,0
2023-01-20_aying_mangfall_2,20,motorcycle,150-400,0
2023-01-20_aying_mangfall_2,20,motorcycle,>=400,0
2023-01-20_aying_mangfall_2,21,sidewalk,0-50,5394
2023-01-20_aying_mangfall_2,21,sidewalk,50-100,156
2023-01-20_aying_mangfall_2,21,sidewalk,100-150,0
2023-01-20_aying_mangfall_2,21,sidewalk,150-400,0
2023-01-20_aying_mangfall_2,21,sidewalk,>=400,0
2023-01-20_aying_mangfall_2,22,curb,0-50,15662
2023-01-20_aying_mangfall_2,22,curb,50-100,529
2023-01-20_aying_mangfall_2,22,curb,100-150,16
2023-01-20_aying_mangfall_2,22,curb,150-400,0
2023-01-20_aying_mangfall_2,22,curb,>=400,0
2023-01-20_aying_mangfall_2,23,asphalt,0-50,1155891
2023-01-20_aying_mangfall_2,23,asphalt,50-100,46278
2023-01-20_aying_mangfall_2,23,asphalt,100-150,2000
2023-01-20_aying_mangfall_2,23,asphalt,150-400,340
2023-01-20_aying_mangfall_2,23,asphalt,>=400,0
2023-01-20_aying_mangfall_2,24,gravel,0-50,65702
2023-01-20_aying_mangfall_2,24,gravel,50-100,3039
2023-01-20_aying_mangfall_2,24,gravel,100-150,313
2023-01-20_aying_mangfall_2,24,gravel,150-400,38
2023-01-20_aying_mangfall_2,24,gravel,>=400,0
2023-01-20_aying_mangfall_2,25,boom_barrier,0-50,1076
2023-01-20_aying_mangfall_2,25,boom_barrier,50-100,140
2023-01-20_aying_mangfall_2,25,boom_barrier,100-150,0
2023-01-20_aying_mangfall_2,25,boom_barrier,150-400,0
2023-01-20_aying_mangfall_2,25,boom_barrier,>=400,0
2023-01-20_aying_mangfall_2,26,rail_track,0-50,0
2023-01-20_aying_mangfall_2,26,rail_track,50-100,0
2023-01-20_aying_mangfall_2,26,rail_track,100-150,0
2023-01-20_aying_mangfall_2,26,rail_track,150-400,0
2023-01-20_aying_mangfall_2,26,rail_track,>=400,0
2023-01-20_aying_mangfall_2,27,tree_crown,0-50,1166849
2023-01-20_aying_mangfall_2,27,tree_crown,50-100,167852
2023-01-20_aying_mangfall_2,27,tree_crown,100-150,60366
2023-01-20_aying_mangfall_2,27,tree_crown,150-400,26398
2023-01-20_aying_mangfall_2,27,tree_crown,>=400,0
2023-01-20_aying_mangfall_2,28,tree_trunk,0-50,3180429
2023-01-20_aying_mangfall_2,28,tree_trunk,50-100,263959
2023-01-20_aying_mangfall_2,28,tree_trunk,100-150,35317
2023-01-20_aying_mangfall_2,28,tree_trunk,150-400,11088
2023-01-20_aying_mangfall_2,28,tree_trunk,>=400,0
2023-01-20_aying_mangfall_2,29,debris,0-50,113900
2023-01-20_aying_mangfall_2,29,debris,50-100,2772
2023-01-20_aying_mangfall_2,29,debris,100-150,749
2023-01-20_aying_mangfall_2,29,debris,150-400,1433
2023-01-20_aying_mangfall_2,29,debris,>=400,0
2023-01-20_aying_mangfall_2,30,crops,0-50,0
2023-01-20_aying_mangfall_2,30,crops,50-100,0
2023-01-20_aying_mangfall_2,30,crops,100-150,0
2023-01-20_aying_mangfall_2,30,crops,150-400,0
2023-01-20_aying_mangfall_2,30,crops,>=400,0
2023-01-20_aying_mangfall_2,31,soil,0-50,123513
2023-01-20_aying_mangfall_2,31,soil,50-100,6463
2023-01-20_aying_mangfall_2,31,soil,100-150,521
2023-01-20_aying_mangfall_2,31,soil,150-400,2179
2023-01-20_aying_mangfall_2,31,soil,>=400,0
2023-01-20_aying_mangfall_2,32,rider,0-50,0
2023-01-20_aying_mangfall_2,32,rider,50-100,0
2023-01-20_aying_mangfall_2,32,rider,100-150,0
2023-01-20_aying_mangfall_2,32,rider,150-400,0
2023-01-20_aying_mangfall_2,32,rider,>=400,0
2023-01-20_aying_mangfall_2,33,animal,0-50,26
2023-01-20_aying_mangfall_2,33,animal,50-100,37
2023-01-20_aying_mangfall_2,33,animal,100-150,0
2023-01-20_aying_mangfall_2,33,animal,150-400,0
2023-01-20_aying_mangfall_2,33,animal,>=400,0
2023-01-20_aying_mangfall_2,34,truck,0-50,0
