sample_token,source,region,band_m,count,denominator
ff8de0a92fcd4c80bd500c8559a13c4a,RADAR_LEFT_FRONT,forward_30deg,150-400,21,309
ff8de0a92fcd4c80bd500c8559a13c4a,RADAR_LEFT_FRONT,forward_30deg,>=400,0,309
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_LEFT,all_azimuth,0-50,56189,74223
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_LEFT,all_azimuth,50-100,10907,74223
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_LEFT,all_azimuth,100-150,5035,74223
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_LEFT,all_azimuth,150-400,2092,74223
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_LEFT,all_azimuth,>=400,0,74223
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_LEFT,forward_30deg,0-50,17372,20992
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_LEFT,forward_30deg,50-100,3008,20992
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_LEFT,forward_30deg,100-150,464,20992
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_LEFT,forward_30deg,150-400,148,20992
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_LEFT,forward_30deg,>=400,0,20992
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_TOP_FRONT,all_azimuth,0-50,16885,16892
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_TOP_FRONT,all_azimuth,50-100,4,16892
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_TOP_FRONT,all_azimuth,100-150,3,16892
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_TOP_FRONT,all_azimuth,150-400,0,16892
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_TOP_FRONT,all_azimuth,>=400,0,16892
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_TOP_FRONT,forward_30deg,0-50,12115,12115
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_TOP_FRONT,forward_30deg,50-100,0,12115
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_TOP_FRONT,forward_30deg,100-150,0,12115
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_TOP_FRONT,forward_30deg,150-400,0,12115
ff8de0a92fcd4c80bd500c8559a13c4a,LIDAR_TOP_FRONT,forward_30deg,>=400,0,12115
ff8de0a92fcd4c80bd500c8559a13c4a,ground_truth,all_azimuth,0-50,30,96
ff8de0a92fcd4c80bd500c8559a13c4a,ground_truth,all_azimuth,50-100,44,96
ff8de0a92fcd4c80bd500c8559a13c4a,ground_truth,all_azimuth,100-150,19,96
ff8de0a92fcd4c80bd500c8559a13c4a,ground_truth,all_azimuth,150-400,3,96
ff8de0a92fcd4c80bd500c8559a13c4a,ground_truth,all_azimuth,>=400,0,96
ff8de0a92fcd4c80bd500c8559a13c4a,ground_truth,forward_30deg,0-50,3,11
ff8de0a92fcd4c80bd500c8559a13c4a,ground_truth,forward_30deg,50-100,6,11
ff8de0a92fcd4c80bd500c8559a13c4a,ground_truth,forward_30deg,100-150,2,11
ff8de0a92fcd4c80bd500c8559a13c4a,ground_truth,forward_30deg,150-400,0,11
ff8de0a92fcd4c80bd500c8559a13c4a,ground_truth,forward_30deg,>=400,0,11
1c5c51644f6146768f20095390d245f1,RADAR_LEFT_FRONT,all_azimuth,0-50,136,580
1c5c51644f6146768f20095390d245f1,RADAR_LEFT_FRONT,all_azimuth,50-100,163,580
1c5c51644f6146768f20095390d245f1,RADAR_LEFT_FRONT,all_azimuth,100-150,161,580
1c5c51644f6146768f20095390d245f1,RADAR_LEFT_FRONT,all_azimuth,150-400,120,580
1c5c51644f6146768f20095390d245f1,RADAR_LEFT_FRONT,all_azimuth,>=400,0,580
1c5c51644f6146768f20095390d245f1,RADAR_LEFT_FRONT,forward_30deg,0-50,118,346
1c5c51644f6146768f20095390d245f1,RADAR_LEFT_FRONT,forward_30deg,50-100,144,346
1c5c51644f6146768f20095390d245f1,RADAR_LEFT_FRONT,forward_30deg,100-150,47,346
1c5c51644f6146768f20095390d245f1,RADAR_LEFT_FRONT,forward_30deg,150-400,37,346
1c5c51644f6146768f20095390d245f1,RADAR_LEFT_FRONT,forward_30deg,>=400,0,346
1c5c51644f6146768f20095390d245f1,LIDAR_LEFT,all_azimuth,0-50,54179,73447
1c5c51644f6146768f20095390d245f1,LIDAR_LEFT,all_azimuth,50-100,12259,73447
1c5c51644f6146768f20095390d245f1,LIDAR_LEFT,all_azimuth,100-150,5355,73447
1c5c51644f6146768f20095390d245f1,LIDAR_LEFT,all_azimuth,150-400,1654,73447
1c5c51644f6146768f20095390d245f1,LIDAR_LEFT,all_azimuth,>=400,0,73447
1c5c51644f6146768f20095390d245f1,LIDAR_LEFT,forward_30deg,0-50,17787,21584
1c5c51644f6146768f20095390d245f1,LIDAR_LEFT,forward_30deg,50-100,3154,21584
1c5c51644f6146768f20095390d245f1,LIDAR_LEFT,forward_30deg,100-150,461,21584
1c5c51644f6146768f20095390d245f1,LIDAR_LEFT,forward_30deg,150-400,182,21584
1c5c51644f6146768f20095390d245f1,LIDAR_LEFT,forward_30deg,>=400,0,21584
1c5c51644f6146768f20095390d245f1,LIDAR_TOP_FRONT,all_azimuth,0-50,16150,16153
1c5c51644f6146768f20095390d245f1,LIDAR_TOP_FRONT,all_azimuth,50-100,0,16153
1c5c51644f6146768f20095390d245f1,LIDAR_TOP_FRONT,all_azimuth,100-150,2,16153
1c5c51644f6146768f20095390d245f1,LIDAR_TOP_FRONT,all_azimuth,150-400,1,16153
1c5c51644f6146768f20095390d245f1,LIDAR_TOP_FRONT,all_azimuth,>=400,0,16153
1c5c51644f6146768f20095390d245f1,LIDAR_TOP_FRONT,forward_30deg,0-50,12025,12025
1c5c51644f6146768f20095390d245f1,LIDAR_TOP_FRONT,forward_30deg,50-100,0,12025
1c5c51644f6146768f20095390d245f1,LIDAR_TOP_FRONT,forward_30deg,100-150,0,12025
1c5c51644f6146768f20095390d245f1,LIDAR_TOP_FRONT,forward_30deg,150-400,0,12025
1c5c51644f6146768f20095390d245f1,LIDAR_TOP_FRONT,forward_30deg,>=400,0,12025
1c5c51644f6146768f20095390d245f1,ground_truth,all_azimuth,0-50,26,101
1c5c51644f6146768f20095390d245f1,ground_truth,all_azimuth,50-100,48,101
1c5c51644f6146768f20095390d245f1,ground_truth,all_azimuth,100-150,24,101
1c5c51644f6146768f20095390d245f1,ground_truth,all_azimuth,150-400,3,101
1c5c51644f6146768f20095390d245f1,ground_truth,all_azimuth,>=400,0,101
1c5c51644f6146768f20095390d245f1,ground_truth,forward_30deg,0-50,3,11
1c5c51644f6146768f20095390d245f1,ground_truth,forward_30deg,50-100,6,11
1c5c51644f6146768f20095390d245f1,ground_truth,forward_30deg,100-150,2,11
1c5c51644f6146768f20095390d245f1,ground_truth,forward_30deg,150-400,0,11
1c5c51644f6146768f20095390d245f1,ground_truth,forward_30deg,>=400,0,11
7794802fda86401d8d0a7935731f18a8,RADAR_LEFT_FRONT,all_azimuth,0-50,135,553
7794802fda86401d8d0a7935731f18a8,RADAR_LEFT_FRONT,all_azimuth,50-100,162,553
7794802fda86401d8d0a7935731f18a8,RADAR_LEFT_FRONT,all_azimuth,100-150,151,553
7794802fda86401d8d0a7935731f18a8,RADAR_LEFT_FRONT,all_azimuth,150-400,105,553
7794802fda86401d8d0a7935731f18a8,RADAR_LEFT_FRONT,all_azimuth,>=400,0,553
7794802fda86401d8d0a7935731f18a8,RADAR_LEFT_FRONT,forward_30deg,0-50,109,338
7794802fda86401d8d0a7935731f18a8,RADAR_LEFT_FRONT,forward_30deg,50-100,148,338
7794802fda86401d8d0a7935731f18a8,RADAR_LEFT_FRONT,forward_30deg,100-150,49,338
7794802fda86401d8d0a7935731f18a8,RADAR_LEFT_FRONT,forward_30deg,150-400,32,338
7794802fda86401d8d0a7935731f18a8,RADAR_LEFT_FRONT,forward_30deg,>=400,0,338
7794802fda86401d8d0a7935731f18a8,LIDAR_LEFT,all_azimuth,0-50,52818,73276
7794802fda86401d8d0a7935731f18a8,LIDAR_LEFT,all_azimuth,50-100,13228,73276
7794802fda86401d8d0a7935731f18a8,LIDAR_LEFT,all_azimuth,100-150,5713,73276
7794802fda86401d8d0a7935731f18a8,LIDAR_LEFT,all_azimuth,150-400,1517,73276
7794802fda86401d8d0a7935731f18a8,LIDAR_LEFT,all_azimuth,>=400,0,73276
7794802fda86401d8d0a7935731f18a8,LIDAR_LEFT,forward_30deg,0-50,18940,22870
7794802fda86401d8d0a7935731f18a8,LIDAR_LEFT,forward_30deg,50-100,3287,22870
7794802fda86401d8d0a7935731f18a8,LIDAR_LEFT,forward_30deg,100-150,467,22870
7794802fda86401d8d0a7935731f18a8,LIDAR_LEFT,forward_30deg,150-400,176,22870
7794802fda86401d8d0a7935731f18a8,LIDAR_LEFT,forward_30deg,>=400,0,22870
7794802fda86401d8d0a7935731f18a8,LIDAR_TOP_FRONT,all_azimuth,0-50,16178,16180
7794802fda86401d8d0a7935731f18a8,LIDAR_TOP_FRONT,all_azimuth,50-100,0,16180
7794802fda86401d8d0a7935731f18a8,LIDAR_TOP_FRONT,all_azimuth,100-150,2,16180
7794802fda86401d8d0a7935731f18a8,LIDAR_TOP_FRONT,all_azimuth,150-400,0,16180
7794802fda86401d8d0a7935731f18a8,LIDAR_TOP_FRONT,all_azimuth,>=400,0,16180
7794802fda86401d8d0a7935731f18a8,LIDAR_TOP_FRONT,forward_30deg,0-50,12130,12130
7794802fda86401d8d0a7935731f18a8,LIDAR_TOP_FRONT,forward_30deg,50-100,0,12130
7794802fda86401d8d0a7935731f18a8,LIDAR_TOP_FRONT,forward_30deg,100-150,0,12130
7794802fda86401d8d0a7935731f18a8,LIDAR_TOP_FRONT,forward_30deg,150-400,0,12130
7794802fda86401d8d0a7935731f18a8,LIDAR_TOP_FRONT,forward_30deg,>=400,0,12130
7794802fda86401d8d0a7935731f18a8,ground_truth,all_azimuth,0-50,26,96
7794802fda86401d8d0a7935731f18a8,ground_truth,all_azimuth,50-100,44,96
7794802fda86401d8d0a7935731f18a8,ground_truth,all_azimuth,100-150,24,96
7794802fda86401d8d0a7935731f18a8,ground_truth,all_azimuth,150-400,2,96
7794802fda86401d8d0a7935731f18a8,ground_truth,all_azimuth,>=400,0,96
7794802fda86401d8d0a7935731f18a8,ground_truth,forward_30deg,0-50,3,10
7794802fda86401d8d0a7935731f18a8,ground_truth,forward_30deg,50-100,5,10
7794802fda86401d8d0a7935731f18a8,ground_truth,forward_30deg,100-150,2,10
7794802fda86401d8d0a7935731f18a8,ground_truth,forward_30deg,150-400,0,10
7794802fda86401d8d0a7935731f18a8,ground_truth,forward_30deg,>=400,0,10
5bfc3e2a975245f99dbdea34259ddd3c,RADAR_LEFT_FRONT,all_azimuth,0-50,154,515
5bfc3e2a975245f99dbdea34259ddd3c,RADAR_LEFT_FRONT,all_azimuth,50-100,154,515
5bfc3e2a975245f99dbdea34259ddd3c,RADAR_LEFT_FRONT,all_azimuth,100-150,121,515
5bfc3e2a975245f99dbdea34259ddd3c,RADAR_LEFT_FRONT,all_azimuth,150-400,86,515
5bfc3e2a975245f99dbdea34259ddd3c,RADAR_LEFT_FRONT,all_azimuth,>=400,0,515
5bfc3e2a975245f99dbdea34259ddd3c,RADAR_LEFT_FRONT,forward_30deg,0-50,131,343
5bfc3e2a975245f99dbdea34259ddd3c,RADAR_LEFT_FRONT,forward_30deg,50-100,137,343
5bfc3e2a975245f99dbdea34259ddd3c,RADAR_LEFT_FRONT,forward_30deg,100-150,40,343
5bfc3e2a975245f99dbdea34259ddd3c,RADAR_LEFT_FRONT,forward_30deg,150-400,35,343
5bfc3e2a975245f99dbdea34259ddd3c,RADAR_LEFT_FRONT,forward_30deg,>=400,0,343
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_LEFT,all_azimuth,0-50,55445,74962
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_LEFT,all_azimuth,50-100,12765,74962
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_LEFT,all_azimuth,100-150,5335,74962
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_LEFT,all_azimuth,150-400,1417,74962
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_LEFT,all_azimuth,>=400,0,74962
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_LEFT,forward_30deg,0-50,20341,24091
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_LEFT,forward_30deg,50-100,3093,24091
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_LEFT,forward_30deg,100-150,445,24091
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_LEFT,forward_30deg,150-400,212,24091
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_LEFT,forward_30deg,>=400,0,24091
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_TOP_FRONT,all_azimuth,0-50,15780,15793
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_TOP_FRONT,all_azimuth,50-100,4,15793
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_TOP_FRONT,all_azimuth,100-150,9,15793
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_TOP_FRONT,all_azimuth,150-400,0,15793
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_TOP_FRONT,all_azimuth,>=400,0,15793
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_TOP_FRONT,forward_30deg,0-50,12302,12302
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_TOP_FRONT,forward_30deg,50-100,0,12302
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_TOP_FRONT,forward_30deg,100-150,0,12302
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_TOP_FRONT,forward_30deg,150-400,0,12302
5bfc3e2a975245f99dbdea34259ddd3c,LIDAR_TOP_FRONT,forward_30deg,>=400,0,12302
5bfc3e2a975245f99dbdea34259ddd3c,ground_truth,all_azimuth,0-50,23,96
5bfc3e2a975245f99dbdea34259ddd3c,ground_truth,all_azimuth,50-100,43,96
5bfc3e2a975245f99dbdea34259ddd3c,ground_truth,all_azimuth,100-150,25,96
5bfc3e2a975245f99dbdea34259ddd3c,ground_truth,all_azimuth,150-400,5,96
5bfc3e2a975245f99dbdea34259ddd3c,ground_truth,all_azimuth,>=400,0,96
5bfc3e2a975245f99dbdea34259ddd3c,ground_truth,forward_30deg,0-50,3,9
5bfc3e2a975245f99dbdea34259ddd3c,ground_truth,forward_30deg,50-100,4,9
5bfc3e2a975245f99dbdea34259ddd3c,ground_truth,forward_30deg,100-150,2,9
5bfc3e2a975245f99dbdea34259ddd3c,ground_truth,forward_30deg,150-400,0,9
5bfc3e2a975245f99dbdea34259ddd3c,ground_truth,forward_30deg,>=400,0,9
750d50a1a10d48efb33ccaa7280fa010,RADAR_LEFT_FRONT,all_azimuth,0-50,178,544
750d50a1a10d48efb33ccaa7280fa010,RADAR_LEFT_FRONT,all_azimuth,50-100,151,544
750d50a1a10d48efb33ccaa7280fa010,RADAR_LEFT_FRONT,all_azimuth,100-150,148,544
750d50a1a10d48efb33ccaa7280fa010,RADAR_LEFT_FRONT,all_azimuth,150-400,67,544
750d50a1a10d48efb33ccaa7280fa010,RADAR_LEFT_FRONT,all_azimuth,>=400,0,544
750d50a1a10d48efb33ccaa7280fa010,RADAR_LEFT_FRONT,forward_30deg,0-50,140,359
750d50a1a10d48efb33ccaa7280fa010,RADAR_LEFT_FRONT,forward_30deg,50-100,132,359
750d50a1a10d48efb33ccaa7280fa010,RADAR_LEFT_FRONT,forward_30deg,100-150,54,359
750d50a1a10d48efb33ccaa7280fa010,RADAR_LEFT_FRONT,forward_30deg,150-400,33,359
750d50a1a10d48efb33ccaa7280fa010,RADAR_LEFT_FRONT,forward_30deg,>=400,0,359
750d50a1a10d48efb33ccaa7280fa010,LIDAR_LEFT,all_azimuth,0-50,58117,75714
750d50a1a10d48efb33ccaa7280fa010,LIDAR_LEFT,all_azimuth,50-100,12017,75714
750d50a1a10d48efb33ccaa7280fa010,LIDAR_LEFT,all_azimuth,100-150,4398,75714
750d50a1a10d48efb33ccaa7280fa010,LIDAR_LEFT,all_azimuth,150-400,1182,75714
750d50a1a10d48efb33ccaa7280fa010,LIDAR_LEFT,all_azimuth,>=400,0,75714
750d50a1a10d48efb33ccaa7280fa010,LIDAR_LEFT,forward_30deg,0-50,21905,24790
750d50a1a10d48efb33ccaa7280fa010,LIDAR_LEFT,forward_30deg,50-100,2349,24790
750d50a1a10d48efb33ccaa7280fa010,LIDAR_LEFT,forward_30deg,100-150,414,24790
750d50a1a10d48efb33ccaa7280fa010,LIDAR_LEFT,forward_30deg,150-400,122,24790
750d50a1a10d48efb33ccaa7280fa010,LIDAR_LEFT,forward_30deg,>=400,0,24790
750d50a1a10d48efb33ccaa7280fa010,LIDAR_TOP_FRONT,all_azimuth,0-50,15543,15550
750d50a1a10d48efb33ccaa7280fa010,LIDAR_TOP_FRONT,all_azimuth,50-100,2,15550
750d50a1a10d48efb33ccaa7280fa010,LIDAR_TOP_FRONT,all_azimuth,100-150,5,15550
750d50a1a10d48efb33ccaa7280fa010,LIDAR_TOP_FRONT,all_azimuth,150-400,0,15550
750d50a1a10d48efb33ccaa7280fa010,LIDAR_TOP_FRONT,all_azimuth,>=400,0,15550
750d50a1a10d48efb33ccaa7280fa010,LIDAR_TOP_FRONT,forward_30deg,0-50,12203,12203
750d50a1a10d48efb33ccaa7280fa010,LIDAR_TOP_FRONT,forward_30deg,50-100,0,12203
750d50a1a10d48efb33ccaa7280fa010,LIDAR_TOP_FRONT,forward_30deg,100-150,0,12203
750d50a1a10d48efb33ccaa7280fa010,LIDAR_TOP_FRONT,forward_30deg,150-400,0,12203
750d50a1a10d48efb33ccaa7280fa010,LIDAR_TOP_FRONT,forward_30deg,>=400,0,12203
750d50a1a10d48efb33ccaa7280fa010,ground_truth,all_azimuth,0-50,20,97
750d50a1a10d48efb33ccaa7280fa010,ground_truth,all_azimuth,50-100,46,97
750d50a1a10d48efb33ccaa7280fa010,ground_truth,all_azimuth,100-150,25,97
750d50a1a10d48efb33ccaa7280fa010,ground_truth,all_azimuth,150-400,6,97
750d50a1a10d48efb33ccaa7280fa010,ground_truth,all_azimuth,>=400,0,97
750d50a1a10d48efb33ccaa7280fa010,ground_truth,forward_30deg,0-50,3,9
750d50a1a10d48efb33ccaa7280fa010,ground_truth,forward_30deg,50-100,5,9
750d50a1a10d48efb33ccaa7280fa010,ground_truth,forward_30deg,100-150,1,9
750d50a1a10d48efb33ccaa7280fa010,ground_truth,forward_30deg,150-400,0,9
750d50a1a10d48efb33ccaa7280fa010,ground_truth,forward_30deg,>=400,0,9
3cddaef43c124e2aa3814cd251fcb131,RADAR_LEFT_FRONT,all_azimuth,0-50,152,444
3cddaef43c124e2aa3814cd251fcb131,RADAR_LEFT_FRONT,all_azimuth,50-100,113,444
3cddaef43c124e2aa3814cd251fcb131,RADAR_LEFT_FRONT,all_azimuth,100-150,100,444
3cddaef43c124e2aa3814cd251fcb131,RADAR_LEFT_FRONT,all_azimuth,150-400,79,444
3cddaef43c124e2aa3814cd251fcb131,RADAR_LEFT_FRONT,all_azimuth,>=400,0,444
3cddaef43c124e2aa3814cd251fcb131,RADAR_LEFT_FRONT,forward_30deg,0-50,127,308
3cddaef43c124e2aa3814cd251fcb131,RADAR_LEFT_FRONT,forward_30deg,50-100,104,308
3cddaef43c124e2aa3814cd251fcb131,RADAR_LEFT_FRONT,forward_30deg,100-150,34,308
3cddaef43c124e2aa3814cd251fcb131,RADAR_LEFT_FRONT,forward_30deg,150-400,43,308
3cddaef43c124e2aa3814cd251fcb131,RADAR_LEFT_FRONT,forward_30deg,>=400,0,308
3cddaef43c124e2aa3814cd251fcb131,LIDAR_LEFT,all_azimuth,0-50,59239,75903
3cddaef43c124e2aa3814cd251fcb131,LIDAR_LEFT,all_azimuth,50-100,12064,75903
3cddaef43c124e2aa3814cd251fcb131,LIDAR_LEFT,all_azimuth,100-150,3493,75903
3cddaef43c124e2aa3814cd251fcb131,LIDAR_LEFT,all_azimuth,150-400,1107,75903
3cddaef43c124e2aa3814cd251fcb131,LIDAR_LEFT,all_azimuth,>=400,0,75903
3cddaef43c124e2aa3814cd251fcb131,LIDAR_LEFT,forward_30deg,0-50,21105,24198
3cddaef43c124e2aa3814cd251fcb131,LIDAR_LEFT,forward_30deg,50-100,2476,24198
3cddaef43c124e2aa3814cd251fcb131,LIDAR_LEFT,forward_30deg,100-150,394,24198
3cddaef43c124e2aa3814cd251fcb131,LIDAR_LEFT,forward_30deg,150-400,223,24198
3cddaef43c124e2aa3814cd251fcb131,LIDAR_LEFT,forward_30deg,>=400,0,24198
3cddaef43c124e2aa3814cd251fcb131,LIDAR_TOP_FRONT,all_azimuth,0-50,15543,15558
3cddaef43c124e2aa3814cd251fcb131,LIDAR_TOP_FRONT,all_azimuth,50-100,10,15558
3cddaef43c124e2aa3814cd251fcb131,LIDAR_TOP_FRONT,all_azimuth,100-150,5,15558
3cddaef43c124e2aa3814cd251fcb131,LIDAR_TOP_FRONT,all_azimuth,150-400,0,15558
3cddaef43c124e2aa3814cd251fcb131,LIDAR_TOP_FRONT,all_azimuth,>=400,0,15558
3cddaef43c124e2aa3814cd251fcb131,LIDAR_TOP_FRONT,forward_30deg,0-50,12273,12273
3cddaef43c124e2aa3814cd251fcb131,LIDAR_TOP_FRONT,forward_30deg,50-100,0,12273
3cddaef43c124e2aa3814cd251fcb131,LIDAR_TOP_FRONT,forward_30deg,100-150,0,12273
3cddaef43c124e2aa3814cd251fcb131,LIDAR_TOP_FRONT,forward_30deg,150-400,0,12273
3cddaef43c124e2aa3814cd251fcb131,LIDAR_TOP_FRONT,forward_30deg,>=400,0,12273
3cddaef43c124e2aa3814cd251fcb131,ground_truth,all_azimuth,0-50,18,100
3cddaef43c124e2aa3814cd251fcb131,ground_truth,all_azimuth,50-100,49,100
3cddaef43c124e2aa3814cd251fcb131,ground_truth,all_azimuth,100-150,24,100
3cddaef43c124e2aa3814cd251fcb131,ground_truth,all_azimuth,150-400,9,100
3cddaef43c124e2aa3814cd251fcb131,ground_truth,all_azimuth,>=400,0,100
3cddaef43c124e2aa3814cd251fcb131,ground_truth,forward_30deg,0-50,4,10
3cddaef43c124e2aa3814cd251fcb131,ground_truth,forward_30deg,50-100,5,10
3cddaef43c124e2aa3814cd251fcb131,ground_truth,forward_30deg,100-150,1,10
3cddaef43c124e2aa3814cd251fcb131,ground_truth,forward_30deg,150-400,0,10
3cddaef43c124e2aa3814cd251fcb131,ground_truth,forward_30deg,>=400,0,10
bfa3a0b5782c4aa59d27134daa9a314f,RADAR_LEFT_FRONT,all_azimuth,0-50,165,488
bfa3a0b5782c4aa59d27134daa9a314f,RADAR_LEFT_FRONT,all_azimuth,50-100,151,488
bfa3a0b5782c4aa59d27134daa9a314f,RADAR_LEFT_FRONT,all_azimuth,100-150,107,488
bfa3a0b5782c4aa59d27134daa9a314f,RADAR_LEFT_FRONT,all_azimuth,150-400,65,488
bfa3a0b5782c4aa59d27134daa9a314f,RADAR_LEFT_FRONT,all_azimuth,>=400,0,488
bfa3a0b5782c4aa59d27134daa9a314f,RADAR_LEFT_FRONT,forward_30deg,0-50,136,360
bfa3a0b5782c4aa59d27134daa9a314f,RADAR_LEFT_FRONT,forward_30deg,50-100,140,360
bfa3a0b5782c4aa59d27134daa9a314f,RADAR_LEFT_FRONT,forward_30deg,100-150,44,360
bfa3a0b5782c4aa59d27134daa9a314f,RADAR_LEFT_FRONT,forward_30deg,150-400,40,360
bfa3a0b5782c4aa59d27134daa9a314f,RADAR_LEFT_FRONT,forward_30deg,>=400,0,360
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_LEFT,all_azimuth,0-50,60452,76631
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_LEFT,all_azimuth,50-100,12476,76631
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_LEFT,all_azimuth,100-150,2629,76631
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_LEFT,all_azimuth,150-400,1074,76631
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_LEFT,all_azimuth,>=400,0,76631
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_LEFT,forward_30deg,0-50,20456,24171
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_LEFT,forward_30deg,50-100,3044,24171
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_LEFT,forward_30deg,100-150,441,24171
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_LEFT,forward_30deg,150-400,230,24171
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_LEFT,forward_30deg,>=400,0,24171
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_TOP_FRONT,all_azimuth,0-50,15412,15426
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_TOP_FRONT,all_azimuth,50-100,8,15426
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_TOP_FRONT,all_azimuth,100-150,6,15426
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_TOP_FRONT,all_azimuth,150-400,0,15426
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_TOP_FRONT,all_azimuth,>=400,0,15426
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_TOP_FRONT,forward_30deg,0-50,11968,11968
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_TOP_FRONT,forward_30deg,50-100,0,11968
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_TOP_FRONT,forward_30deg,100-150,0,11968
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_TOP_FRONT,forward_30deg,150-400,0,11968
bfa3a0b5782c4aa59d27134daa9a314f,LIDAR_TOP_FRONT,forward_30deg,>=400,0,11968
bfa3a0b5782c4aa59d27134daa9a314f,ground_truth,all_azimuth,0-50,17,98
bfa3a0b5782c4aa59d27134daa9a314f,ground_truth,all_azimuth,50-100,50,98
bfa3a0b5782c4aa59d27134daa9a314f,ground_truth,all_azimuth,100-150,24,98
bfa3a0b5782c4aa59d27134daa9a314f,ground_truth,all_azimuth,150-400,7,98
bfa3a0b5782c4aa59d27134daa9a314f,ground_truth,all_azimuth,>=400,0,98
bfa3a0b5782c4aa59d27134daa9a314f,ground_truth,forward_30deg,0-50,3,8
bfa3a0b5782c4aa59d27134daa9a314f,ground_truth,forward_30deg,50-100,5,8
bfa3a0b5782c4aa59d27134daa9a314f,ground_truth,forward_30deg,100-150,0,8
bfa3a0b5782c4aa59d27134daa9a314f,ground_truth,forward_30deg,150-400,0,8
bfa3a0b5782c4aa59d27134daa9a314f,ground_truth,forward_30deg,>=400,0,8
49f482b35bec43b393b9593fdc313248,RADAR_LEFT_FRONT,all_azimuth,0-50,131,482
49f482b35bec43b393b9593fdc313248,RADAR_LEFT_FRONT,all_azimuth,50-100,161,482
49f482b35bec43b393b9593fdc313248,RADAR_LEFT_FRONT,all_azimuth,100-150,89,482
49f482b35bec43b393b9593fdc313248,RADAR_LEFT_FRONT,all_azimuth,150-400,101,482
49f482b35bec43b393b9593fdc313248,RADAR_LEFT_FRONT,all_azimuth,>=400,0,482
49f482b35bec43b393b9593fdc313248,RADAR_LEFT_FRONT,forward_30deg,0-50,120,360
49f482b35bec43b393b9593fdc313248,RADAR_LEFT_FRONT,forward_30deg,50-100,150,360
49f482b35bec43b393b9593fdc313248,RADAR_LEFT_FRONT,forward_30deg,100-150,43,360
49f482b35bec43b393b9593fdc313248,RADAR_LEFT_FRONT,forward_30deg,150-400,47,360
49f482b35bec43b393b9593fdc313248,RADAR_LEFT_FRONT,forward_30deg,>=400,0,360
